reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요       점      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   여러 강의를 들었는데 다른 강의도 다 좋았지만 혼자 공부할 때 가장 힘든 점이 단어를 꾸준히 외우는 것이었기에 강의를 듣고 중간중간 확인 문제도 풀고 뇌새김 학습을 통한 단어 공부가 정말 좋았다       기타의견      나만의 공부       토익은 집중력과 꾸준함인 거 같다  강의를 매일 듣는 게 생각보다 힘들지만 그래도 혼자서 하는 것보단 강의를 듣는 게 훨씬 효율적이고 좋은 학습이라고 느껴진다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영   단어 외우고           강의 한 개씩 듣기 추천 단어 외우기 싫으면 듣기라도 하게 강의 보세욥,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수는    점 입니다 장기로  개월잡고 최종으론    을 넘기는 것이 목표입니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  단어              제 해설 강의 여러개 들어봤는데 보카 강의는 밥먹을 때 틀어놓기 좋았어요 유의어 반의어 등이랑 함께 설명해주시고 어원부터 알려주셔서 외우기 더 편했던것같습니다   도 도움이 되었습니다      제 풀이영상도 강의 질이 좋았던 것 같습니다       기타의견      나만의 공부      문법강의가 너무 양이 많고 길어서 시간이 많이 걸릴 것 같았습니다 빠르게 정리할 수 있었으면 좋겠습니다 그리고 어플 사용하는 것도 좋은 공부 방법인 것 같습니다  틈틈이 폰으로 공부 할 수 있어서 도움 됐던 것 같습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   독해 부분은 전략적으로 풀어야 한다는걸 뒤늦게 알았습니다  우선    점으로 아쉬운 성적이지만 배운 내용을 토대로 전략적으로 풀면 더 높은 점수를 얻을 것 같습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  문제푸는 팁을 주셨으며 더 많은 문제를 풀어서 실력을 향상시키겠어요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
영어를 잘 못하고 흥미 또한 없어 혼자 공부하기 힘들었는데 인강을 듣고 천천히 기본 부터 시작하여 자금은 그나마 영어의 기초를 닦았다고 말할 수 있을 거 같은 자신감을 얻었습니다 ,TOEIC
토익 영어  손 놓은지   년 넘었는데 주변 얘기 들어보니 예전 토익과는 유형도 꽤 달라졌고  난이도도 상당히 올라갔다는 얘기 듣고 독학은 어렵겠다 싶어서 해커스 강의 신청했고 그 중 꼼꼼하시다는 강상진쌤 선택했습니다   일단 잘한 선택이었구요 내가 토익 초짜고 과거 영포자였고 문법이고 뭐고 잘 모른다 하면 강상진쌤 강의 추천드립니다  하나부터 열까지 매우 자세하게 가르쳐주시고 반복도 끊임없이 해주십니다  또 반복하시나  라는 생각이 들 정도로 반복해주세요     뒤돌아서면 잊어버리는 저에게 매우 안성맞춤이었습니다   선생님 덕분에 예 전에 토익 했었던 기억이 조금씩 되살아나네요 신기한게 강의 듣다가 제가 의문 드는 부분은 기가막히게 먼저 말씀해주시더라구요    덕분에    좀 첨가해서 현강 듣는 줄 알았습니다   아 선생님께서 추가적으로 제공해주시는 학습자료도 매우 유용했습니다  저는 풀어서 설명해주는 걸 선호하는 편인데 학습자료도 그렇게 되어있어서 너무너무 만족스러웠어요  초반엔 그냥 토익 점수가 만료되서 갱신하는 정도에 목표를 잡고 있었는데  선생님 강의 듣다보니 남들 다 해보는    은 한번 찍어보고 싶네용  그럼   이제 남은 외우라 하신 팁들의 암기는 저의 몫이네요   강조하시는 어휘 또한 제 역량이니 더 노력해보겠습니다  좋은 강의해주셔서 감사드립니다 ,TOEIC
유익했다,TOEIC
유익했다,TOEIC
유익했다,TOEIC
유익했다,TOEIC
토익의 시작부분인 파트   부분을 할 수 있어서 좋았다 ,TOEIC
스키밍 쉐도잉등을 배울수 있어서 좋았다,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요       목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요      이상이지만  아직 시험을 보지 않았습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요      년에 왕기초 강의를 수강한 적이 있습니다  이후 점수를 갱신해야 했기에 이번엔 다른 선생님 강의를 들어보고자 김동영 선생님의 강의를 신청했습니다  문법과 단어가 대부분 초기화 되었으나  선생님의 깔끔한 정리와 꿀팁 등을 통해서 금방 다시 상기시킬수 있었습니다  그렇기에   강의 전 후반부의 모든 강의를 재밌게 들을 수 있었습니다       기타의견      나만의 공부       문법과 단어에 대부분의 시간을 쏟았기에 연습장에 계속 반복하면서 외워질 때까지 적었습니다    일이 이렇게나 빨리갈 줄 모를 정도로 재밌는 강의였습니다    열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점 이상   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요         내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   출석  성적  토익교재 인강 응시료  원 프리패스      제 제공        점 목표  해커스 토익 실전     제           전반부 김지현 쌤      점 목표  해커스 토익 실전     제             전반부 신영화 쌤  리딩이 항상 부족했었는데  이번에 김지현 쌤 수업 듣고 리딩 점수가 올랐습니다  헷갈리던 문법 부분도 꼼꼼히 설명해주셔서 많은 도움이 되었습니다  또  항상 걱정이던 시간관리 라는 문제점도 이번에 김지현 쌤 수업을 들으면서 개선할 수 있었습니다  리딩 문제를 풀때 지현 쌤이 알려준 방법대로  어느 부분에 집중해서 읽어야할지 알게되어 예전보다 풀이 시간이 단축되었습니다   토익을 오랜만에 보는 거라 리스닝도 좀 걱정되었었는데 신영화 쌤 수업을 통해 리스닝 감각을 다시 살릴 수 있었습니다  김지현 쌤과 신영화 쌤 덕분에 거의  년만에 보는 토익 시험에서    점이라는 좋은 결과를 얻을 수 있었습니다  두 쌤의 강의가    점 이상을 준비하시는 분들께 정말 유용할 거라고 생각합니다  나중에 다시 토익을 준비하게 된다면 두 쌤의 수업을 다시 한번 듣고 싶습니다   감사합니다          학습 이미지,TOEIC
