reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수는 고고익선      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  저는 표희정 선생님  한승태 선생님 강의를 들었습니다  표희정선생님은 문법과 단어를 콕콕 집어 잘 가르쳐주셔서 수업이 지루하지 않았고 한승태 선생님은 그냥 제 귀를 트이게 만들어주셨습니다      기타의견      나만의 공부      제가 취업을 준비하는 곳이 영어 스피킹을 잘해야하는 분야인데 이번에 취업준비하는 분야에서 일을 경험했습니다  외국인들과 스피킹을 하면서 제 자신의 부족함을 뼈저리게 느꼈고 집에 와서는 표희정선생님 수업을 진짜 더 열심히 들었어요   그리고 저와 같이 일을 했던 동료도 해커스 인강을 듣더라구요  정말 신기했고 역시 해커스구나를 느꼈습니다  모두 토익공부열심히합시다 화이팅 열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
   점을 목표로 토익 환급반 인강을 수강하게 되었습니다   해커스 토익 실전     제   리딩과 리스닝 강의는     지만 욕심내서 수강하였고 잘한 선택이라 생각합니다  실전     제를 풀어보며 토익 시험의 유형과 느낌을 빠르게 습득할 수 있었습니다   대학생 이상이고 수능 영어에 익숙하다면 기본서부터 보기보다 기출      제부터 시작해도 좋다고 감히 추천해봅니다    처음엔 리딩의 모든 파트가 부족했지만 열심히 풀어보고 주대명 선생님의 강의를 수강하면서  파트 의 문법 포인트  파트 와  을 풀어나가는 방법을 배웠습니다  배운 것은 다음 테스트에 활용을 해보면서요   특히 좋았던 것은 단어에 대한 자세한 설명이었습니다  어원  영영사전의 정의와 예문을 가져와서 어떻게 쓰이는지 등을 공부하는 것이 더 이해가 잘 되고 제 공부 스타일과 맞았습니다    강의 외 시험관련하여   파트 을 풀 때    번부터 풀지 않고    번부터 풀라는 유튜브 내용을 보게 되었는데 다들 이렇게 치시나요  시간이 부족해도 문제는 점점 간단해지니 쭉 달리게 되더라구요    저는 첫 시험    점으로 목표를 넘었습니다  토익 스터디가 많이 도움이 된다고 하던데 해보지 못해서 아쉽고 궁금하지만  인강만으로도 필요한 정보들과 자료들을 얻을 수 있어 만족스럽습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요      점입니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       해커스 토익       문법 전미정샘 김지현 샘        샘 장종훈 샘 강의를    일동안 수강하였습니다  목표점수는    점입니다     일이라는 기간동안 강의를 들으면서 토익 점수 향상에 큰 도움이 되었습니다     강의의 경우 파트별 문제풀이 비법과 더불어 이해하기 쉽게 문제풀이 및 듣기능력 향상 방법을 알려주셨습니다    의 경우 문법  어휘  독해별로 알맞는 공략방법과 문제 풀이 방법을 쉽게 알려주셔서    점수 향상에 큰 도움이 되었습니다  이 강의 외에도 토익 점수 향상에 큰 도움이 되는 필수 문법 공식 강의   어휘 강의와 같은 보충강의도 포함되어 있어 너무나도 좋았습니다  지금까지 어떻게 토익을 공부해야하는지 잘 몰랐고 무작정 문제풀이만 해왔습니다  하지만 이번 강의를 들으면서 파트별 문제풀이 전략을 세울 수 있었고 정형화된 방법을 토대로 순서에 맞게 차분이 시험을 볼 수 있었습니다  이 강의의 좋았던 점은 강의가 너무 길지 않아서 매일매일 계획에 맞게 부담없이 수강할 수 있었다는 점입니다  저는 매일매일 문제집에 있는 계획표를 토대로 꾸준히 인강을 들어왔습니다  가장 중요한 점은 자신의 계획표에 맞게 하루도 빠짐없이 꾸준히 강의를 들으며 학습하는 것이라고 생각합니다  또한 노랑 보카 단어장 뿐 만 아니라 문제 풀이간 모르는 단어를 따로 공책에 정리하여 매일매일 숙지를 하였습니다  이때 단어를 한 번만 외우는 것이 아니라 꾸준히 매일 자주 보았습니다  이는    강의 선생님이 알려주신 것인데 어떠한 단어를 하루만 투자하여 외우는 것이 아니라 자주 보는 것이 중요하다고 하셨습니다  이를 실천해 보니 단어 암기에 큰 도움이 되었습니다  다음 번에는      강의를 수강할 예정이며 토익에 처음 접하시는 분이나     후반 점수가 목표이신 분들은 이 강의 꼭 들으셨으면 좋겠습니다  정말 의미있고 뜻깊었던    일간의 학습이었습니다  정말 적극적으로 추천합니다        기타의견      나만의 공부          계획표에 맞게 매일매일 꾸준히 학습하기    단어는 수시로 자주 보기   눈에 자주 띄게 하기 ,TOEIC
    해커스 토익       강의를    일동안 수강하였습니다  목표점수는    점입니다     일이라는 기간동안 강의를 들으면서 토익 점수 향상에 큰 도움이 되었습니다     강의의 경우 파트별 문제풀이 비법과 더불어 이해하기 쉽게 문제풀이 및 듣기능력 향상 방법을 알려주셨습니다    의 경우 문법  어휘  독해별로 알맞는 공략방법과 문제 풀이 방법을 쉽게 알려주셔서    점수 향상에 큰 도움이 되었습니다  이 강의 외에도 토익 점수 향상에 큰 도움이 되는 필수 문법 공식 강의   어휘 강의와 같은 보충강의도 포함되어 있어 너무나도 좋았습니다  지금까지 어떻게 토익을 공부해야하는지 잘 몰랐고 무작정 문제풀이만 해왔습니다  하지만 이번 강의를 들으면서 파트별 문제풀이 전략을 세울 수 있었고 정형화된 방법을 토대로 순서에 맞게 차분이 시험을 볼 수 있었습니다  이 강의의 좋았던 점은 강의가 너무 길지 않아서 매일매일 계획에 맞게 부담없이 수강할 수 있었다는 점입니다   저는 매일매일 문제집에 있는 계획표를 토대로 꾸준히 인강을 들어왔습니다  가장 중요한 점은 자신의 계획표에 맞게 하루도 빠짐없이 꾸준히 강의를 들으며 학습하는 것이라고 생각합니다  또한 노랑 보카 단어장 뿐 만 아니라 문제 풀이간 모르는 단어를 따로 공책에 정리하여 매일매일 숙지를 하였습니다  이때 단어를 한 번만 외우는 것이 아니라 꾸준히 매일 자주 보았습니다  이는    강의 선생님이 알려주신 것인데 어떠한 단어를 하루만 투자하여 외우는 것이 아니라 자주 보는 것이 중요하다고 하셨습니다  이를 실천해 보니 단어 암기에 큰 도움이 되었습니다  다음 번에는      강의를 수강할 예정이며 토익에 처음 접하시는 분이나     후반 점수가 목표이신 분들은 이 강의 꼭 들으셨으면 좋겠습니다  정말 의미있고 뜻깊었던    일간의 학습이었습니다  정말 적극적으로 추천합니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요      점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  저는 토익을 대학 학년 때 치고 군대 갔다오고  학년이 되는 동안 한번도 쳐본 적이 없어요  그래서 그동안 바뀐 유형 등을 잘 몰랐기에 그냥 다시 토익을 친다는게 좀 부담이 되어 강의를 들었고 실전문제 위주로 보고 모의고사도 풀어 보는 식으로 실제 시험치는 것처럼 했습니다  선생님께서     마다 어떻게 대처해야 하는지 잘 설명해 주셔서 도움이 많이 되었습니다       기타의견      나만의 공부      그래서    점만 맞아도 좋겠다고 생각했는데    점이나 맞았습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   저의 목표 점수는     이었습니다  요즘 취업  대학원 입학을 준비하면서    점 정도면 원하는 대학원에 원서 접수를 할 수 있을 거라 생각했어요  생각보다 잘 봐서    점 맞았습니다    수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  어떤 유형으로 나오는지 확인하려고 몇강의를 듣고 실전문제 위주로 풀어 보고 모의고사도 풀어 봤어요 도움이 많이 됐어요      기타의견      나만의 공부       그냥 열심히 했어요  강의 듣고 열심히 하면 모두 좋은 성적 받을 수 있어요 열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업이 알차고 무엇보다 이해하기 쉽게 잘 설명 해주셔서 너무 좋았습니다  막연하게 어렵게 생각했었던 개념들이 선생님 강의 덕분에 보다 더 쉽게  잘 배웠습니다  질문에 답도 항상 친절하시고 좋았습니다   제 목표는    점 이상이고 지금 계속 하고 있습니다  희한하게 재작년에 오프라인으로 다른 학원을 한달 다니고 시험 쳤을 때 학원 다니기 전이랑 점수가 똑같애서 낙담한 적이 있었는데 그뒤로 놓고 다시 지금 하는와중에 인강 문법파트 다 듣기도 전에 시험삼아 쳐봤는데 점수가 더 올랐어요 단어랑 수업 덕인 것 같아요  감사합니다 선생님 ,TOEIC
한승태 선생님과 함께 듣기 강의 들으면서 처음부터 끝까지 뿌셨습니다   기초부터 차근차근 알려주시고 재미와 기초기본 모두 다 잡아주셔서 너무 감사했어요   요즘 토익 많이 어려워져서 듣기는 더더욱 실력이 쌓여야 한다고 생각하는데 한승태 선생님 방식이라면 가능할 것 같습니다  쌤 감사합니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  세심하게 봐주시고 설멸해주셔서 강의 후에도 기억할만한 공식들로 열심히 공부했던거 같습니다     기타의견      나만의 공부      매일 단어와 강의를 들으면서 필기를 하였습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요  목표점수는    점입니다  이 강의 덕분에 이번 토익시험 자신있게 볼 수 있었습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  선생님의    문제 풀이 비법이 저에게 큰 도움이 되었습니다  특히 파트별 다양한 풀이 비법을 이해하기 쉽게 알려주셔서 큰 도움이 되었습니다         기타의견      나만의 공부      매일매일 스케줄에 맞게 꾸준히 공부를 하는 것이 가장 중요하다고 생각합니다  그리고 노란 보카 단어 암기 뿐만 아니라 공부하면서 모르는 단어를 따로 노트에 정리하여 꾸준히 숙지하였습니다 ,TOEIC
