reviews,category
저는 금년   세 입니다    직장에서 은퇴한지 여러 해 되었고  은퇴후 대부분의 퇴직자와 마찬가지로 건강을 위하여 둘레길을 돌고  등산도 가면서 중국어를 배운다  하모니카를 배운다 하면서도 친구들과 유대 관계를 소홀히 하지 않으려고 자주 모임에도 참석하며 나름 바쁘게 보내고 있었지요   작년 년말 모임에서 후배 하나가 공인중개사 시험에 합격 하였다는 말을 듣고  나도 한번 도전을 해 보자는 마음으로 금년 초 해커스 인강에 등록하고 공부하기 시작 했습니다   중개사 공부를 하면서 모든 과목들이 이제까지 접해 보지 않은 것들 이라서 생소하고 여러움을 느꼈지만  실 생활에 도움이 되는 새로운 지식을 얻는다는 만족감에 집중하고  공부에 몰두 할 수 있었으나  나이가 나이인만큼 책만 덮으면 하나도 기억에 남지 않는 듯한 느낌을 여러번 느꼈습니다   매년 구청에서 지원해 주는 치매 검사도 받고 있는 처지인지라  항상 치매는 아니라는 판정을 받지만  기억력이 예전과는 비교 할 수 없을 만큼 떨어진 것은 스스로 느끼고 있지요     이러한 나의 상황에서 엄청난 분량의 교재를 기억하고 시험을 본다는 것은 불가능한 상황    결국 나에게 맞는 공부 방법을 여러날 고민 하다가    월 핵심 요약집 보다 더 축소한 나 만의 엑기스 요약집을 만들기로 하고  만일 시험이 이 핵심 요약집을 벗어나 출제 되면 그 문제는 포기 하자는 작전을 세웠습니다   시중에서 핸드폰 크기의 노트 수첩 여러개를 구입하여  각 과목 별 인강 교수님들이 중요하다고 강조하는 내용을 순차적으로   표도 해 가면서 요약집을 썼고  그 수첩들은 항상 하나씩 집에서도  여행 갈때도  지하철을 타고 갈 때도  모임을 기다릴 때도 반복  반복 하며 읽고  한번은 파란 색 펜으로  다음엔 붉은 색 펜으로  그 다음엔 형광 펜으로 더 중요 부분을 마크하며 최소한도 중요한 줄거리는 기억하여 놓치지 않으려고 노력 했습니다    오랜 은퇴 기간 동안 익숙한에서 벗어난 책상 앞에 오래 앉기가 버거운 상황에서 수시로 시간이 날 때마다 꺼내어 보는 나의 요약 수첩은 나에게 든든한 구원군이 되었지요    덕분에 중개사 시험에서 어느 한 과목 고득점은 얻지 못하였어도  대부분의 과목이 가까스로   점 이상을 기록하여 동차 합격 통지를 받았습니다    이  권의 수첩은 아마도 항상 내 곁에서 또 기억이 떨어지면 기억력을 보충 해 주는 역할을 하겠지요    해커스의 인터넷 강의의 전문성과 교수님 들의 명 강의에 감사와 찬사를 올립니다 ,real estate agent
공부 시작하기 전 합격수기를 읽으면서 나도 꼭 합격해서 수기를 적고싶다는 생각으로 공부를 시작했는데 이런게 적는 날이 오다니    정말 기분이 이상하네요   전 인강으로  년 꽉  채우고 동차로 합격했어요   처음 입문 기초 핵심이론을 수강할때   월까지  강의 따라가기만도 너무 바빴구요   월  월 문제풀이때는 복습은 못하고 문제풀고 인강듣기 급급했어요   그래서 시간은  시반쯤 걸린거같아요   근데  월 동형들어갔는데 제가 아는게 없더라구요   완전 생소하진 않지만 그냥 한번쯤 들어는 본거 같다는 느낌    완전 처음 듣는것 같은 내용도 있었어요     이때  차만해야하나   지금까지 왔으니  차까지 할까  엄청 고민했네요  근데 이걸 또 할 자신이  없었어요  집은 집대로 엉망이고 초등 아들 둘은 최소한으로 챙겨주면서 방치되고  먹는것도 대충대충  남편이 집안일을 저보다 점점 더 많이 하고있을 때네요  회사갔다 밀린 설거지하고 쉬는날 전담으로 밥하는 남편을 봐서라도 동차합격을 포기할수가 없었어요    월 동형부터 시간 체크하면서 문제풀고 강의듣고 복습하고를 반복했어요  동형  주하니 전체적으로 조금식 머리속에 들어오더라구요  근데  차 효자과목이라는 중개사법이 전 점수가 너무 안나왔어요  동형  차에서   점 맞았어요     교수님 수업은 너무 깔끔하시고 이해 할수있게 수업해주세요  문제는 제가 복습을 너무 안했다는거예요    공법 세법이 자신이 없어서 중개사법에서 점수가 나와야 했는데 큰일났다싶더라구요 이러다  차도 안되겠다 싶어  차에 좀더 시간을 투자했어요 그리고 카페에서 중개사법 공부방법 검색하고 물어서 다른교수님 핵심이론을 들었어요  이때가  월 말쯤이였는데 너무 무모한짓 하는건가로 엄청 고민했네요  남들은 이때 범위를 줄여가는데 전 새책을 구입해서   강 강의를 듣기 시작했으니까요   근데 아무것도 안하는것보다 해봐야겠다고 결심하니 하루   시간이 너무 부족했어요    강의를 다들으니 머리속에서 체계가 잡히면서  차 포기하지말고 끝까지 해봐야겠다고 맘먹고 마지막달은  차에      차     비중으로 새벽 시까지 평균  시간   시간 공부했어요    차 평균     점   차 평균      점으로 합격했습니다 합격수기도 그렇고 교수님들 말씀도 항상 포기하지말고 끝까지 하면 된다고 하시는데 제 경우도 그런거 같아요   끝까지 해보고 안되면 할수없다   나중에 후회 하지말자   이말을 계속 생각하면서 이악물고 했어요    다른분들 합격수기에 공부방법은 너무 잘 알려주시니  전 부수적인걸 말씀 드릴까해요   이시험은 공부 손 놓은지 짧게는   년 길게는     년 되신분들이 많으신데 처음 공부 시작하실때 유튜브에서 공부방법을 찾아보시면 도움 되실꺼예요  저도   년만에 공부할려니 처음엔    시간 앉아 있는것도 힘들더라구요  제가 도움받은 유튜브는    변호사님이라고  개월만에 사시 합격하신분이 계신데 그분꺼보면서 제 상황에 맞춰서 했었어요   그리고 전 장소가 되게 중요한거 같아요   혼자만의 방이 있으면 너무 좋지만 아빠 엄마 입장에서는 혼자만의  공간이 없잖아요     거창한 공간을 말씀드리는게 아니라 언제든지 노트북이나 탭 책이 펼쳐져 있는 공간이 필요하더라구요   제 입장에서 짧게는  분  분  앉으면 아이가 찾고 챙겨줘야해서 일어나야하는데 공부준비한다고 펴고 접고하면 나중에는 귀찮게되고  좀있으면 못하는데 나중에하자   이러면 주부는 공부시간이 없어요     항상 준비되어있는 장소에서  분   분만이라도 할수 있는게 중요한거 같아요   독서대랑 귀마개도요  귀마개는 아이 있는 집은 필수입니다     전 시험치는 날도 도움 많이 받았어요  대학교에서 쳤는데 마지막 공시세법 시간에 밖이 엄청 시끄럽더라구요  시험끝나고 나오니 건물 바로 앞이 농구장이더라구요    오죽했으면 감독관이 창문 닫아 주시더라구요    귀마개해서 그나마 덜 들렸어요   독서대는 공부초기에  단 독서대를 알아서 구매했는데 너무 편하고 실용적이였어요  꼭 강추 드립니다    년공부동안 목도 거의 안아프고 노트북도  단에 올려놓으니 눈 위치랑도 맞아서 편했어요  장기전에 건강이 먼저니까요  아  마지막으로 까페에서 좋은 자료를 많이 올려주세요  혼자 독학으로 하시는 분은 너무 좋은 자료예요   처음에 욕심부리고 미션해서 다 프린트 해놨는데 볼시간이 없었어요  인강 쫒아가느라     무조건 받지마시고 자신한테 꼭 필요한 자료를 받으시면 좋을꺼같아요   공부자료는 엄청 좋더라구요  욕심부릴만큼     학개론 신관식 교수님  민법 채희대 교수님  중개사법 황정선 정지웅 교수님  공법 한종민 교수님  공시법 양기백 교수님  세법 전훈 교수님   너무너무 감사합니다   앞으로 이 자격증으로 어떤 인생을 살지는 알수없지만 또 다른 길을 열어주셨어요  정말 감사합니다    이상   대 주부의 합격후기였습니다    회 수험생 여러분 응원합니다   ,real estate agent
수험생 유형     대 전업수험생 응시과목   동차 공부방법 기간   해커스 프리패스  개월    자유로운 후기를 남겨주세요   이렇게 합격수기를 적을 수 있게 되어서 너무 기쁩니다  퇴사 후 전업수험생으로 인강으로 학습했습니다  내년에 합격하실 분들을 위해 저의 공부법을 밝히자면 해커스에서 제가 필요한 강의만 취사선택해 들었습니다   월에 진입해서 다른 분들보다 늦었다는 생각이 들어 빨리 따라잡기 위해서였습니다  기본서가 너무 두꺼운 반면 기본강의에서 넘어가는 부분이 많다고 느껴 기본강의를 핵심요약서로 수강하였습니다  다만 민법은 그 흐름이 중요한 과목이라 기본서로 수강하였으며 이부분은 잘 결정했다고 생각합니다  이때 이미 기본강의는 다 완강된 상태였기에 막힘없이 들을 수 있어서 좋았습니다  따라서 하루에     강정도를 듣고 복습했습니다  기본강의를 듣고 난 후 해커스 예상문제집은 풀지 않았으며 기출문제를  회독 이상 하였습니다  동시에 핵심이론강의를 들으며 기본강의때 넓혔던 양을 좁히는 과정을 했습니다  막판에는 해커스의 핵심요약서 그리고 공법체계도가 큰 도움이 되었습니다  기출문제강의는 궁금한 해설만 참고하였습니다  마지막 한달은 모의고사풀고 강의 듣고  시중모의고사도 풀었습니다  공법이 무섭다가도 공시법이 무섭고 또 어떨땐 세법이 무서웠습니다  하지만 그 전에 불안함을 가지고 있었기에 더 독하게 공부할 수 있었습니다  많이 틀린다고 너무 자신을 몰아세우지 말아주세요  자신을 가장 사랑하고 믿어줄 사람은 본인입니다  마지막으로 드리고싶은 말씀은 회독시 책을 마냥 읽는 것은 머리에 거의 남지 않습니다  기출문제집을 독서대에 올려놓고 기본서 요약서 를 책상위에 놓고 번갈아가면서 문제를 풀어보고 기본서 내용을 확인하는 식으로 학습하시기 바랍니다  문제로 만나야 기억합니다  문제를 통한 학습은  어떻게 공부할 것인가 에서 강조한 학습방법입니다  저도 기본서를 읽으며 낭비한 시간이 길어 후회가 됩니다  꼭 도움을 받으시기바랍니다  민법 채희대 교수님 흐름을 정말 잘 알려주십니다  강추합니다  공법 한종민 교수님 흐름과 암기를 동시에 잡아주십니다  덕분에 공포의 법을 재미있게 공부했습니다  강추합니다 ,real estate agent
남편 권유로 강제로 시작했다가 동차 합격하게 되어 매우 기뻤습니다  다시는 돌아가고 싶지 않은 기간이었지만 나름 공부의 맛을 다시 느낄 수 있는 기회가 되었던 것 같습니다 ,real estate agent
 년동안 꾸준하고 묵묵히 인강진도 따라가며 공부했더니 동차 합격의 결실을 맺었습니다  해커스 교수님들 감사합니다 ,real estate agent
작년 여름 우연히 공인중개사에 관심을 갖게 되었고 직장을 다니며 시작 했습니다   하지만 단기    개월만에 합격할수 있는 시험이 아니더군요     그래서 올해 동차로  월부터 다시 시작했습니다  그리고 결실을 맺었습니다    부동산학개론은 강양구 교수님께 들었습니다  핵심만 짚어주시고 공부량을 줄여주셔서 시간을 많이 들이지 않고 무난히 점수를 받을수 있었습니다   최애 과목이었던 민법은 절대 붙는다  민희열 교수님께 들었습니다  초보라도 알기 쉽게 잘 강의 해주셨던것 같습니다   목표였던   점에    점 부족했지만 만족합니다   중개사법은 단연 정지웅 교수님이 였습니다  동형모의고사에 나오는 문체는 최대한 시험문체와 비슷하게 내 주셔서 시험장에서 조금은 편안하게 시험을 칠수 있었던것같습니다  그리고 암기코드는 단연  등입니다  이글을 보고 계신 여러분들께 강추 합니다    공법은 정말 힘들었는데 한종민 교수님과 어준선 교수님을 번갈아 가며 들었습니다  한교수님은 가끔 재미난 농담도 해주시고 자료나 강의가 정성으로 꽉 찼었던것 같습니다  어교수님은 판서도 좋으시고 마지막    선으로 정리가 되어서 많은 도움이 되었습니다   공시법은 양기백 교수님은  강으로 진행 하셔도 매우 묵직하고 알찬 내용으로 구성해서 지적 점수로 등기를 커버 했습니다 등기는 열심히 했고 교수님도 잘 설명해주셨지만 결과는 좀 못미쳤네요   세법은 전훈 교수님 다른 과목도 할것이 많다며 강의만 따라오면 된다고 하시고 공부량을 줄여 주셔서 많은 도움이 되었습니다   마지막으로 합격까지 함께 해준 해커스에 진심으로 감사의 말씀을 전합니다  ,real estate agent
저는 프리랜서로 일하다가 코로나로인해 일이 많이 줄어들면서 거의  년동안 공부만 했어요     과 해커스 둘중에 고민하다가 해커스가 왠지 더 정이가서    해커스 선택했고 정말 탁월했던 것 같습니다  저는 음악관련일을 했기때문에 사실   대인 나이여도 등기가 뭔지도 제대로 몰랐어서 정말 맨땅에 헤딩하는 느낌으로 공부를 했습니다  어떤과목이든 쉽지않더라구요    그래서 년간 공부한것에 비해 점수들이 좀 착합니다    학개론     민법    중개사법   공법   공시세법    으로  차는  문제차이여서 약간 불안했는데 마킹실수없이 잘 끝냈네요  학개론 신관식교수님 민법 채희대교수님 중개사법 황정선교수님 공법 한종민교수님 공시법 홍승한교수님 세법 강성규교수님 전훈교수님 정말 감사드립니다 직접뵙고 인사드리면 얼마나 좋을까요    코로나시국이 너무 원망스럽네요  신관식교수님 항상원칙을 중심으로 강의하시는데 공부하다보면 왜 원칙이 가장중요한지 아시게 될거예요  정말 빈틈없는 강의였고 완벽했다고 생각들게하는 강의입니다 채희대교수님 많은분들이 느끼겠지만 처음에 채희대교수님 목소리에 빠져서 허우적거렸네요    공부를 재미있게 만들어주신분이죵 학생들을 존중해주시면서 하시는강의 너무 좋았어요   민법에 젤 자신있었는데     회민법너무어려워서 교수님께 부끄러운 점수라고생각드네요   황정선교수님 처음에 채색하라는 문장이어색했던게 엊그제같은데    이렇게합격수기를 쓰다니 감격입니다 너무나꼼꼼하게 잘가르쳐주셨어요 한종민교수님 글로 질문할때마다 너무나 친절하게 알려주셨어요 중요한부분을 콕콕찝터 정말 명확하게 설명들을 수있었고 헷깔릴수있었던 부분들 교수님설명들으면 싹다풀립니다 홍승한교수님 너무나친절하시고 군더더기없는 설명과 문제들이었어요  교수님 말투가 너무 귀여우셨습니다   강성규교수님 진짜진짜 정많으시고 학생들 사랑하는 교수님이셨어요 세법과 시의 조합이 너무나 사랑스러웠습니다  공부할때 가장 도움이됐던 팁 하나를 말씀드리자면기본 핵심 등등 이론은 한분의 교수님에게 듣고  월  월 문제풀이강의는 모든 교수님문제를 푸는거요   월동형모의고사 학개론 강양구 교수님   중개사법 정지웅 교수님 문제덕분에    문제는 더 맞을 수있었고 당락은  문제였거든요   년공부하면서 내가 진짜 기억력이  이구나    난 안똑똑한편이었네를 절감하며 공부했는데 그래도 꾸준히 한 덕분에 합격했습니다  모든분들이 저와같진 않겠지만 공부하시는 분들 상대평가되기전 모두 합격하시길 바랄게요  매일공부시간은 처음 개월은 강의보는거빼고    시간이었던것 같구요 그다음  개월은    시간 막판  개월은   시간이상씩 했던것같아요  마지막 월  월 강의가 넘 좋았는데요  교수님들의 문제들이 정말 주옥같았어요   심혈을 기울인 문제들 감사합니다   공부하면서도 교수님들이 잠도못주무시고 학원커리큘럼과 질문들과 개정으로인한 여러일들때문에 바쁘신게 느껴졌어요   그와중에도 열정정인 수업 정말 감사합니다     건강하세요 ,real estate agent
저는 평범한 주부로 지내다가 남편의 권유로 관심을 가지게 되었고 많은 고민 끝에 제가 많이 신중한 편이라 무엇이든 시작하는걸 쉽게 결정하지 못하는데   작년  월부터 해커스 인강으로 공인중개사 자격증에 도전하게 되었습니다 처음엔 어떻게 하는지 몰라 인터넷 검색을 통해 해커스를 알게 되었고 인강을 등록하게 되었습니다 늦게 시작했기때문에  차만 준비할 계획이었는데 상담하시는 분께서    차를 함께 도전해 보라는 이야기를 하셔서     년  월에    차 공부를 시작했습니다  생소하고 어려운 용어들로 처음엔 익숙하지않아 힘들었지만 해커스교수님들 덕분에 쉽게쉽게 이해하고 재미있게 할 수 있었던 것 같습니다 입문과정은 건너 뛰고 기본이론부터 강의를 들었습니다  과목을  월부터 시작한 저에게는 시간이 조금 부족했던 것 같았어요 시험일을 일주일 앞두고 모든과목의 문제풀이를 하게되었는데 아쉽게  차만 합격을 하게 되었습니다 시험볼때 얼마나 떨리던지   그렇게해서 올해는 조금 여유롭게  차에 합격하게 되었습니다 해커스 교수님들께 감사드립니다 너무 열심히 강의해 주시고 덕분에 생각만해도 어려운 과목들을  지루하지 않고 재미있게 배울 수 있었던 것 같습니다  년반동안 인강을 통해 만나뵈었지만 이제는 더이상 강의를 들을 수 없어서 아쉽고 서운한마음입니다  합격할 수 있도록 좋은강의 해주신 교수님들께 너무 감사드립니다,real estate agent
코로나로 인하여 운영중이던 자영업을 현실적으로 운영하기가 너무 어려워 도전하게된 공인중개사 자격시험 설이 지난 이후로 고민 끝에 환급반을 신청 하였습니다  부동산등 전혀 단어조차 무지했던 저에게 해커스는 정말 신의 선택이었던것 같습니다   학개론   강양구 쌤 민법   민희열 쌤 중개사법   황정선 쌤 공법   한종민 쌤 공시법   양기백 쌤 세법   강성규 쌤  이렇게 인강을 시작하고 믿고 쭉갔더니  차평균       차평균    점으로 안락하게 합격선에 안착    너무 감사드립니다 해커스,real estate agent
제가 이렇게 합격 수기를 적고 있다는 것만으로도 정말 꿈만 같습니다  공인중개사를 처음 시작할 때는 걱정도 되었지만 퀄리티가 훌륭한 교수님과 교재로 인해 공부를 하면서 자신감을 가지게 되었습니다  공부를 하면서 힘들때마다 합격 수기를 읽으면서 도움을 많이 받았습니다  저의 합격 수기가 누군가에게 도움이 되길 바랍니다  지금까지 많이 도와주신 교수님들께 진심으로 감사드립니다    차 부동산학개론 신관식 교수님  부동산 관련된 지식들과 중개업 내용 등 중개사의 기본이 되는 내용이 많아 어렵지는 않았습니다  다만 분량이 넓어서 복습과 암기가 필수였습니다  교수님의 이론을 듣고 문제풀이로 적용하는 연습을 많이 했습니다  부동산학개론의 계산문제는 시간이 걸려서 다른 문제를 모두 풀고 나서 마지막에 푸는 전략을 짰습니다   민법 채희대 교수님  처음 접하는 법률 과목이라 어려웠습니다  하지만 교수님의 커리큘럼대로 따라 했더니 점점 쉬워졌습니다  법률만 보는 것보다는 판례를 보고 어떻게 쓰이는지 보면 이해가 더 잘되었습니다  판례위주로 쉽게 설명하고 있는 기본서와 교수님의 설명을 함께 들으니 이해가 더 잘되면서 강의 시간이 너무 빠르게 흘러갔습니다  그리고 기출문제만 제대로 소화해도 합격에는 지장이 없다고 생각합니다  시험 범위가 넓은 만큼 버릴 것과 취할 것을 잘 구분 해야 된다고 생각을 해서 전략을 짜서 공부하였습니다   차 공법 한종민 교수님  처음에는 가장 힘든 과목이었습니다  시간 투자도 많이 하였고  범위도 너무 넓고  암기해야 할 것들도 많았습니다  그래도 끝까지 교수님을 믿고 포기하지 않았고 모르는 용어가 있으면 하나하나 꼼꼼히 찾아보면서 하니 어느 순간 알게 되는 날이 왔습니다  그리고 처음엔 공부 하고나서 돌아서면 잊어버려서 반복학습이 정답이었습니다  공법 점수는 기대를 하지 않았는데 생각보다는 잘 나와서 교수님께 감사함을 꼭 전하고 싶습니다  중개사법 황정선 교수님   차 과목 중 가장 효율적으로 점수가 향상 되는 과목이었습니다  중개사법 공부를 하니 벌써 공인중개사가 된 느낌이었습니다  교수님이 정리 해주시는 내용을 반복해서 듣고 문제를 많이 풀면서 습득하는 게 좋은 방법이라고 생각합니다  세법 강성규 교수님  세법은 스스로 하기보다는 교수님의 수업을 듣는 것이 가장 중요합니다  교수님께서 책 중심으로 수업을 진행해주셔서 흐름을 잃지 않고 공부할 수 있었습니다  수업을 들으면서 이해가 안되는 어려운 용어를 포스트잇에 적어두면서 복습할 때 개념을 잡고 갔습니다   공시법 양기백 교수님  기초입문서부터 핵심이론서까지 커리큘럼에 맞춰서 들었습니다  하지만 저는 모르면 입문부터 다지는 것이 중요하다고 생각하여 입문을 많이 들었습니다  그리고 처음에는    배속으로 들었지만 반복을 하다보니    배속으로 들어도 잘 들렸습니다  혼자 기본서를 보고 복습은 어려워서 강의를  배속으로 들으면서 복습을 하였습니다  그렇게 하다보니 어려웠던 공시법도 시험치기전에는 자신있는 과목이 되었습니다  감사합니다 ,real estate agent
