reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수는    점으로 아직 시험을 응시하지 않았지만 문제를 푸는데 있어서 자신감이 생기고 어려움이 덜했졌어요      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  하나 선생님  강상진 선생님의 강의들을 들으며 영어 듣기에 대한 두려움이 적어졌고 학교를 다닐 때부터 어려워서 포기상태였던 영문법을 쉽고 재밌게 가르쳐 주셔서 좋았어요     기타의견      나만의 공부      체계적인 학습 프로그램을 통해 단순히 한번 강의를 듣고 끝나는 것이 아니라 단어배열이나 스키밍을 통해서 반복학습을 하여 쉽게 외우지 못한 단어들을 외울 수 있었습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
토익을 시작하면서 정말 아무것도 모르고 막막했었는데     를 수강하고서 정말 만족스러웠습니다  문법공부가 정말 좋았습니다  하나도 지루하지않고 선생님들도 너무 좋았어요 공부하면서 졸린적이 없는것같아요 공부를 하면서 문장구조를 파악을 하는게 너무 재미있었습니다  그리고 빈칸안에 어떤 답이 들어갈지 맞추는 재미도 있었구요 그리고 선생님께서 책에 나와있지 않은 팁들도 알려주셔서 완전 좋았습니다  관부형명 소부형명  책도 공부하기 좋게 만들어진것 같고 특히 문제를 풀고 선생님들이 문제풀이를 다시 해주실때가 정말 도움이 많이 되었어요 제가 어려웠던 문제를 순조롭게 풀이 해주셔서 다시 틀린문제를 풀 때 엄청 쉬워져서요   아직은 토익을 시작한지 얼마안돼서 많이 부족하지만 이렇게만 한다면 토익 금방 끝낼 수 있을것 같아요 ,TOEIC
늘 인강은 해커스를 애용하는 저  퇴사 후 토익점수 획득을 위해 이번에도 아묻따 해커스를 선택했어요  저는 듣기가 안되는 편이었는데 승태쌤 수업 들으면서 어렵게 느꼈던 파트 에 대한 여러 팁들을 배우고 실전에 사용하게 되면서 듣기 능력이 많이 향상 된 걸 느꼈습니당    그래서 아 역시 승태쌤은  실망시키지 않구나    중간중간 지루할까봐 재미있는 이야기도 해주셔서 공부를 즐겁게 했습니다   인강기간이 끝나도 배운걸로 더 공부해서 몇번 더 시험응시 해보려합니다     해커스 사랑합니다     ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점 목표로 수업을 듣게 되었습니다        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  문법에 대한 기초가 부족했는데 이번 수업을 통해 확실히 정리할 수 있어서 너무 좋았습니다       기타의견      나만의 공부      개인적으로 전체 파트를 다 듣고 나서 문법파트를 다시 반복해서 들었을때 처음보다 기억에 많이 남게 되는거 같아요  문제를 풀고나서 해당되는 문법을 정리하는 것도 놓쳤던 문법을 이해하는데 도움이 되었어요     열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요  목표는 총점    점 이상이었습니다       환급반에 들어갔습니다  환급반 수강 전    점이었고 환급반 수강중 공부를 완료해    점 달성했습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  전에 토익을 치고 제 취약점을 분석해봤고  첫째로   에서 많은 문제가 헷갈렸던 기억이 나서 헷갈리는 발음을 잡기 위해       선생님의   강의를 먼저 들었습니다  토익   의 유형과 그에 따른 정답 유형을 알 수 있게 되어서   점수는 충분했지만 더 올릴 수 있게 되었고    점을 받을 수 있었습니다  그리고   가 특히나 취약해 전 토익에서는    점대를 받았었는데  장종훈 선생님의 강의를 듣고 헷갈리는 문법을 교정해 문제에 대입하는 연습을 할 수 있었습니다       기타의견      나만의 공부      문법에 대한 감이 오면 바로 실전처럼 문제를 풀어보았습니다  장종훈 선생님이 강의에서 했던것처럼 바로바로 실전에 대입하고  문제 여러개를 풀고 감이 오면 바로 모의고사를 쳐보는 것이 좋습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
작년에 직장프로그램의 일환으로 토익 기초강의를 수강했던 적이 있습니다   그 때엔 단지 교육수강실적 때문에 신청을 해서 들었었는데 강의를 들으면서 점점 토익이 재미있겠다는 생각이 들었고  그래서 수능 이후 이십 몇 년 만에 다시 영어공부를 시작하게 되었습니다   환급반 강의수강 전에 토익시험을 봤었는데 정말 신발 사이즈 양발 합한 점수 가 나왔고  너무 어이가 없었죠  한 달만에    이 넘었느니    이 넘었느니 여러 후기들이 많았지만 제가 공부에 투자할 수 있는 시간은 하루에 한 시간  길어야 두 시간 정도이기 때문에 그런 드라마틱한 성적은 애초에 기대도 하지 않았습니다  그저 조금씩 천천히 하다보면    년 안에 뭔가 성과가 나올 것이라는막연한 기대함이 있을 뿐이었죠  강의료가 아까운 것은 아니었지만 뭔가 더 동기부여가 필요하다고 생각했기 때문에    일 환급반을 신청했습니다  첫날 수업을 시작할 때에는 대체 언제    일을 다 들을 것이며     일 중 하루도 빼놓지 않는 건 정말 어렵겠다고 생각했습니다  괜히 호랑이가 쑥과 달래만 먹다가 동굴에서 뒤쳐나간 게 아닐거다  물론 나는 사람이니 금수보다는 낫겠지만 그래도 호랑이는 산군이라는데 일게 인간 따위가 산군보다 나을까   하여튼 오만 생각과 호들갑으로 첫날 강의를 시작했는데  막상 강의를 시작하자마자 제 단어와 문법실력이 정말 바닥 중 바닥이라는 것을 깨달았습니다  그래서 일단 파트     을 시작했고 동시에 기출보카를 들었습니다  출석체크는 파트     으로  그 강의를 하나 들은 뒤 짬을 내서 다시 보카를 듣는 방식으로공부를 했습니다  직장생활과 집안일  애들 키우는 것 때문에 주 수강시간은 점심시간 혹은 야간이었죠  강의를 처음 듣기 시작했을 때에는    파트    문제 중 제대로 알고 푸는 문제는 손가락 발가락으로 셀 수 있을 정도였고 몇 번의 모의고사에서는 끝까지 풀지도 못했었습니다  그런데  주   주를 들어가면서 조금씩  알고 푸는 문제 가 늘어나기 시작했습니다  하루 강의를 들으면 아는 문제가 두 개는 늘어나는 그런 느림보수준이었지만 그래도 답을 대충 고르는게 아니라 알고  풀 수 있다는 것에 놀라웠습니다  스케줄 근무의 특성 상  월에 강의를 시작해서  월에 토익시험을 볼 수 밖에 없었지만 그 한 달 사이에 점수가 꽤 많이 올라서 기쁘기도 했고 동시에 강의를 거의 다 들은  월 말이나  월 초에 시험을 볼 수 있었다면 더 좋은 점수를 얻을 수 있었겠다는 생각에 조금 아쉽기도 했습니다  여전히 갈 길이 멀고  제 실력은 하찮은 수준에 머물러 있지만 넉넉한 환급만 강의가 있으니 추가    일의 기간 동안 더 열심히 들어보려합니다  그리고 내년엔 상급반을 노려볼까 해요  그 땐 고 이 될 큰 애와 같이 본격적인 공부를 해 볼까 합니다   참 처참한 성적이죠  이걸 공개하려니 낮부끄럽다고 여길 수도 있겠지만 그렇기 때문에 공부를 시작하게 된 것이니 창피하지는 않습니다  계속 공부를 하면 더 좋은 점수를 얻을 수 있을 것이라고 생각합니다  ,TOEIC
장종훈 선생님의 스타트 리딩 문법에 이어 독해를 듣고 있습니다  문법강의에서 느꼈지만 장종훈 선생님의 강의는 군더더기가 없이 깔끔합니다   초보자들에게는 교제에 나온 문제풀이 이외에 그와 연관된 문법  단어 등이 나오면 버거울 수도 있는데  이 강의는 그런 것이 거의 없고 정확히 교제에만 집중합니다   특히  초보가 독해파트에서 어떻게 하면  점이라도 더 점수를 얻을 수 있는지를 알려주셔서 많은 도움이 되고 있습니다  ,TOEIC
토익을 처음 공부하는 사람은 대체 어디부터 시작해야 할지 막막한 것은 물론이고  공부방법을 찾기도 어렵습니다   특히 문법은 학창시절 배웠던 경험이 있다보니 제대로 시작하는 것이 더 어려운데  장종훈 선생님의 스타트 리딩 강의는 군더더기 없이 깔끔합니다   상위점수에 도전하시는 분들에게는 너무 쉽겠지만 저처럼 토익이 아니라 영어공부 자체를   년 만에 하는 사람은 장종훈선생님의 간결한 강의가 공부 시작에 굉장히 큰 도움이 되었습니다  특히 매 강의 시간이 길지 않기 때문에 직장인이 짬을 내서 듣기에 아주 좋습니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요  영어를 제대로 공부한 적이 없어서  어떻게 공부해야 할지 감도 안잡히고 힘들었었어요 대학생이고 곧 졸업인데도 항상 다른 외국어만 공부하고 영어는 제대로 한 적이 없었어서 문법이고 단어고 까먹은지 매우 오래됐었습니다       제 실수로 환급반에서 토익 시험 신청을 못해서 시험은 못봤지만 문제집 등등으로 보아 예전보다는 확실히 많이 향상되었습니다        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  제가 들은 강의는 해커스 왕기초 문법 독해 리스닝 이었습니다    일단 듣기가 너무 너무 안됐어서 걱정했어요  하지만 선생님의 강의를 통해 더 제 실력이 향상되었습니다  토익 시험에서 자주출제되는 문제  오답으로 많이 빈출되는 어휘 등등 알려주셔서 필기하며 그 부분을 중심으로 외워보려 노력했던것같아요 실제로 문제를 풀 때에도 가끔 선생님께서 알려주셨던 부분들이 나와서 신기하기도 했구요   문법이나 독해를 공부하면서 항상 문제 풀때 약간 겁이 먼저 났던 것같아요 그리고 제가 어려웠던 부분은   부정사와 동명사였거든요  사실 아직도 많이 헷갈리긴 하지만 선생님의 강의와 센스있는 공부방법 덕분에 아직도 기억하며 문제를 풀고있어요        기타의견      나만의 공부      인강을 끊으면서 사실 제 자신을 의심했었습니다    하루하루 잘 들을 수 있는지  학원보다 인강을 택함으로써 제대로 공부를 할 수 있는지요  제가 발등에 불이 떨어져서그런지 정말로 하루하루 강의를 최소 하나 이상을 들으며 열심히 공부했습니다    환급조건은 실패했지만 후기는 적고싶어서 끄적해봅니다    이세상 모든 토익 공부하시는 분들 모두 화이팅  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요       목표점수는 몇점인가요   해커스 토익 인강 수강중의 목표 점수는      이며  이후 해커스 교재를 통한 독학으로    을 목표하고 있습니다        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   토익 시험본지   년 정도 된것 같습니다   회사 입사를 위해 시험 준비를 했었고 그때는 삼성역 해커스 오프라인  이번에는 온라인으로 수업을 들었습니다   무엇보다 내가 원할때 어디서든 공부할수 있다는 점이 너무 좋았고 강사분들의 강의 스킬도 높아 쉽게 이해시켜 주셨습니다   특히  전미정선생님의 중요내용 암기법은 공부 및 시험볼때 많은 도움이 되었습니다   환급반이 해커스말고도 많은 업체에서 운영하나 해커스를 선택한것은  수준높은 강사진 및 완성도 높은 교재로 선택을 했고 그 선택은 후회없음을  강의를 들을때마다 다시한번 느꼈습니다        기타의견      나만의 공부       직장인이다 보니 공부할 시간을 확보하는것이 중요했습니다   출퇴근길  점심식사 이후 산책시간에   를 들었고   책상에 앉아 공부할수 있는 시간에는   를 위주로 공부했습니다   또한  출퇴근길 지하철에서는 노랭이 어휘 보카 교재 를 통해 부족한 어휘력을  높이기 위해 노력하였습니다   코로나가 끝나가는 시점이라 저녁회식도 잦았고  점심식사 약속도 늘었지만 최대한 공부시간을 확보하도록 노력했습니다     열공의 흔적을 매력넘치는 사진으로 인증해주세요    어디서나 열공이 가능한 해커스 인강  ,TOEIC
