reviews,category
고등학교 때 이후로 영어듣기를 안해서 듣기가 많이 약했는데요 한나쌤의 강의를 듣고 듣기 스킬도 배우고 이런 질문에는 이 단어가 나오면 집중해라  라는 것도 알려주셔서 듣기 문제 풀기에 훨씬 수월했습니다   그리고 환급반 강의를 신청했다보니  일  강의 이상을 들어야 해서 하루에 한번은 꼭   를 공부할 수 있게 했던 것 같습니다   아직    점수가 높은 점수는 아니지만 꾸준히 쉐도잉 하고 반복해서 들으면서 차근차근 점수 올려나가고 싶습니다,TOEIC
대학교  학년  취업준비를 위해 토익을 준비하게 되었을 때 처음에는 어떻게 시작해야 하나 정말 막막했습니다  토익 학원을 다니고 싶었지만 코로나 시기에 학원까지 이동하기가 부담이 되어  제일 유명한 해커스 토익 인강으로 시작해보면 어떨까 하는 생각으로 여러 강의를 알아보았습니다  우연히 상단에 뜨는 광고로 인해 토익 환급반에 대해 알게되었고 다양한 강의를 수강할 수 있다는 장점이 있어 환급반으로 신청하게 되었습니다  처음에는 내가 과연 강의를 꾸준히 들을수 있을까  한번도 인강을 완독한적이 없는데   같은 걱정이 앞섰지만 환급 출석미션을 위해서라도 꾸준히 강의를 듣는 제 모습을 발견하게 되었습니다   여러가지 토익 파트중에서도 문법파트가 약했던 저는 문법파트 강의를    번 반복해서 수강했습니다     점 문법강의에서는 선생님이 만든 다양한 문법정리와  소위 꿀팁이라고 말하는 문법문제 직관적으로 빨리 푸는 법 같은 실용적인 내용들을 가르쳐주셨습니다  그 결과 수능때에도 가장 취약했던 문법을 빠른시간에 정확한 방법으로 풀 수 있게 되었습니다  환급반이라는 좋은 제도로 좋은 강의를 수강하게 만들어 준 해커스 토익과 선생님들에게 감사합니다  끝으로 토익 인강을 들으려고 하는데  어떤 강의로 시작해야할지 잘 모르는 수강생들에게 환급반을 추천해드리고 싶습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요       목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   처음 시험보는거라서 높은 점수는 기대안하고    점은 넘고 싶습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  토익이 처음이라 학원에 갈지 인강으로 들을지 고민을 많이 했는데요 집에서 학원까지 가기에는 시간도 그렇고 거리도 멀어서 인강을 선택했습니다  그래서 해커스 토익 환급반을 알게 되었고 신청해서 강의를 듣기 시작했는데요  토익은  단어가 반이다  라는 말을 많이 들어왔어서 단어에 대한 중요성은 잘 알고 있었습니다  하지만 혼자 하려다보니 나 자신과 타협해서 오늘 못한건 내일 하면 되지 라는 마음으로 자꾸 미루게 되어서 단어외우는 것부터 막막했는데 박가은 선생님께서 단어 외우는 팁도 알려주시고 파생어부터 문법  예문까지 설명해 주셔서 더욱 이해하기 쉬웠어요  발음도 미국식  영국식이 달라서 제가 자세히 안보고 넘어가면 잘 몰랐을 것 같은 부분도 강의에서 한번씩 설명해 주셔서 기억에 잘 남았어요  그리고 중간중간 재밌게 설명을 해주셔서 강의 들을때 지루할 틈이 없었습니다     저같이 토익 입문자 분들은 보카 강의로 단어부터 잡고 시작하시면 좋을 것같아서 박가은 선생님 강의 추천드려요       기타의견      나만의 공부      혼자 공부하다보면 놀고 싶을 때도 많은데 그럴때는 그냥 단어장 눈으로만 보는 것도 좋은 것 같아요  단어는 눈으로 많이 보고 익숙해 지는게 제일 중요하다고 생각해서 이렇게만 해줘도 충분히 반복학습이 되는 것 같습니다  토익은 객관식이다보니까 스펠링을 쓸 줄 몰라도 내가 많이 본 익숙한 단어면 문제도 쉽게 빨리빨리 풀 수 있을거예요 ,TOEIC
    목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   제가 지금까지 살면서 토익의 필요성이 없어서 한 번도 영어공부를 고등학교 졸업 후 한 번도 제대로 해 본 적이 없었습니다 이번에 대학원에 진학하게 되면서 영어로 된 논문을 봐야 하기 때문에 영어의 필요성이 절실하게 느껴졌습니다 그래서 해커스 인강을 통해 토익 공부를 시작하게 되었고 그래서 난생 처음으로 토익에 도전하게 되어서 목표 점수는    점이었습니다 근데 실제로는    점을 맞았다고 다음 번에는    점 이상을 넘기는 것이 저의 목표입니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  왕기초 환급반 수업을 통해 여러 강의를 수강했지만 강상진 선생님의 문법과 독해 강의가 정말 좋았습니다  특히 제가 문법이 약하다보니 독해까지 어려움이 많았는데 여러가지 문법을 세세하게 알려주시고 예시와 바로 문제풀이로 적용할 수 있어서 여러 문법 사항에 대해 제가 잘 이해할 수 있었습니다  위에 제가 강의에 문법에 체크했지만 연계하여 강상진 선생님의 독해 강의도 들었는데요 자신만의 비법 노트를 공유해 주시고 반복적으로 여러 번 자연스럽게 해석하여 자신의 것으로 만들면 독해 실력이 쭉쭉 늘어날 수 있다는 말씀에 저도 처음보다는 영어 논문을 읽는 속도가 빨라졌습니다  사실 논문 영어랑 토익 영어는 결이 약간 다르지만 큰 틀에서 독해를 하는 부분에서는 정말 많은 도움이 되고 있습니다       기타의견      나만의 공부       저만의 공부 팁은 없고 꾸준히 하루도 빠지지 않고  개 이상의 동영상 강의를 들었습니다  매일 듣는 것이 다른 학업과 병행하는 가운데 쉽지 않은 일이었지만 이렇게 했던 덕분에 제 기준목표 점수보다 높은 점수를 받을 수 있었던 것 같습니다 토익은 계속 볼 것이고 영어 공부도 계속 꾸준히 할 것입니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요       점을 넘는게 목표였지만    점을 얻을 수 있었습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   혼자 교재로 공부할때에는 솔직히 과거완료 파트는 과거완료만 골라도 답이라 실력이 늘지 않았습니다  하지만 선생님의 강의를 듣고 왜 과거완료고 어떻게 유추해낼수있는지를 알려주셔서 혼자 풀고 기출문제를 풀때에도 유추해가며 풀어 실력이 늘어날수있었습니다        기타의견      나만의 공부       강의를 듣고나면 당연히 아니까 바로 넘길수 있지만 바로 다음날만 지나도 그 감이 사라지기 쉽습니다  그래서 강의 중간중간 떠오르는 감 같은걸 교재 해당 문제나 해당 파트에 메모해 두었다가 강의랑 문제풀이가 다 끝난뒤 그 메모들만 둘러보면 확실히 기억에 오래 남는거 같습니다  단순히 선생님이 칠판에 쓰는걸 따라쓰는것이 아닌 그걸 보고 자신의 해석이나 자신만의 기억법으로 메모하는게 더 유용하고 시험 일주일전쯤 그 메모들을 다시 수첩에 정리해서 짬날때 보면 도움이 많이 됩니다    열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요  목표 점수는 처음이라서 어떻게 잡아야 할 지 모르겠지만  열심히 수강한 만큼 결과가 있을 거라고 생각하고 있습니다    직장인이라서 다시 토익 공부를 한다는게 사실 쉬운 일은 아니었지만  그래도 토익 공부를 시작하니 새록새록 예전 기억도 떠오르고 좋아요  그리고 선생님의 맑고 고운 목소리와 명쾌한 설명 덕분에 지루하지 않고  다른 생각으로 빠질 일도 없이 열심히 수강하게 된다는게 너무 좋아요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  선생님은 정말 키포인트를 잘 잡아주시는 것 같아요  어떤 것이 헷갈리는지를 잘 파악해주시고  그리고 그 헷갈리는 것들을 암기하기 쉽게끔 말씀해주셔서 좋습니다   사실 직장인들의 경우에는 영어공부를 오래 놓다가 시작하는 경우가 많을 것 같은데요  그래서 이것도 모르는데 내가 해낼 수 있을까 그런 걱정도 많이 하기 마련인데  강의를 듣고 있으면 뭐든 할 수 있다는 생각도 들고 요점과 명쾌한 설명 덕분에 이해가 쏙쏙 된답니다      기타의견      나만의 공부      공부에는 방도가 없는 것 같아요 그냥 강의를 듣고 외우고 이해하고  그렇게 시작되는 것 같아요   무엇보다 꾸준히 한다면 그것보다 더 좋은 건 없을 것 같습니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요      점이 목표이고  기초부터 차근차근 알고싶어      강의를 신청했습니다      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  박가은 선생님의 맛보기 강의를 한 번 들은적이있는데 그때 너무 쉽게 설명해 주셔서 열심히 들었습니다  단어하나를 배우면 파생어  동의어까지 쉽게 알 수 있었고  또 토익 문제에서 자주나오는 단어의 형태들 숙어들을 알려주셔서 토익문제의 형태도 쉽게 파악이 되었고 짝궁으로 쓰이는 단어들도 쉽게 이해했습니다  또 단어의 유래  어떻게 만들어진 단어인지도 알게 되어 외우기 보다 한 번에 머리에 들어왔습니다  어떤 언어를 배우더라도 단어는 제일 중요하다고 생각을해서 강의를 듣게 되었고  토익에 단어가 안중요하다는 사람들에게 이 강의를 추천드리고 싶어요 이 강의만 들어도 토익 점수가 더 잘 나올거에요   토익단어는 박가은 선생님이 제일 잘 하시는거 같아요  추천해요     기타의견      나만의 공부      선생님이 하라는 대로 하고 열심히 외우기,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표 점수는    점 이상이어서    점 목표 수강을 듣게되었습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  제가들은 강의는 강상진 선생님의 리딩 독해였습니다  저는 고등학교 이후 영어랑은 완전히 멀어졌고 토익을 쳐야 했을 때 너무 막막했습니다  그래서 처음부터 기초를 잘 잡고 공부하고 싶어서     를 등록하였고  모르는 문제는 계속해서 보며 이해 할 수 있었고 워낙 강상진 선생님께서 이해하기 쉽고  핵심들만 속속 알려주셔서 문제를 풀면서도 선생님이 가르쳐 주신대로 하니 토익이 더이상 어렵지 않게 되었습니다  특히 파트 이 저는 젤 막막했었는데 이 강의 듣고 자신감을 찾게 되었습니다  강상진 선생님이 정말 쉽고 이해가 잘되는 핵심들을 알려 주시니 영어가 막막하신 분들께 꼭 강추드립니다        기타의견      나만의 공부      강의 열심히 듣고 문제 많이 풀기  ,TOEIC
처음에는 토익을 푸는법을 잘 모르고 해석만했는데 강상진 선생님 덕분에 쉽게 푸는 방법을 알게 되었고 선생님이 가르쳐 주신 대로 하니 토익이 예전만큼 어렵지 않고 술술 풀렸어요   토익이 처음이거나 점수가 안오르시는 분들께 강상진 선생님을 추천해요  ,TOEIC
진짜 최고의 강의입니다    무조건 강추입니다 ,TOEIC
