reviews,category
제 목표 점수는 일단 졸업조건인 토익    점 이구요  한나 선생님 토익 스타트           강의를 들었는데 엄청 기초부터 알려주시는 점이 너무 좋았습니다  영상에서도 언급하셨듯이 저는 수능 이후로 영어 듣기를 들어본 적이 거의 없었는데 선생님의 강의를 듣고 할 수 있겠다는 희망을 갖게 되었습니다  앞으로 플랜을 열심히 짜서 목표 점수에 도달할 수 있도록 할 것입니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요      점    한번에 달성   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  박혜원 선생님 좋아요      기타의견      나만의 공부       직장인이라 책상에 꼭 붙어있을 시간 없이  바쁜 편이에요  출퇴근길에   를 승용차 스피커로 틀어놓고 다녔어요  그럼  시험장의 음질가 언뜻 비슷하기도 하고    흐름 따라가는데 익숙해지다 보니  문제는 힌트처럼 사용해서 고득점할 수 있었어요  꾸준히 듣다보면 재밌기도 하고  승부욕이 생기기도 합니다   분  초가 바쁜 직장인 여러분들께 추천합니다         열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점   필자는 해커스 첫토익  원 통합반을 수강하였습니다   중 고등학교때부터 손놓은 영어         형식이 뭔지도 동사가 뭔지도 모르는 상황에서 결국엔 취준으로 인해 마주하기 싫었던 토익을 준비하게 되었네요    먼저 토익을 졸업하신 선배들의 후기를 들어보면 학원이 단기간으로 고효율적인 성과를 낼 수 있다 하기에 바로 학원을 등록하였습니다 하지만 너무 빠른 진도와 제 수준보다 하이레벨의 내용들을 다루다보니 번아웃이 오게 되었고 빠르게 손절쳤습니다     계속해서 정보를 알아보던 중 해커스 첫토익반이 눈에 들어왔고 홍보글들을 살펴보니 조건 충족시 환급까지 해준다는 것을 보고     그 날 바로 수강신청을 하였습니다  왕기초반부터 차근차근 수강하며 기초를 다져나갔는데 첫 날부터 강사님들의 매력에 푹 빠지게 되었어요    한나쌤은 녹강임에도 카리스마가 엄청나셔서 집중력을 최대로 끌어올릴 수 있게 만들어주시는 분이세요    굳   패러프레이징  스피킹 스킬까지 하나 하나 다 알려주심으로써 문제점 극복해나가는 시간이 지루하지 않고 너무 흥미롭고 재밌었습니다    두서 없이 후기가 작성되었지만 결론적으로는 본인 점수가 어떻든    해커스 토익  원반 수강하는게 시간 절약이자 효율적인 방법이다   라고 말씀드리고 싶네용  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요      점     내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  주대명 선생님의 리딩 어휘 강의를 듣고  그 어휘에 쓰이는 전치사를 보고 문제에서 빠른 정답찾기능력이 향상됐고  독해 시  문장에 따른 어휘의 뜻을 더 빨리 파악하게 됐습니다      기타의견      나만의 공부      주대명 선생님의 팁인데  어휘를 암기할 때  그 어휘만 암기하는게 아니라 어떤 문장  문맥에 잘 쓰이는지 그 뉘앙스를 잘 파악하면서 공부하고  토익에서 자주 나오는 어휘의 동의어를 같이 암기해놔야 문제를 풀때  고민없이 정답을 찍게 될 것이고  시간절약과 성적상승이 될 것 같습니다  강의를 들어보니  결국 영어는 어휘가 제일 중요한 것 같습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요          따로 점수를 구분하지 않고    점 이상 넘기는 것을 목표로 했습니다  그리고 시험을 본 뒤    점을 달성했습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요    년만에 토익을 다시 공부하는 것이어서 사실상 처음부터 다시 시작하는 것이라고 생각하며 공부에 임했습니다  그래서  첫토익  원반  기본완성     를 수강했습니다   년전에 받았던 토익 점수가    점이어서 딱    만 넘겨보자는 게 저의 목표였거든요  오랜만에 시작한 토익 공부가 처음에는 낯설고 힘들었지만 강사분들의 꼼꼼한 설명으로 점차 익숙해질 수 있었습니다  특히 한나 선생님의  한 권으로 끝내는 해커스 토익                이 도움이 많이 되었습니다  제가 잘 안 들렸던 단어들을 쏙쏙 캐치해서 다시 짚어주고 읽어주신 게 큰 도움이 됐습니다  나라별로 다른 발음도 상세하게 알려주신 것도 좋았어요  강의를 보다가 저도 같이 많이 중얼중얼 했던 것 같아요  그냥 듣기만 하는 것보다는 내 입으로도 한번 말해 보는 것이 확실히 도움이 되는 것 같아요   그리고 문법이 많이 약해서           개념완성  스타토익 필수 문법 공식  강의도 수강했는데 시험을 위한 문법 문제 풀이 방법을 정확하게 알려주어 좋았습니다  문법 문제를 보자마자 고민하기 바빴지 보자마자 답을 찍어본 적은 없거든요  이 강의를 듣고 저도 모르게 어떤 문제들은 몇 초만에 풀게 되더라고요  정말 공략 그 자체만 알려주는 것 같아서 문법에 약한 분들에게 추천드립니다  선생님 발음도 또렷하셔서 강의 보는데 집중이 더 잘 되었어요      기타의견      나만의 공부      직장을 다니고 있어서 매번 출석하는 게 사실 쉽지 않았지만 어떻게든 짬을 내서 강의를 매일 들었습니다  물론 너무 피곤하고 시간이 없을 때는 대충 들었을 때도 있었어요  하지만 꾸준히 하는 것이 가장 중요하다고 생각해 아주 조금이라도 매일 공부를 했습니다  회사 점심시간에는 해커스에서 보내주는 스터디 자료를 풀었어요  적은 분량이라   분이면 단어  문법  독해까지 짧게 공부하기 좋았습니다  처음에는 스터디 자료도 엄청 많이 틀렸는데 강의 후반부를 들으면서 점점 정답 개수가 많아졌어요  그러면서 뿌듯함과 성취감도 느꼈고  더 열심히 공부하고자 하는 원동력이 되었습니다     점이라는 점수가 어떤 분들한테는 낮은 점수일수도 있지만 저는 직장을 다니면서  년만에 다시 공부한 것 치고는 아주 만족스럽습니다  더 높은 점수를 받기 위해 다시 공부를 한다면  다시 한번 해커스에서 공부할 것 같아요   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요       주말까지 일을 하면서도 토익공부는 꼭 해야겠다는 생각으로 듣게 된 강의   맨 처음 다짐은 틈틈이 시간을 내어 매일 복습하고 암기하며 공부를 해야겠다  였지만   결국 다짐을 지키지는 못했습니다  하지만   매일 강의를 챙기고  보면서 공부하는 것이 어려울 땐 강의를 귀로 듣기라도 하려고 노력하였습니다  매일 강의 하나를 챙기는 것만으로도 목표점수를 달성할 수 있어서 놀라기도 하고 신기하기도 하였습니다   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  강상진 선생님의 강의는 귀에 쏙쏙 들어오게끔 쉽게 설명을 해주어 강의를 임하는 시간만큼은 오롯이 집중할 수 있었고 이것이 따로 공부를 할 시간을 내지 못했던 제가 목표 점수를 달성할 수 있었던 이유이기도 하였습니다  내가 이미 알고 있었다고 생각했던 부분의 문법도 다시 제대로 정리를 할 수 있었고 어려워서 놓치고 있던 부분  헷갈리는 부분들을 기억하기 쉽게 설명을 해주셔서 너무너무 좋았습니다   선생님의 강의는 꼭 다시 들으면서 복습 하고 싶어요   최고 입니당        기타의견      나만의 공부      매일매일 토익을 놓지 않는 것이 무엇보다 중요한 것 같습니다  매일을 열심히 공부하기 어려운 상황이라 하더라도 꾸준히 토익에 관심을 가지고 알고 있는 것이라 해도 매일 토익에 익숙해지려고 노력 하는것도 발전하는 데에 도움이 되는 것 같아요  그리고 강의중에 선생님이 책에 나오지 않는 내용을 노트 해주신 것도 많은 팁이 되었습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
평소   를 정말 어려워했는데 도움 많이 되는 것 같아요,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요       목표점수는 몇점인가요         점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  들은강의      점 목표 해서크 환급반  강상진 선생님 정말 꼼꼼해서 좋아요  저는 고교 졸업후 바로 취직을해서 공부라는 기회가 많이 없었어요  일마치면 공부할시간은 있었지만  어영부영 시간을 지내다가 이대로는 안되겠다 싶어서 해커스 토익을 알아보고 신청했습니다   토익시험도 쳐보지 못한 토익을 모르는 토린이여서 강의선택 시에 고민을 하다가    점 환급반 강의로 선택했습니다   우선 강상진 선생님은 꼼꼼하게 기초부터 알려주셔서 감사했어요  저는 정말 영어에 대한 기초가 없었거든요    선생님은 기초 뿐만이 아니라 문제 유형에 맞는 비법들도 알려주셔서 강의가 잘들어오더라구요   그래서 저 처럼 토익 토린이신분들이나  기초가 없으신분들은 이 강의를 들어보시면 좋을거같아요   제가 직장인이라서 아직 원하는 토익 점수에 도달하지는 못했지만  수강도 연장기회를 얻을 수 있어서 연장기간에 꼭 열심히 들어서 원하는 목표 점수를 달성해야겠어요          기타의견      나만의 공부      강의 시간에 책속에서 있는 어휘나 문법들을 따로 노트에 기재했고  단어외우기 정말 중요한거같아요 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  깔끔하고 듣기 편해서 좋네요 다들 열심히 해봅시다     기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
좋았습니다아  ,TOEIC
