reviews,category
저는 금년   세 입니다    직장에서 은퇴한지 여러 해 되었고  은퇴후 대부분의 퇴직자와 마찬가지로 건강을 위하여 둘레길을 돌고  등산도 가면서 중국어를 배운다  하모니카를 배운다 하면서도 친구들과 유대 관계를 소홀히 하지 않으려고 자주 모임에도 참석하며 나름 바쁘게 보내고 있었지요   작년 년말 모임에서 후배 하나가 공인중개사 시험에 합격 하였다는 말을 듣고  나도 한번 도전을 해 보자는 마음으로 금년 초 해커스 인강에 등록하고 공부하기 시작 했습니다   중개사 공부를 하면서 모든 과목들이 이제까지 접해 보지 않은 것들 이라서 생소하고 여러움을 느꼈지만  실 생활에 도움이 되는 새로운 지식을 얻는다는 만족감에 집중하고  공부에 몰두 할 수 있었으나  나이가 나이인만큼 책만 덮으면 하나도 기억에 남지 않는 듯한 느낌을 여러번 느꼈습니다   매년 구청에서 지원해 주는 치매 검사도 받고 있는 처지인지라  항상 치매는 아니라는 판정을 받지만  기억력이 예전과는 비교 할 수 없을 만큼 떨어진 것은 스스로 느끼고 있지요     이러한 나의 상황에서 엄청난 분량의 교재를 기억하고 시험을 본다는 것은 불가능한 상황    결국 나에게 맞는 공부 방법을 여러날 고민 하다가    월 핵심 요약집 보다 더 축소한 나 만의 엑기스 요약집을 만들기로 하고  만일 시험이 이 핵심 요약집을 벗어나 출제 되면 그 문제는 포기 하자는 작전을 세웠습니다   시중에서 핸드폰 크기의 노트 수첩 여러개를 구입하여  각 과목 별 인강 교수님들이 중요하다고 강조하는 내용을 순차적으로   표도 해 가면서 요약집을 썼고  그 수첩들은 항상 하나씩 집에서도  여행 갈때도  지하철을 타고 갈 때도  모임을 기다릴 때도 반복  반복 하며 읽고  한번은 파란 색 펜으로  다음엔 붉은 색 펜으로  그 다음엔 형광 펜으로 더 중요 부분을 마크하며 최소한도 중요한 줄거리는 기억하여 놓치지 않으려고 노력 했습니다    오랜 은퇴 기간 동안 익숙한에서 벗어난 책상 앞에 오래 앉기가 버거운 상황에서 수시로 시간이 날 때마다 꺼내어 보는 나의 요약 수첩은 나에게 든든한 구원군이 되었지요    덕분에 중개사 시험에서 어느 한 과목 고득점은 얻지 못하였어도  대부분의 과목이 가까스로   점 이상을 기록하여 동차 합격 통지를 받았습니다    이  권의 수첩은 아마도 항상 내 곁에서 또 기억이 떨어지면 기억력을 보충 해 주는 역할을 하겠지요    해커스의 인터넷 강의의 전문성과 교수님 들의 명 강의에 감사와 찬사를 올립니다 ,real estate agent
처음부터 잰걸음 한걸음씩 나가자는 마음으로  차만 시작했습니다  인강을 끊어 놓고 한참 있다가 이러다가는 전혀 못하겠다 싶어서 이를 악물고     년  월부터 시작했습니다 처음엔 기본강의를 듣고 요약강의를  번 돌려 들었습니다   달 남겨두고는 제일 점수가 안나오는 부분을 집중으로 파헤쳤고 나머지 단원은 문제풀이만 반복하였습니다  하진만 만만히 볼 시험은 아닌것 같습니다  마지막 시험치고 점수보니  문제 차이로 붙었습니다  한참 남을줄 알았는데 너무 자만하시면 낭패를 볼 일이였습니다  다행히 붙긴했지만 식은땀이 났으니깐요  올해도  차 도전했만  차과목이  과목이나 되고 범위또한 너무 많아 걱정이 태산 입니다  다들 열공하시고 작년 시험합격 소식듣고 너무 나자신에 대한 만족감은 이뤄 말할수 없을 만큼 컸기에 올해도 아자아자  힘내서 자격증 받는날까지 열심히 하겠습니다  다른 회원분들도 너무 두려워만 마시고 열심히 합시다 ,real estate agent
해커스 공부했고  공시법  세법교수님 가장 정리 잘해주시고 좋았습니다 총정리 활용 잘해서 어려웠지만  합격할 수 있었던 것 같습니다  대략  개월 정도 공부했고  직장인입니다  마지막  개월을 오히려 공부못했는데이전  개월동안    시간 정도 투자했습니다  민법  학개론은 기본서 활용을 최대한 했습니다  내용 구분이 잘 되어 있어서 읽는데 수월했구요  뭔말인지 잘 모르겠는 구간은 교수님 동영상을 반복 청취 했습니다 중개사법은 정교수님 깔끔한 정리및 쉬운 해설이 좋았구요  세법 강성규교수님  공시법 양기백교수님  도움 많이 받았습니다  아 공법도 그랬는데    시험엔    하마터면 떨어질뻔했습니다    점 나와서  만만치 않았던 시험에 비교적 짧은 시간에 합격할 수 있었던 건 해커스 시스템의 도움이컸습니다  감사합니다 ,real estate agent
제가 좋아하는 락밴드의 어느 보컬이 어려운 상황 속에서 꾸준히 다양하게 가리지않고 열심히 한 자신의 노력 속에 성장한 자신을 콩나물에 비유를 했습니다  콩나무 시루에 물을 주면  물은 바로 빠져 버리고 남은 물은 없지만 꾸준히 물을 주다보면 어느새 자라있더라는 이야기 였지요 저도 콩나물 시루에 물을 주듯  그저 꾸준히 인강을 수강하고 교수님들의 격려만 믿고 공부한 덕에 믿을 수 없는 결과를 얻게 되었습니다 코로나 시국에 답답한 마음을 다스리고  퇴직 후의 제  의 인생을 꿈꾸고자 시작한 공부였습니다  공부할 시간을 마련하기가 여의치않아 새벽시간을 활용하고 백퍼 교수님들의 강의와 교재  격려만 믿으며 그저 꾸준히 하자는 일념으로 지낸  년 반이었습니다  신기하게도 모의고사나 실제 시험 점수가 별 차이가 없다는 것이 놀라웠네요 지하철을 도배한 모 학원이 아닌  인터넷 검색으로 만난 해커스 교수님들께 깊은 감사를 드립니다 ,real estate agent
  회 동차 합격했습니다  직장인 공부기간 총  개월입니다  초기  개월은    시간정도 투자했고  나머지  개월은 공부시간이 정말 없었지만  교수님들의 총정리와 동형모의고사로 최종정리 했습니다  대략   점 정도로 합격했지만  사실 굉장히 어려웠습니다  공인중개사 쉽게 보았는데 정말 만만치 않았습니다 합격하신 모든분들 그리고 준비하시는 모든 분들께 존경을 표합니다  그리고 환급 신경도 못쓰다가 우연히 수강료 환급이 실제로 된다고 들어서 연락해 봤더니 방법을 알려주시더군요  공부도 알려주시고  합격했다고 환급도 해주고    정말 대단한 시스템이고  감사히 생각합니다  여러분 모두 홧팅 입니다  ,real estate agent
시험이  개월이 채 남지 않은 시점에서 공인중개사 시험 준비를 시작했습니다   배경지식이 없고 공부할 시간이 부족해 공인중개사 시험 카페에 가입해 여러 합격수기를 읽으며 학습할 방법을 찾았습니다   여러 후기를 종합해보니 제게는 독학과 인강을 병행하는 것이 맞겠다는 생각이 들었습니다   스스로 독해할 수 있겠는 과목은 독학으로 진도를 나가고 문제를 풀며    혼자 이해하기 어려운 과목은 인강이 나을 것 같아 인강으로 학습했습니다    채희대 교수님이 이해하기 쉽게 잘 가르치신다는 후기를 보고 해커스에서 민법을 시작으로  해커스 교재와 인강으로 공인중개사 준비를 했습니다   개인 사정상 하루에 공부할 수 있는 시간이 평균  시간 정도로 학습시간이 매우 부족했고  시험일도 많이 남지 않은 상황이었기 때문에 여러 방법으로 남들에 비해 부족한 공부시간을 메웠습니다   식사하거나 이동할 때 잠자기 전과 일어났을 때 등등 짬이 나거나 무언가 하기 애매한 시간들은   틀린 문제를 체크하거나 이해가 안 되는 부분을 반복해 봤습니다    처음 회독하며 이해하는데 시간을 오래 들이는 바람에 시험을 시작하기 전에 세웠던 계획과 점점 어긋나며 초조해졌지만  계획한 회독수를 줄이는 대신 틀린 부분을 집중적으로 보고 암기보다 최대한 이해하기 위해 노력했습니다   요약집과 기출문제집으로  회독 후  회독에서 예상문제집을 사다가 풀었는데 생각보다 문제를 많이 틀려  많이 당황하고 좌절했습니다   오답이 너무 많아 오답을 다시 보는 것만도 괴로울 지경이어서 지치고 힘들었지만  가족들에게 고민을 토로하고 중간중간 휴식하는 시간을 가지며 마음을 가다듬었습니다   시험이 있었던   월에는 주  회 정도 모의고사를 풀며 틀린 부분을 다시 복습했습니다   남들에 비해 너무나도 부족했던 학습시간과 회독수 때문에 의기소침했지만  정 안되면  차만이라도 합격해서 다음 해에  차를 준비해보자는 마음으로 학개론과 민법을  차 과목보다 더 신경 쓰며 스스로를 다독였습니다    시험 당일에는 긴장이 돼 일찍 일어나 부족한 잠에 평소와 컨디션이 달라 신경이 예민했습니다   오프라인에서 모의고사를 치른 적이 없어 시험장소에 도착해서 점심시간이 될 때까지 손을 떨고 있을 정도로 긴장하고 불안했습니다   최대한 풀 수 있는 문제를 먼저 풀면서 남은 시간에 모르는 문제를 풀고 마킹을 하며 평상시 컨디션을 찾기 위해 애썼습니다   다행히 예상문제집과 모의고사 문제집에 나온 문제보다 평이한 수준의 문제가 출제돼서      교시는 조금 긴장을 풀고 시험을 치를 수 있었습니다    시험을 치르고 보니 역시 여러 합격자분들의 후기대로 기본을 제대로 다지고 기출문제로 제대로 학습했는지 확인을 하며  오답을 반복해서 체크해 단기에 합격할 수 있었던 것 같습니다   무엇보다 이게 한국어인가 싶을 만큼 이해가 어려웠던 법과목을 해커스 인강으로 이해할 수 있게 해 주신  해커스 교수님들께 감사드립니다 ,real estate agent
안녕하세요 우선 해커스교수님들 감사합니다 저는 태어나 공부를 해본 적이 없는   대 초반 알바노예였습니다  코로나때문에 가게 문을 닫는 바람에 처음 공부를 시작하게되었는데요 무작정 인강 결제 해놓고 혼자 스터디카페에 찾아 가는데만 해도  개월 걸렸습니다   처음 스터디카페에 가서도  시간 이상 앉아있기가 힘들었는데요   월 달이 되니 조금씩 불안해져서 그때부터 교수님들 말씀을 듣기 시작했습니다 솔직히 모든 커리큘럼을 따라가지도 못했지만 해커스가  등인 이유가 있겠지 하며 그냥 막연히 믿고 앉아있는 연습만 했습니다   월달부터는 요약집은 얇아서 볼만했기때문에 시험전까지  전과목을 요약집으로만 공부했습니다  요약집은 통째로 외울만합니다   사실 시험전날까지도 과락만 면하자라는 생각이였는데 왠걸 점수가 너무 잘나왔어요 그때부터 해커스 무한신뢰 친구들에게 다 추천하고 다닙니다 다시 한번 감사드리고 앞으로도 해커스 찬양하며 다닐게요 해커스짱 화이팅  ,real estate agent
수험생 유형   주부  직장인 학생 주부 등  응시과목   동차  차  차 동차  공부방법 기간   해커스 인강  개월      독학  개월    자유로운 후기를 남겨주세요    월에 해커스 강의 결제하고 삼주쯤 공부하다가 일이생겨서 두달 넘게 쉬게 되었어요   월중순  발등에 불이 떨어졌을때부터 하루에 열시간 넘게 인강만 들었습니다   학개론 신관식교수님 민법 채희대교수님 중개사법 황정선교수님 공법 한종민교수님 세법 전훈교수님 공시법 양기백  홍승한교수님 수업을 들었습니다    월에 처음시작할때 시간이 촉박함에도 불구하고 입문강의부터 들었는데  저는 입문강의가 도움이 많이 되었어요  기초지식 하나도 없이 시작했는데  대략적인 뼈대를 잡고 시작하는 공부와 그렇지않은 공부의 차이   라고 생각해요  입문강의를 제외한 모든 인강을  배속으로 세번씩 돌렸어요  잘 이해가 안되거나 앞부분이 잘 기억나지 않더라고 그냥 쭉  인강에 집중했습니다  부동학개론은 입문강의에서 들었던 내용에 살을 붙여가는 과정이라 어렵지않게 공부했어요  특히 계산문제를 잡고  기출문제를 반복해서 풀었더니 모의고사부터 고득점이 나왔어요   민법은 교수님 판서를 연습장에 따라써가면서 정리했고  서너번 반복하다보니까 요약집이 필요없을만큼 훌륭한 나만의 시크릿노트가 만들어졌어요  시험도 제 노트에서 많이 나온것 같구요  전체적으로 다 봤으면 민법도 고득점이 가능했겠지만  저는 시간적 여유가 없었기때문에 목표점수를   점으로 두고  분의   분량만 공부했어요  실제 시험에서     점이 나왔으니까 나쁘지않았다고 생각해요   중개사법과 세법은 인강만 따라갔어요  중개사법이나 세법은 교수님이 너  무 좋아서 하루에   강 넘게 들어도 전혀 지루하지않았어요  황정선교수님 수업자료는 진짜 요긴했고  마지막엔 요약프린트물만 봤어요    점 나왔으니 성공적이었다고 생각해요  특히 세법 전훈교수님 유머는 최고입니다  요트위에서 교수님이 수영복입고 포즈잡고 있으면  사람들이  오   해서  프로   는 죽을때까지 기억날겁니다   공법  공시법 모두   점이 목표였고  딱 그만큼만 공부를 했어요  공법은 노트에 정리해가며 외우느라 힘들긴 했지만  건축법 주택법 위주로 열심히 했습니다  기출문제를 닥치는대로 풀어가면서 외웠어요   공시법도 마찬가지였구요    점만 맞자는 생각으로 부동산학개론과 중개사법을 제외한 나머지과목은  분의  정도만 공부했고  결과는  차는 넉넉하게   차는 딱점으로 합격했어요  하나라도 실수를 했으면 불합격이었기때문제 가채점하고 합격자발표까지 한달이 너무 힘든 기간이었어요  결과가 좋아서 행복해요 ,real estate agent
안녕하세요   년 인강 공부로 동차합격했습니다  토익으로만 알던 해커스에서 공인중개사 수강 고민하다 했는데  강의 최고입니다  교수님들 강의 자료 교재내용 너무 좋아요  무엇보다     환급에 축하 만원상품권까지 주시고 감탄했어요  주위에 누군가 공부한다고 하면 무조건 해커스 추천입니다 ,real estate agent
우선   대 후반의 나이에 생전 처음 법공부를 해보니 생각했던것 보다 매우 논리적인 학문에 먼저 놀랬습니다  원래 공대 출신이라서 법이라는게 단순 암기과목일거라는 선입견이 있었는데 막상 공부를 해보니 내가 세상을 참 모르고 살아왔구나 하는 생각이 들었습니다  우연히 검색해보다 도전을 해보려는 마음이 들었던것은  월 말경이었으며  인강을 알아보며 해커스에 등록했습니다  책이 도착했는데 그 양에 일단 기가 죽었으나  인강을 통해 점점 재미를 붙여갔습니다  처음에는  차만 도전하려 했는데 민법 강의가 새롭고 또한 암기가 아니라서 나름 개념을 파악하고 학개론은 오히려 좀더 쉽게 개념 정리를 하였습니다  동영상 강의를 아침 운동하며  시간 듣고  시간이 흐르니  차까지 해보자하는 용기가 생기더군요  이글을 혹시 참조할 분들에게 조금이나마 도움이 되고자 제가 공부한 방법을  물론 다 다른 환경과 경험들이지만 요약 정리드리면    저는 이해위주로 학습했습니다  이해가 안돼면 기본서를 다시 찿아보고 이해 될때까지 내것으로 만들었습니다  워낙 양이 많아서 다 할수는 없었고  필요하다 생각돼는것 또한 관심 있는 부분을 중점적으로 하였습니다  따라서 오히려 중개실무 암기할것이 많은 과목  점수가 잘 안나왔으며  세법 역시 점수가 별로였던것 같습니다     새로운 분야의 공부를 호기심을 가지고 가능하면 즐거운 마음으로 하려고 노력했습니다  세상 살면서 꼭 필요한 내용들이기에 이것도 모르며 세상을 살아온것을 후회하며 자꾸 흥미를 잃지 안도록 노력했습니다     챙피하지 않으려고  가족 특히 애들과 친구들에게 떠들어 놓은것이 있어서 좀더 분발할수 있었습니다  시험 치고 나와서 사위와 딸과 같이 차안에서 가답안 채점하며 합격의 쾌재를 기대했건만 불합격 점수에 그만 실망하고 술한잔 거나하게하고 내년 다시할까 말까를 고민하며 포기했는데 아침에 시험지를 다시보니 공법이 가답안이 오류인것이 나타나서 전체를 다시 채점하니 안정 점수가 나와서    하여간 큰도움도 안됄 말이 길어지네요 해커스 강의집과 인강을 잘활용하시면 다 합격하실수 있습니다  특히 지난해에 올려진 지나간 요약 강의를 미리 보아두는것이 오히려 도움이 돼었습니다 즉 후반 강의로 진행할수록 압축돼고 출제 빈도가 놉은 부분으로 강의가 돼므로 전체 파악에 오히려 도움이 돼었습니다   마지막으로 공인중개사 각 과목은 우리가 살아가는데 어쩌면 꼭 필요한 분야를 담고있기에 흥미와 관심있게 공부하시면 시험은 물론 인생살이에 큰도움이 되리라는것을 확신하며 화이팅 하시길 바랍니다 ,real estate agent
