reviews,category
기초부터 잘 들을수있었고 환급이있어서인지 꾸준히 하고좋았아요 ,TOEIC
올해 초에 공부 안해고 봤을때    점대 였는데 여름부터 공부해서    점 받았어요 환급반 꾸준히 따라가면서 공부하니 시간 부족하지 않게 끝까지 다 풀고 나올 수 있었습니다  다른 플랫폼에서 했을때는 출석 다 못 채웠는데 해커스에선       선생님들이 깔끔하게 설명 잘 해 주셔서 끝까지 들을 수 있었습니다  누가 토익 추천해달라고 하면 해커스 추천 할게용 너무 만족스러웠습니다  몇 번 시험 더 봐서    점도 도전해볼게요 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  박가은 선생님 한 달 안에 끝내는 해커스 토익 기출 보카를 보면서 많은 공부를 할 수 있었습니다       기타의견      나만의 공부      하루도 빠지지 않고 매일 공부하면 효과가 있을 거 같습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   강의력이 좋으셔서 복습하고 정리만 해도 머리에 남아서 좋았습니다      기타의견      나만의 공부       감사합니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요       수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  왕초보인 나에게도 이런 공부를 할 수 있게 해주신 선생님께 너무너무 감사합니다  앞으로도 열심히 들을 계획이며  저에게 자신감을 심어주셔서 감사합니다      기타의견      나만의 공부      자신감 없던 사람에게 자신감을 심어주는 좋은 수업입니다  노베이스 토린이에게 강추합니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
안녕하세요  저는 현재 직장을 다니고 있는 직장인입니다    입사한 이후로 영어 공부와 멀어져 있던 상황에서 다시 토익을 도전해봐야 겠다는 생각을 했고  처음엔 무작정 기출문제부터 풀어봤습니다    토익 공부를 안한지 너무 오래되서인지 기억이 정말 하나도 나지 않고 문법 문제에서 헤매며 시간을 허비하다 보니 파트 에선 결국 또 시간이 부족해지는 현상이 발생했습니다    쉬운 문법일지라도 기초부터 다시 잡고 시작해봐야겠다는 생각으로 해커스 토익 스타트 책을 선택했고  문법 강좌 위주로 강의를 들었습니다    아는 내용이라고 생각했던 부분이어도 강의를 듣으며 문제 풀이 접근 방식을 배워나가는 과정이 도움이 많이 됐고    실제 시험에서 완벽히는 아니어도 적용을 하며 문제를 풀 수 있었습니다    가장 기초적인 부분을 재정리 할 수 있어 좋은 시간이었습니다    감사합니다    ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  처음 리스닝을 접하는 저에게 너무 알맞는 수업이었고 선생님께서 너무 잘 알려주세요   천천히 하나씩 잘알려주셔서 누구나 부담없이 들으실수있습니다   다른 분들도 만족스러운 수업을 들으실수 있을거예요     기타의견      나만의 공부      선생님 너무 이뻐요     열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
대학교때 토익학원 등록해서 열심히 다녔어서 목표점수를 그때도 달성했었지만 만료돼서 다시 한번 도전해봤습니다    너무 오랜만이라 시험방식부터 문법구조   어휘  독해방식 모두 다 까먹고 시작했던 터라 너무너무 걱정이 많았습니다 그래서 욕심 부리지말고 기초부터 차근차근 파악해가자는 생각으로 목표를 높게 잡지않고 시작했습니다 저는 일하면서 공부도 함께 병행했던지라 시간도 별로 없었지만 하루에 한시간이라도 강의보면서 문제 풀다보니 어느새 실력이 많이 늘었더라구요 장종훈 선생님께서 기초부터 차근차근 이해가 잘 가게끔 재밌게 설명해주셔서 가능했던게 아니였나 싶습니다 전에도 엘씨는 자신 있었지만 문법이라던가 독해능력이 너무나도 부족해 엘씨와 두배정도 점수차이가 나는 걸 보고 많이 충격받었었어요 이번에는 장종훈 선생님덕에 격차를 많이 줄였고 필요한 부분만 쏙쏙 알려주셔서 특히 파트 에서 많은 시간을 단축할 수 있었습니다 전에는 모든 문장을 해석하기에 바빴지만 이 강의를 듣고난 후 필요한 부분만 바로바로 해석하면서 많은 시간을 단축시킬 수 있었던거같아요 제일 부족했던 문법이 해결되니 무엇보다 자신감이 많이 생기더라구요 전에는 풀었던 문제에 확신이 없어 또보고 또 보느라 시간이 많이 지체됐었는데 덕분에 제가 풀었던 문제에 큰 의심없이 바로바로 넘길 수 있었습니다 장종훈 선생님 재밌는 방식으로 강의해주셔서 너무너무 감사합니다 후회없는 선택이었어요   ,TOEIC
저는 기본적인 중고등 영단어만 어렴풋이 알고 있는 수준에서 토익    점대를 최종 목표로 공부를 시작하게 됐습니다  학습의 첫걸음을 어떻게 떼어야 할지 막막하여 유튜브에  토익 노베이스 공부법 을 검색하니 해커스 토익 스타트를 추천해 주는 영상이 많았습니다  해커스 강의와 교제를 통해 노베이스에서 만점까지 받은 경험담을 담은 영상들을 시청하니 해커스에 대한 신뢰가 생겼습니다  그래서 해커스 토익 노랭이보카와 스타트 교제를 구매하고 강의 수강신청을 하였습니다  토익에서 제일 중요한 어휘 공부는  한 달 안에 끝내는 해커스 기출 보카  강의를 수강하며 어휘뿐만 아니라 기출포인트도 함께 학습하였습니다  자칫 지루하고 지겨울 수도 있을 어휘 학습을 강의의 도움을 받으니 암기에 굉장히 효율적이었고 토익기출보카 어플도 이용하여 편리하게 단어를 반복적으로 학습했습니다    는 정말 자신이 없어서 왕기초  첫토익  스타트 강의를 모두 수강하였는데 한나쌤의 깔끔하고 전달력 좋은 강의 및 학습 조언 덕분에 토익 첫 응시만에       점대를 받았습니다    는 김진태  장종훈쌤의 꼼꼼한 강의를 수강하여 기초부터 차근차근 학습했습니다  앞으로 목표 점수에 도달할 때까지 해커스를 통해 가보겠습니다 ,TOEIC
토익공부는 처음이라 학원과 인강중에서 고민했는데 입문자라면   한나쌤이라는 후기들이 눈에 들어왔어요  후기를 믿고 듣기 시작했는데 정말 많은 도움이 되었어요  자세하고 친절한 설명은 물론이고 저는 강의 들을때 선생님의 목소리와 톤도 굉장히 중요하게 생각하는데 한나쌤의 차분하고 아나운서같은 목소리가 듣기 좋았어요 ,TOEIC
