reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요      목표 점수    점 이상 이였는데 현재    점으로 고전 중 입니다        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   해커스 토익 왕 기초          을 기반으로 토익   공부에 임하였습니다  확실히 기초가 없던 저에게 왕 기초 토익 수강은 많은 도움이 되었습니다  현재는   점수는    점으로 목표치에 미달 되지만 목표 점수를    점 이상으로 열심히 공부하고 있습니다         기타의견      나만의 공부       스키밍과   관련 기출 문제를 많이 풀어보는 것을 추천 드립니다   확실히   부분이 점수올리기 쉬운것 같습니다   그리고 토익관련 팁 정보를 많이 얻을수있는 수강후기 및 자유게시판을 참조하시면 좋을 것 같습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점    점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  항상 기본기를 다질땐   는 김동영 선생님 강의를 들었습니다  한승태 선생님 강의는 처음들어봤는데 토익 기술적인 측면에서 도움이 많이되었다고 생각합니다  기본기 바탕을 탄탄하게 다져놓으니 실전에서도 문제없이 목표점수 기대치 훨씬 이상으로 좋은 성적을 거둘 수 있었습니다       기타의견      나만의 공부      리스닝은 무조건 난이도 높은 실습 교재로 공부했습니다  어렵게 들으니 실전에서도 듣는 귀가 편안하게 뚫린 것 같았습니다  평소에 이어폰을 매일같이 귀에 꽂고 들으면서 공부했고 영어 사운드에 익숙해지려고 노력했습니다  특히 파트 이 굉장히 벽과같이 느껴졌었는데 이것도 실전     제 문제와 함께 기술들을 익히다 보니 자연스럽게 몸에 체득이 된것 같습니다  속도와 정확성 두마리 토끼를 잡기위해선 기본기가 탄탄해야합니다  그렇기에 이 강의들이 정말 도움이 많이 되었습니다  앞으로도 열심히 꾸준히 토익에 정진할 생각입니다  감사합니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        입니다      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요         선생님   강의를 들었습니다       기타의견      나만의 공부      저는   중에      가 제일 약한데 이번에        선생님 강의듣고 잘못된 공부를 하고있다는 것을 깨달았어요  토익공부를 혼자 할 땐 그저 듣고 리뷰를 했는데 알고 보니 이것도 푸는 방법이 있더라고요  항상      는 호다닥 지나가버려서 기본  개 이상은 틀렸는데 이제는   개이내로 줄었습니다   만약 의문사 문제가 나왔다고 했을 때                     이런식으로 물어보면 무조건       는 제거를 해야한다던지 유사발음이나 동일어휘도 헷갈리라고 내는 것이기 때문에 거의 틀린거고 연상어휘도  예를들면              이런것을 유의하라고 알려주셔서 오답소거하는데 도움이 되었어요   또 저는 항상 의문사는 앞에 무엇을 물어봤는지만 캐치하고 이에 맞는 답이 나오겠지  생각하고 듣다보면 답을 못고르는 경우가 많았는데               몰라   너가 물어봐줄래  같이 우회적 답변을 할 수도 있어서 이것또한 유의해서 들어야 한다는 것을 알게되었어요  그래서 항상   할땐 무작정 듣기보단 아 우회적 답변이 나올수도 있겠다라는 생각으로 들었습니다     는 항상 파트별로 먼저 쫙 푼담에 틀린것만 다시 풀고 그래도 틀린것만 다시 쉐도잉   답의 근거 찾기를 했어요 그러다보니 틀린개수가 점점 줄고 전보다 잘 들리게되었습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   몇 년만에 다시 봤던 시험이라 큰 점수를 목표하진 않았습니다     점을 넘긴다는 목표로 공부를 진행했고 다행히 첫 목표는 달성할 수 있었습니다   조금 더 공부해서 더 높은 점수를 받고 싶은 새로운 목표가 생겼습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  저는 워낙 문법 부분이 약했던터라 이 부분이 가장 걱정스러웠습니다  알아듣기 쉽게 차근차근 잘 설명해주셨던 김동영 선생님이 가장 기억에 남습니다   특히 수업 중간 지루하지 않게 선생님의 위트 넘치는 멘트들이 수업의 긴장감을 잃지 않는데 도움을 주었습니다          기타의견      나만의 공부      앞서 말했던대로 문법에 약점을 가지고 있었던터라 아주 기초부터 차근차근 쌓아올라간다는 생각으로 공부에 임했습니다   수업시간에 언급하지 않는 문법 요소들의 개념들도 인터넷으로 따로 찾아가며 학습했습니다  이 부분이 실력을 쌓는데 도움을 준 것 같습니다  하지만 무엇보다 선생님께서 수업 시간에 강조하신 부분만 잘 따라가도    점 이상을 얻는데 많은 도움을 받을 수 있을거라 생각합니다    열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요       목표 점수는     이상이었습니다  토익 시험  번 응시했는데 각각          달성했습니다          내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요      토익 준비를 많이 한 적이 없어서 영어만 줄줄 읽고  요령이 하나도 없었어요  하지만 강의를 듣고 출제자의 의도 및 풀이 전략을 알려주셔서 점수가 많이 향상되었습니다  특히 문제의 정답인 이유 뿐만 아니라  정답이 아닌 이유에 대해서 알려주셔서 기본기를 탄탄히 다질 수 있었어요  그리고 출제 빈도가 높은 유형이나 개념들은 따로 정리해주시는데  그 내용이 도움 많이 되었습니다  깔끔하고 핵심만 다뤄주는 수업 방식이 저와는 잘 맞았다고 생각이 들었어요  감사합니다       기타의견      나만의 공부          시간이 촉박했기 때문에 많은 양보다는 하나의 문제를 나의 것으로 만드려고 노력했어요  정답의 근거를 찾아서 하나씩 화살표로 표시를 하고  모르는 단어는 옆에 따로 적어두는 식의 방식을 사용했어요  공부 기간이 오래되지않아 민망하지만 도움이 많이 되었으며 좋겠습니다  감사합니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점 이상  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  문법을 재밌게 기억할 수 있게 해주셔서 공부하는데 많은 도움이 되었습니다      기타의견      나만의 공부      문법이 어느정도 되기 시작할때 영어 원서를 한권 사서 하루에 한 페이지씩 단어 및 문법을 체크하면서 읽었어요  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
    목표점수는 몇점인가요   직장인으로서 늦게 영어공부를 시작하게 되었고  목표가 있어야 공부가 될거 같아서 토익으로 공부를 하게 되었습니다  처음에 목표    점으로 시작하였습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   고등학교 이후 영어에서 손을 놓은 상태여서 문법부터 새로 시작하게 되었고  강상진샘의 문법과 독해를 듣게 되었는데  실력이 향상되는 걸 느낄 수 있었습니다       기타의견      나만의 공부        많은 지식으로 차근히 잘 설명해 주시고  하나라도 더 알려주시려는 열정에  자극이 되었고  강의에 맞춰 잘 따라갈 수 있었습니다    ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   목표 점수는    점이었는데    점을 달성할 수 있었습니다    수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   처음 인강을 신청하지 않고 혼자 독학했을 때    를 거의 감으로 풀어서 반타작하는 정도였습니다  그래서 해커스 인강을 수강하게 되었고 한승태 선생님의                  를 듣게 되었는데          의 팁을 들으면서         의 오답률을 줄일 수 있었으며 특히               를 제대로 듣기 시작할 수 있었습니다  스키미 능력도 시험볼 때 당시  모든 문제를 읽을 수 있을 정도로 실력을 기를 수 있었습니다  또한  김동영 선생님으로 어느정도 알고 있다고 생각했던 문법을 다시 바로 잡을 수 있는 기회가 되었으며 독해는 박영선 선생님을 통해서 항상    독해에서 시간이 부족했던 저는 문제를 빨리 풀 수 있는 독해 능력을 습득할 수 있었습니다  그렇게 첫 시험에서  분을 남길 수 있게 되었습니다       기타의견      나만의 공부       시험 보기 일주일 전부터는 지금까지 필기해왔던 노트정리와  팁들을 다시 복습하는 시간을 가졌고 시험    일전부터는 해커스 토익 실전     제로 시간 맞춰서 풀기 시작했습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
    목표점수는 몇점인가요  목표점수는 처음에는    을 잡고 공부했습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  해커스 환급반에서 들을수 있는 모든 선생님들의 강의가 도움됬습니다  자기의 실력과 목표에 맞춰서 들을수 있다는 점이 아주 큰 장점이라고 느꼈습니다       기타의견      나만의 공부      인터넷으로 강의듣는게 처음이거나 자율성있는 공부를 못하는 분들에게 환급반 강추드립니다  환급반 출석을 하면서 하루하루 실력이 늘어나고 정말 성취감 있습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   토익을 처음 준비하는데 어떤 것을 준비하든 늘 목표는 만점입니다      토린이 큰 꿈을 안고서 꿈 도달을 도와주실 선생님들을 찾아 인강을 신청했습니다        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  인강을 듣는게 처음이고 아는 것도 없어 토익 홈페이지에 들어왔을 때 배너 광고에 등장하셨던 김동영 선생님과 한승태 선생님의 강의를 들었습니다  두분 다 왜 인기 강사이신지 알겠더라고요    근   분을 수업하시는데 학교 수업 듣는 것처럼 지루하지도 않고 흐름도 너무 좋아서 매우 알찬 수업이라 생각했습니다  특히 그냥 책으로 독학해서는 알수없는 출제 경향이라던지 팁들을 많이 알려주셔서 넘 좋았습니다       기타의견      나만의 공부      시험 지난 주에 쳐보긴 했는데 점수가 아직 안나와서       공부법을 이리저리 말하긴 좀 그렇지만 공부하면서 그냥 제일 중요한건 단어구나   하는 생각이 들더라고욥  앞으로 인강 계속 들으면서 단어도 열심히 외울 예정입니다     열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
