reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요  처음에 모의고사를 풀었을 때는 아예 베이스가 없는 상태에서 풀어서인지 부끄럽게도 매우 낮은 점수가 나왔습니다  그래서 기초를 쌓아 올리자는 마인드로 목표점수    점을 노리고 수강신청을 하게 되었습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  수강신청 전에는 아예 베이스가 없던 상태였기 때문에 공부를 어떻게 해야할지도 몰라 막막했습니다  하지만 수강신청 후에 꾸준히 강의를 듣게 되면서   의 듣는 귀도 전보다 많이 트이게 되고  모자랐던   의 문법도 기초부터 다잡았기 때문에    문제풀이 속도 또한 눈에띄게 빨라지게 되었습니다        기타의견      나만의 공부      처음에 토익 공부를 시작하려고 했을 때  기초부터 쌓아올릴 생각도 하지 않고  기출관련으로만 막무가내로 하다가 금전적으로도 시간상으로도 손해를 많이 보았었습니다  토익 입문으로 기초를 쌓고 싶으시다면 해커스를 강력 추천하고 싶습니다    열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   점수가 목표점수    점 에는 아쉽게 도달하지 못했어요         내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  문법 강의를 주로 들었는데 차근차근 알려주셔서 도움이 많이 되었어요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영   리스닝이 취약해서 고민이 많았는데 강의 듣고 점수가 많이 올랐습니다  추천드려요 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수는    점 이상이었습니다   년 전에 토익 시험을 봤던 게 마지막이었는데     점 초반대에 머물고 있었습니다    보다    쪽이 많이 약해서  김동영 선생님 강의를 주로 보면서   를 준비했습니다  강의를 한 달    주 정도 들었을 쯤인  월   일에 토익 시험을 봤고   월   일에 결과가 나왔는데    점을 맞았습니다    약했던   의 점수가 많이 올라서 정말 기분이 좋았고  목표 점수를 달성해서 정말 기뻤습니다         내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  토익 시험 문제들 중에 문법 관련 문제들에서 특히 많이 틀려왔습니다  김동영 선생님의 문법 강의 위주로 수강을 했고  토익 시험에서 고득점을 받는 방법과 문법 개념을 이해할 수 있게 가르쳐주셨던 것이 많은 도움이 되었습니다  그리고  중요한 어휘 표현들도 정리해서 알려주시는 부분이 좋았습니다  문제를 풀 때  어떤 식으로 해석하고  정답에 접근해야하는 지를 알려주셔서 정말 많은 도움이 되었습니다       기타의견      나만의 공부        는 그 전에도 점수가 나쁘지 않게 나왔는데  그 중에서 아차 하면 틀릴 수 있는      를 위해서 한승태 선생님의       강의를 들었습니다  문제를 풀고  틀린 문제를 체크하고  듣기 평가를 할 때 쉐도잉도 했습니다  한승태 선생님이 잡아주는 포인트가 많은 도움이 되었습니다  혼자 공부해서는 알 수 없는 토익    포인트를 잘 집어주셔서   에서 고득점을 할 수 있습니다    는 시험 문제를 풀 때  김동영 선생님이 말씀해주셨던 것처럼      부터 풀고  마지막에      를 풀었습니다  독해에는 지문과 문제들이 연관되어 있어서 시간이 오래 소요되고  단문제로 되어있는      는 빠르게 풀어나갈 수 있기 때문에 이 방법을 선택했습니다  독해는 문제를 먼저 읽고  지문을 읽는 방법으로 문제를 풀었어요  독해는 단어를 많이 알고 있어야 독해가 쉬어지기 때문에 모르는 단어가 보이면 계속 외우려고 노력했습니다        부분은 문제에서는 주어와 동사를 먼저 찾아보고  빈 칸의 앞 뒤에 있는 단어들도 보면서  정답을 계속 좁혀가려고 했습니다  최대한 김동영 선생님이 문제를 풀이해주시는 방식으로 접근했던 것 같아요  이렇게 접근했던 것이 문제를 푸는 데 많은 도움이 되었습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영   해커스 토익 강의 정말 추천합니다  넘을 수 없는 점수라고 생각했던    점을 수강 중에 넘겨서 기분이 정말 좋습니다  토익 고득점을 준비하시는 분들에게 추천합니다 ,TOEIC
    목표점수는 몇점인가요     점 입니다  아직 시험은 보지 않았지만 좋은 결과 생길 것 같습니다        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  강상진 선생님의 리딩 문법 위주로 많이 공부했습니다   고등학교 졸업 후 영어를 아예 놓아버려서 단어나 문법이 많이 모자랐습니다  매일 조금씩 단어를 외우고 강의로 모자란 문법을 채우고 나니   푸는 능력이 많이 향상된 것 같습니다       기타의견  달간 하루도 빠짐 없이 강의를 듣는게 쉽지는 않았습니다  그런데 어렵지도 않았습니다  영어공부를 하는 것도 저한텐 중요한 일이었지만  매일 인강 출석체크라는 사소한 목표를 달성하는 일이 제게는 좋은 경험이었던 것 같습니다   이제는 새로운 일에 도전할 때  조금 더 편안한 마음으로 시작할 수 있을 것 같습니다  제겐 여러모로 좋은 경험이었습니다  감사합니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영   학원 다니기 불가피할 경우  여러 강사분들의 강의를 들을수있는 게 장점입니다  고민된다면 일단 해보라 권하고싶습니다 ,TOEIC
   ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수는 항상 크게 잡아야 한다고 생각하여    점 이상으로 잡고 시작을 하였습니다  아직 달성을 하지는 못하였지만 꼭 더 열심히 공부하여 달성을 목표로 더 나아가겠습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  쉽고 빠르고 재미있게 강의를 해주셔서 인터넷이 아닌 대면으로 듣는 것과 같은 기분으로 열심히 수업을 들었습니다  하루에 이해할 수 있는 만큼 수업을 들으며 머릿속에 내용들을 이해하며 열심히 수업을 들었습니다        기타의견      나만의 공부      토익에서 가장 중요한 것은 단어로 단어를 외우는 것이 반 이상인 것 같다고 생각합니다  단어를 외우며 듣고 쓰며 집중을 하다보면 시험지의 단어들이 익숙해지는 것이 느껴졌습니다  토익은 단어와 계속하여 들으며 각 영어 발음들에 익숙해지는 것이 중요한 것 같습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영   솔직히 단어만 좀 열심히 하고 문법이나 독해는 설렁설렁했는데   아는게 힘이라고 무작정 단어만 엄청 외웠더니 첫토익에 목표 달성해서 만족해요  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       토익 총    점이상을 목표로 했습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  제가 수강한 강의는 해커스 첫토익 하드캐리 원반 강의였습니다  토익공부하기위해서 강의를 찾아보고 수강전에  분 미리듣기해가면서 여러가지 선택지 중 돌고돌아 결국엔 해커스 영어토익으로 선택하게되었고   해커스 토익 스타트 강의를 선택하여 수강하였습니다  토익에 대한 기본기가 너무 없어서 어떤 강의를 들어야되나 둘러보다가 해커스 첫토익 하드캐리 원반으로 수강하게 되었습니다     파트는 한나쌤 강의를 수강하였는데 기본기가 없던 저에겐 많은 도움이 되었습니다  토익을 처음 시작하는 거라 잘할 수 있을지에 대한 걱정도 많았는데 영국식 발음과 미국식 발음부터해서 기본기 등 차근차근 설명해주셔서 이해를 잘할 수 있었고  각 파트별 문제에 대한 유형과 해당 파트별 문제풀이 팁들을 알려주셔서 도움이 되었습니다   현재 제   토익점수는    으로 아직 목표점수에는 도달하지 못했지만   점수가 나날이 발전중입니다  반복적인 쉐도잉연습과 어휘공부를 조금 더 노력해서 꼭 목표점수에 도달할 것입니다      기타의견      나만의 공부      처음에는 강의를 수강할까 말까에 대한 고민이 있었지만  강의를 들어보니 듣기 잘한 것 같습니다  교재만 사용해서 공부했다면 몰랐던 많은 팁과 내용에 대해 알 수 있었습니다  또한 환급반이어서 부담이 덜 했습니다      강의에서 쌤들이 말씀해주신 것들을 모두 책에 적고 파트  같은 경우에는 답안지를 옆에두고 스크립을 보면서 학습했습니다       문제를 들을때 듣는 즉시 해석되는것이 가장 중요하고 바로 해석되기위해서는 쉐도잉 연습과 어휘력을 기르는것이 중요하다고 말씀해주셔서 반복적인 쉐도잉 연습과 어휘향상을 위한 단어암기 위주로 공부했습니다      강의에서 알려주셨던 각 파트별 팁들을 따로 포스트잇에 적어놓고 문제풀이할때 이를 참고하여 학습했습니다   강의듣고 많이 배웠습니다  기초 지식부터 차근차근 알려주시고 시험에 대한 꿀팁까지 알려주셔서 많이 배우고 알아갑니다  듣기에 항상 자신이 없어서 중요포인트도 많이 놓치고 문제풀때마다 틀리던   파트였는데 이 수업을 수강하고나서   에 대한 자신감이 생기고 더 잘하기위한 욕심이 생깁니다 ,TOEIC
