reviews,category
  안녕하세요  저는 고등학교 졸업 이후부터 계속 사회생활을 하느라 대학교는 생각도 없었습니다  그러다 다니고 싶은 대학교의 학과가 생겼으나 수능을 보고 들어가기엔 힘들거 같고 학점은행제로 학위를 취득 후 편입학을 할 생각으로 공부를 하고 있는 직장인입니다      우선 한울원격평생교육원을 알게 된 계기는 한울을 통해 학사학위를 취득한 친구가 있습니다  제가 학점은행제로 전문학사 취득을 하려고 알아보고 있다고 했더니 소개해 주어서 한울원경평생교육원을 알게되었습니다  다른 타 교육원도 알아보고 비교해 보았는데 한울이 수강료가 저렴하고  강의를 보는 방식이나 관리 등이 깔끔하고 편리하다고 생각해서 선택하게 되었습니다      솔직히 이해력이 좋지 않아서  학기에 취득한 학점이 그렇게 높지 않습니다  우선 강의를 들을 때 집중해서 들으려고 노력하고 있으며  들어도 이해가 되지 않는 부분은 교재를 읽어보고 강의를 다시 들어보는 방법을 진행하고 있습니다  그리고 종종 다른 수강생들의 질문 및 답변을 읽어보기도 하고 경영학사를 취득한 친구에게 물어보기도 하면서 공부하고 있습니다      지금 당장은 공부하는게 귀찮고 일과 병행을 한다면 무척 피곤할 수도 있습니다  저 또한 공부하기 귀찮고 야근을 할때는 너무 피곤해서 열심히 했다고 말하기는 어렵습니다  그래도 차후 학위를 취득하면 미래에 제가 하고자 하는 계획의 선택의 폭이 넓어질거라 믿고 노력하고 있습니다  후배분들도 학점은행제를 이용하는 목표를 생각하고 노력하면 좋을거 같습니다      앞으로 전문학사를 취득 후 편입학 준비를 해서 원하는 대학교 학과에 지원 할 계획입니다  일 이년 안에 실현하기엔 어려울수도 있기에 차근차근 진행할 생각입니다  모두 원하는 목표를 이루시면 좋겠습니다  다 같이 힘내요          ,academic credit
   안녕하세요  저는  년제 전문대학을 졸업하고나서 꾸준히 이런저런 자격증 공부를 해왔었는데요  그리고 막상 취업을 위해 취업사이트 등을 보다보니 학위취득에 대한 중요성을 때닫게 되었습니다  이를 계기로 학점은행제 제도를 알게되었고 부랴부랴 학습자 등록을 하고 한울수업까지 이렇게 수료하게 되었네요 아쉽게만 여겨졌던 학위취득을 이렇게 하게 되니 뿌듯하고 수업듣는 내내 많은 걸 생각해보는 계기도 되었습니다      학점은행제 사이트들을 돌아다니다 보니 정말 많은 평생교육원들이 있어서 처음에는 혼란스러웠습니다  제가 필요로 하는 과목이 없는 곳도 있었고 생각보다 비싼 수업료가 책정된 평생교육원들이 꽤 많았습니다  그러던 중 한울원격평생교육에서 하는 이벤트를 접하게 되었고 이렇게 수강을 하게 되었습니다  무엇보다 한울평생교육원을 거쳐간 사람들의 후기가 선택의 결정적인 계기가 된 것 같습니다  처음 학점은행제를 접하고 이게 정말 실효성이 있는 것일까  제대로 수료해낼 수 있을까 걱정이 많이 되었습니다  그러던 중 한울평생교육원은 학습담당매니저가  배정되어 있어서 꾸준하고 계획적인 학습을 할 수 있다는 후기들을 보고 이곳이 믿음이 간다는 생각에 선택을 하게 되었습니다  실제로도 학습 일정이 진행될 때마다 문자로 미리 알림을 받을 수 있었고 제가 해야하는 것들을 차근차근히 해낼 수 있었습니다  그 점이 가장 큰 장점이었던 것 같습니다  그리고 과제나 수업의 내용들이 생각보다  아주 탄탄하였고 많은 배움을 얻을 수 있었습니다       저는 직장인이 아니었음에도 불구하고 꽤 빠듯한 일정으로 이 과정을 수료해낼 수 있었습니다  처음에는 수요일에 새로운 강의가 열릴 때마다 빨리 들으려는 욕심에 급하게 많은 과목을 수강한 적도 있었습니다  하지만 이 방법은 학습에 있어 도움보다는 조급한 마음만 들게 하곤 하였습니다  저는  학기에  과목을 수강하였는데요  하루에  과목  강씩 들었고 일주일동안 수업을 빠짐없이 듣는 방법으로 꾸준히 그리고 벅차지 않게 공부를 하였습니다  그리고 과제나 토론 등이 진행될 때는 미리미리 과제 관련 책들을 읽어두어 서두르지 않고 과제를 끝마칠 수 있었습니다   학습게시판을 보면 과제마감일에 임박하여 부랴부랴 과제제출을 하시는 분들이 꽤 계신 것 같더라구요     첨언을 하자면 과제 내용을 미리 확인하여 틈틈이 생각해보고 쓸 내용들을 메모해두시는 방법을 추천드립니다      솔직히 처음에 이 학점은행제 제도를 접했을 때는 이 과정을 만만히 생각한 적도 있었습니다   하지만 첫 중간고사와 과제를 접하며 결코 만만하게 생각해서는 안되는 거구나를 단번에 깨달을 수 있었습니다  처음에는 설렁설렁했다가  아  이렇게 하면 안되겠구나  내가 최선의 노력을 다해서 하나하나를 해야만 후회가 없구나 를   느끼기도 하였습니다  그 때서부터 정말 나에게 도움이 되고 내가 무언가를 얻는 학습을 해야겠다는 생각으로 임하였습니다  그래서 올   이라는 만족스러운 결과를 얻을 수 있었습니다  적극적으로 수업에 임하기 시작하니 배울게 정말 많고 제가 모르는 게 많음을 깨닫게 되었고 새로운 것들을 알게 됨으로써 수업에 더 흥미를 느낄 수 있게 되었습니다  이 과정을 수료하며 저는 내가 어떤 마음으로 임하는지에 따라 얻어지는 게 그리고 보이는 게 다르다는 것을 알게 되었습니다  이왕 새로운 도전을 하시는 거 정말 최선을 다해서 많은 것을 얻기 위해 치열하게 임하셨으면 좋겠습니다    과정이 때론 벅찰 때도 있었지만 같이 학습하는 분들의 글들을 보며 힘을 얻었고 끝까지 잘 마무리할 수 있었습니다  무언가에 도전하는 후배님들의 용기에 박수를 보냅니다  화이팅         취업준비를 하다보니 정말 학위취득의 중요성을 느끼게 되더군요  이제는 본격적으로 전투적으로 취업을 위해 열심히 뛰어다닐 생각입니다  기회가 된다면 대학원에도 진학할 수 있게 되었으니 아주 좋네요   제 전공이 회계 세무쪽이기 때문에 꾸준히 관련 자격증들을 취득할 계획입니다  좀 더 출중한 실력을 갖춘 전문가로 거듭나기 위해 앞으로도 꾸준히 공부를 열심히 해나갈 생각입니다  이러한 계획이 생기는 데 길을 만들어 준 한울평생교육원에 감사드립니다   이 과정을 계기로 새로운 길 혹은 여러 길들이 열릴 것 같습니다  모두들 화이팅하세요           ,academic credit
    대 초반   직장동료의 권유로 시작하게 되었고 체계적인시스템이 돋보이는 것같아 선택하게 되었음     강의를 꾸준히 들으며 시간될때 조금씩 복습하고 있음      아직 시작한지 얼마되지않아 조언은 조금 있다가        사회복지사 급 합격을 시작으로 다른분야의 자격증도 도전하려 함         ,academic credit
        한울만큼 정확하고 체계적인 시스템은 없다고 생각합니다                            ,academic credit
         전문대를 졸업하고 바로 취직하여 시간을 내는것이 힘들어  뒤로 밀어놨던것을 한울을 통하여 학사를 취득하게 되었습니다 세세한 배려가 크게 작용한것 같습니다 이번 도전을 통하여 또다른 도전을 할수 있다는 자신감이 생기게 되었습니다 감사합니다                           ,academic credit
        한국어교원  급 학위취득을 하고자 어디서 수강해야 될 지 참 고민이 많았습니다  각 교육원마다 교수님들의 수업 방식이나 커리큘럼이 저와 맞지 않으면 억지로 수강해야되고 금방 포기해버릴 수도 있으니깐요  고민끝에 여러곳에 자문을 구하다가 우연히 제가 일하는 곳에서 상사가 추천해준 덕분에 한울을 선택하게 되었는데 정말이지 탁월한 선택이었습니다  전반적으로 강사진이나 시스템  수업시간 등등 너무 훌륭합니다  여러모로 만족하게 된 한울에서 학위취득을 해서 내년엔 꼭 한국어강사로 활동하고 싶네요  수강하시는 모든 분들도 화이팅입니다                           ,academic credit
                하루에 한강의씩올라오는거처럼 빠르게느껴지네요    그렇지만 항상 꾸준히 들으려고 노력중이랍니다                     ,academic credit
   초등고학년 두아이를 키우는 엄마이자  프리로 일하는 워킹맘이자   공부를 열심히 하고자 여러강의를 찾아보며 듣고 배우고자하는 열정이 강한 엄마입니다        너무나 많아서 고민을 많이했습니다  예전에 다른자격증을 땄을땐 다른기관에서도 해봤는데 우연히 한울을 알게되었고 다른곳과 비교도 해보고 활발히 활동이 되고있는곳이구나 라는걸 느껴서 며칠동안 알아 본후 한울로 선택하게 되었습니다      아직 공부중이지만 열심히 동영상 강의듣고 강사님들이 줄치는부분은 중요한부분이라 생각해서 표시해놓고 공부할때는 큰 제목과 작으제목위주로 전체적인 흐름파악을 하면서 공부를 하고있습니다      저도 아직 하고있는중이고 자격증을 딴후 다시 수강후기를 올릴예정이지만   지금  주차 하고있는 입장에서는 한울선택잘 한것같다는 생각이 아직 듭니다  약간 타이트하게 따라가는것도 있긴한데 동영상 주안에 해야하고  쪽지시험 시험 등등  부지런히 따라가다보면 어느새 자격증과 보람이 제게 와있을거라고 생각해봅니다        년전부터 한국어교원에 관심이 많았지만 육아를 하다보니   년이라는 시간이 흘렀습니다  늦었다고 생각해서 우울할때도 있고   저보다 나이있으신분들이 하시는거보면서 다시 기운을 내면서도 오락가락 할때도 많지만   열심히 하다보면 그에 따른 결과가 나올거라고 믿습니다  한국어와 한국문화를 세계여러친구들에게 널리널리 알려주고싶습니다  모두들 화이팅 함께 해요           ,academic credit
  하루종일 땀 뻘뻘 흘리면서 일하고 저녁에 공부하고있는 아저씨입니다        처음에 하마터면 잚봇알아봤다가 큰일날뻔 했었죠  교육원이 아닌   흠    중간매체라고 해야되나  개인적으로 광고올려서 자기한테 등록하면 과제도 자기가해주고 시험비법도 알려준다는 말에 혹했다가 근데 그사람 말투가 참 거시기가 없었거든요  그래서 다른데 얼아봐야지했다가 그런사람한테 등록하면 중간에 사라져서 연락도안되고 난처해진다는걸 한울을 통해서 알았습니다   그래서 한울에 등록했는데  담당자님들도 그렇고 상담해주시는 분들이 와    너무너무 친절하신거에요  강의도 다른데서 들어보진 못했지만  꽤 괜찮다고 생각됩니다      강의 꼬박꼬박 듣고  저는 일의 특성한 이어폰을 꼽고 일할 수 있었기에    로 만들어져있는 강의파일을 항상 핸드폰에 저장해놓고 하루종일 듣고 다녔습니다  그리고  혹시나 모르는 단어나 내용이 있으면 구글을 많이 애용했습니다  역시 검색은 다음이나 네이버보다는 구글검색이 확실히 광범위하고 더욱 다양한것 같습니다  그리고 저 역시 수강생분들의 후기를 보고 나와 잘 맞는 공부비법을 찾는데 시간투자를 좀 했습니다  마지막으로 사회복지사 관련으로 네이버카페도 있거든요   거기서도 도움을 많이 받았습니다      여기 올라와있는 후기들을 보면  시작이 반이다라는 말이 참 많습니다  일하고있어서    친구들과 어울려야해서     애기를 키워야해서    라고하며  시간이 없어서 못하고 계시는분들 많으실겁니다  도전하세요     일단 저지르고보면 희안하게 시간이 납니다  용기를 갖고 도전하시면 분명 좋은날이 올겁니다        이제  학기가 끝나서 앞이 깜깜하긴하지만  졸업을하고 자격증을 따면 노인복지쪽으로 움직여보려고 합니다  노인복지 전문기관에 가서 공부하고 연구하고 실질적인 지식을 습득해서 클라이언트에게 확실한 도움을 전해주고싶습니다               ,academic credit
    사회복지사를 공부하고 있는 학우입니다    저는 원래 신중한 성격으로 결정을 하는데도 오래걸려요  그래서 결심이 서는데도 시간이 꽤걸렸는데  어디서 들어야 할지 막막했죠    그래도 한울은 모두가 추천을 하고 모바일 강의도 되는데다  문자알림도 해주니 잊지않고 공부할 수 있겠다 싶었죠      우선 저는 직장을 다니며 병행을 해야 했기때문에 시간대비 효율적인 공부방법이 필요했습니다  전공과는 다른 공부에 생고하기도 했기때문에 더 마음이 바빴죠  하지만 한울은 이런 저에게 맞춤형 강의 같았어요  바쁜와중에 강의를 듣지못해 출석을 못하는 경우가 생길까봐 조마조마 할 필요없이 알아서 문자로 알림을 해주니 강의를 틈틈이 들으면서 공부를 할 수 있었고  강의자료도 잘 되어있어서 필요한 부분은 출력해서 보고 어려운 부분은 찾아서 다시 읽고 하면서 과제와 시험을 준비한 것 같아요  여러번 보니 공부가 되더군요   하지만 가장 큰 장점은 모바일 출석과 강의자료다운이 된다는 것이죠  이건 정말 제일 중요한 것 같아요  시간이 빠듯한 직장인에게 효율적인 공부를 할 수 있는 안성맞춤이죠        망설이고 있다면 더 늦기전에 선택하세요 저도 그동안 왜 자꾸 망성열을까 하는 아쉬움이 드네요  결심한 순간 도전해 보세요    앞으로 과정이 더 남았지만 사회복지사 실습까지 잘 마무리 해서 조금이라도 하고자 하는 일에 도움이 되고 싶어요  힘들지만 열심히 해서 목표를 이루면 정말 뿌듯할 것 같습니다         ,academic credit
  결혼후 아이만 키운   세 엄마입니다          아무것도 모르는 사람인데 쉽게 공부할수 있게 도와준다고 지인의 소개가 있었습니다  역시 수시로 연락을 주시면서 내가 빠르린게 없는지 항상 체크해 주셨습니다          남편 출근시키고 아이들 잠자고 있는 새벽 시간에 열심히 했습니다            여러분들도 할수 있습니다  두려워 마시고 도전 한번 해보세요           열심히 해서 정말 자격증도 따고 나도 다시 뭔가 시작할 수 있다는 자신감을 얻었으면 좋겠습니다               ,academic credit
    대 중반         지인의 소개로 하게 되었는데 선택하고 나서 하기를 정말 잘 했다는 생각이 듭니다          직장과 병행하느라 공부는 많이 못하고 있어요         열심히 자신이 원하는 바를 이루기 위해 끝까지 할 수 있기를              보육교사 자격증을 따서 아이들을 돌보는 일을 하고 싶습니다             ,academic credit
    교육원에서 보육교사 자격을 취득하고 이제는 꽤 일 잘하는 교사로 자리잡은  인입니다   급자격을 취득하고  미루어두었던 사회복지사자격증을 취득하기 위해 마지막 남은 사회복지법제를 수강하였습니다  과목명만으로도 두려웠었는데도 무사히 마쳤네요              보육교사자격증 취득시에도 이용했던 교육원이라 망설임없이 선택했구요  무사히 마칠 수 있어서 한울은 더 감사한  마음이 드는 곳입니다            저는 매회차 수강시마다 학습노트를 작성해 따로 폴더에 모아두었습니다  시험 앞두고 살펴보면서 강의 내용을 다시한번 기억할 수 있었어요            아무래도 혼자서 하는 공부다보니 마음을 조금만 느슨하게 하면 게을러 지더라구요    그래도 시작한거니까 끝을 봐야지 하는 마음으로 도전한다면 누구나 할 수 있다고 말하고 싶어요            사회복지실습이 남아있습니다  실습을 마치고 사회복지 자격증을 취득할거에요  지금은 보육교사로 만족스러운 직장생활을 하고 있지만 사회복지 쪽에 뜻이 있어 소외되는 사회적 약자들을 위해 일하고 싶은 꿈이 있습니다            어렵게만 느껴졌지만 자랑스럽네요 하하    ,academic credit
    안녕하세요  저는 초등학생 두명을 둔 엄마입니다  회사를 다니지 않아 공부하는데 많은 어려움은 없었지만 시험기간에는 조금 바쁜 일상이었지만 나름 시간이 있었기에 편안하게 공부를 할 수 있었던 것 같습니다            처음 공부를 시작전 어떤 싸이트가 좋은지 몰라 무척 망설였습니다  조회하고 또 조회하고 그러다 한울을 통해 공부한 선배들의 글을 보고 선택을 하게 되었습니다            저는 프린트를 하여 강의를 들었고 중요하다고 이야기 하는 부분들은 표시를 하고 예를 들어 설명하는 것 까지 필기를 해 두었습니다   그리고 강의때       퀴즈와 문제들은 따로 저장을 하여 시험칠때 참고하기도 하였습니다            이번에 강의와 실습을 같이 하게되었습니다  실습시 실습하는 곳에서 과제  가지가 있었는데 과제를 준비하는 기간동안 강의도 듣고 시험도 쳐야되서 힘든 경우가 있었습니다  되도록이면 따로 하면 어떨까 하는 생각도 해봅니다  그리고 실습시 배움을 줄 수 있는 곳에서 실습을 할 수 있게 잘 알아보고 하시기 바랍니다            주부이다보니 늘 아이들에게 마음이 가있기 마련이었죠  어떤때는 내자신이 무기력해지기도 했었는데 앞으로 사회복지사가 되어 나의 도움이 필요한 이들에게 도움을 줄 수 있는 그런 내가 되고 싶습니다               ,academic credit
    중년의 나이인 가장으로 직장을 다니고 취미생활을 통한 봉사로 늦은 나이에 학사를 목표로  열심히 삶을 살아가는 직장인 입니다         무언가 배우고자 찾았지만 모두가 믿기어려운 상황에서 우연치않은 검색결과 많은 학습자의 수강후기와 학점은행제 사이트 방문자수 한국브랜드 선호도등 믿을만한 곳이란 마음으로 선택을 하고 무엇보다 사전에 학습을 경험해 볼수있는 것에 만족을 할수 있다는 장점에 선택을 하게되었읍니다      직장을 다니면서 낮시간에는 중식시간을 이용한 강의와 퇴근후 학습  주말을 이용한 재 수강으로 부족한 내용을 보충하고 스마트 폰을 이용한 재 강의를 반복학습합니다     처음의 마음가짐이 중요합니다 시작이 반이라는 말이 정말 실감 납니다 올   월이면 사회복지 학사  내년에 사회복지사  급 도전의 기회를 얻는 좋은 기회입니다  망설이지 마시고 도전 하세요   평생에 한번의 기회입니다     정년퇴직후 사회복지시설의 창업및 봉사또는 요양원의 투자 입니다 배운 실력과 경험으로 지금부터  실패하지않는 투자를 하렵니다        ,academic credit
