reviews,category
이번학기동안 상담해주신 플래너님 감사합니다    그리고  다음학기도 잘 부탁드립니다 ,academic credit
한 학기동안 여러가지로 도움많이받았습니다  감사합니다  늦깍이 전공마무리하는 저희들을 위해 애쓰시는 열정 넘 감사드립니다  남은한해 잘 마무리하고시고 건승하십시요,academic credit
늦은시간까지 상담 하시느라 수고가 많으시네요  한울원격 평생 교육원  학기 다녔는데 아주 잘 배웠구요  다음 학기도 기대 되네요  아래 글들 읽어보니 학위 따신분들 많은데     저도 얼른 학위 따고 싶네요  학위따는 그날까지 빠이튕            김홍빈 플래너님도 퐈이팅 하세욧      ,academic credit
편입시험 떄문에 마음이 너무 급해서 깜빡하고 있다가 이제야 후기 쓰네요  정말  월부터 하면서 자격증 다 떨어지고        그래도 전화하면 항상 친절하게 대안을 마련해주시고  덕분에 무사히 볼 수 있을것같습니다  정말감사합니다  영어공부에 집중하느라 학점은 잘 안나왔지만   출석률     그래도 잘나온 편이네요    암튼 정말 걱정거리가 많았었는데  전화할때마다 걱정이 다 가시더라구요  확인전화도 자주 주셔서 정말 감사하구요  옮기길 잘했다는 생각을 정말 많이했습니다   학점 다따고 바로 후기올리려다가 그날 무슨일이 있어서 깜빡하고 있다가 이제야 쓰네요   아무튼 전문학사과정과 학사과정 사이에서 많이 바꿨는데 그때마다 플랜 다시 짜주셔서 감사합니다    ,academic credit
항상 강의  시험 스케쥴을 챙겨주시는 김홍빈 프래너님 덕분에 헤매지 않고 사회복지사  급  학기를 마치게 되었습니다   학기 때도 잘 부탁드립니다  감사합니다   ,academic credit
원래 공대생에서 경영학사 따보겠다고 이리저리하다가 겨우 따긴 땃네요     그동안 플래너님과 교수님 다들 감사합니다  ,academic credit
무사히 시간제 수업을 마치게 되어 정말 다행입니다   감사합니다,academic credit
컴퓨터와 학습에 관해서 모든게 서툴러서 처음 시작할때 당황 했읍니다    며 공인인증서 까지도 처음 접하는 터라 플래너 선생님을 전화로 많이 힘들게 했읍니다 시험성적의 결과보다 당황 할때마다 친절히 안내해준 염보해 플래너에게 고마움이 앞서네요 선생님 감사합니다    ,academic credit
남편과 자녀계획을 세우던 중 어린이집사고며  유치원 사고를 보면서 아이만큼은 엄마아빠 손에서 크는게 맞다는 걸 절실히 느끼곤 보육교사 공부를 하고자 하였습니다  마침 사회복지사 자격은 갖고 있던 터라   아동학사 몇 과목을 제외하면 수월하게 자격을 취득할 수 있을거 같았는데   영유아복지법이 변경되었더라구요   김홍빈플래너님 아니었으면   혼자 헛다리 짚고   시간만 낭비하였을지도 모릅니다     년동안 공부에서 손을 놓고 있어 힘들걸 예상하곤 첫 학기는  과목으로 설계해주시더군요  플래너님의 세심함 아니었으면   첫학기부터  과목 듣고 지쳐서 포기했을지도 모릅니다  온라인 강의라 혼자 공부한다는 느낌이 많이 들거라 생각했는데   틈틈이 격려의 메세지를 보내주시는 플래너님 덕분에 외롭지도 않았네요  학습목표에 충실한 강의도 멋집니다  다음학기도 잘 부탁드려요   ,academic credit
수강이다끝나고 학위받을수 있는 학점에 도달할때까지 김홍빈 플래너님의 도움이 컸어요 학점을 받을수 있는 여러가지 방법도 알려주시고 모르는점 궁금한점 있을때 신경써서 도와주신거 정말 감사합니당  ,academic credit
처음 여기저기 실시간 상담글 많이 남길 때 제일 와닿는 것이 김홍빈선생님 플랜이었어요  다른 곳에 비해 홍빈쌤꺼는 플랜    파일 보니까 알아보기도 쉽고 정리도 잘되어있더라구요    하루정도 고민하고 결제했던 것 같은데  아닌가 무튼 선생님 덕분에 잊어먹지않고 하나하나 조금씩 챙길 수 있었던 것 같아요 아직 학위취득하려면 자격증 하나가 남아있지만         저 저번에 너무 슬퍼할때  감사해요     커피는 잘 마셧어요                 월   일이 시험이니까 계속 열심히 하려구요  지금 알바하면서 하느라 빠듯하긴 하지만 선생님 잊지 않아요        제가 자꾸 탈락하곸   계획대로 안되서 죄송하지만  앞으로도 남은시간 부탁드립니당       학사학위를 위해서      ,academic credit
맨 처음 선생님하고 만나뵙던 때가 생각나요 학점은행제에 대해 아무것도 몰라서 여기 저기 돌아다니면서 어떤 교육원을 선택해야 할지 갈피를 못잡고 있을때 한울을 알게 되었고  제가 약속시간보다 훨씬 늦게 찾아뵈서 너무 죄송했었는데 김홍빈 선생님께서 오히려 웃으시면서 반갑게 맞이해주셨었죠   그때 바로 아 한울에서 수강해야겠다 라고 결정했었어요 이렇게 좋으신 분이 계신 곳에서 학은제를 진행하면 문제없이 학점을 다 이수할 것만 같은 느낌이 들었어요  역시나 김홍빈 선생님은 제가 이것저것 궁금한게 많아서 전화드릴때마다 매번 친절하신 목소리로  네 박세정님 이라고 전화를 받아주셨어요 사소한것을 물어볼때도 많았는데 선생님께서 항상 친절하고 밝은 목소리로 대해주셔서 정말 감사했어요  선생님의 도움덕분에 무사히 학점 다 취득한 것 같아요   정말 감사드립니다  주위에 학은제 고민하는 친구들이 있으면 주저없이 한울 김홍빈 선생님 강추할거에요        ,academic credit
학교휴학후 무작정 공부를 하고 있다가 생각지도 못하게 학사편입을 알게되었습니다  같이 공부하던 친구의 도움을 받아 학사편입을 준비하게 되었습니다  처음엔 아무것도 몰라서 지금생각하면 당연했던 질문을 정말 많이 했던거 같네요  그런데도 친절하게 대답해주신 홍빈플래너님 정말 감사합니다  불안했던 마음에 독학사  자격증 떨어지면 어떻하나 생각도 많이했었는데  그럴때마다 괜찮을꺼라고 긍정적으로 대답해주셔서 많은 도움이 됬습니다  그덕분에 처음에는 아무계획이 없던  년이 차곡차곡 새로운 계획들로 채워지게되었습니다  독학사  자격증  시간제 수업등 모두 좋은결과를 얻었고 이제 마무리가 되었네요  처음에 가졌던 불안감은 어느 순간 자신감으로 바뀌어있었습니다  모든 과정에 도움을 주신 홍빈플래너님께 진심으로 감사드립니다  주변 사람들에게도 하고싶다면 무조건 추천해주고싶습니다    항상 행복하시길 바랄께요 ,academic credit
