reviews,category
  공학 석사로 회사를 다니다가 임신으로 인해 휴직 중 심리학에 관심이 있어 공부하고 있어요    온라인으로 편하게 들을 수 있고 원하는 강좌를 마음껏 저렴하게 들을 수 있어서 선택했습니다    강의를 들을 때 교안이 제공돼서 좋아요  중요한 부분이나 교수님이 따로 언급하시는 부분은 한번 더 체크하고 강의 수강 후에 평가하기로 셀프 체크도 한번 더 하면서 복습해봅니다    공부할 수 있는 환경이 제공되어 좋네요   다같이 열심히 해봅시당   심리상담사 자격증을 따고 활동을 해보고 싶습니다   ,academic credit
저는 전문대 졸업하고 학사학위가 필요해 건축공학 학사 준비중이던차 해커스를 수강 하게 되었습니다  일단 가격은 동종 업계 중 상위로 싸고 좋았습니다       원이라는 저렴한 가격덕분에 수강 신청을 할수 있었던거 같아요 더구나 교양을 이렇게 싸게 좋은 강의 들어서 좋습니다 이제 시작이라 살짝 떨리네요 학교 처음 들어갈때 느낌처럼 열심히 해야 겠어요 강의의 느낌이란게 있는데 아주 좋았습니다 여기 만큼 싸고 괜찮은 강의는 없다  라고 한마디 하고싶네요 좋은 건축학도가 되어서 돈많이 벌고싶어요   ,academic credit
 개인적으로 보육교사 자격증이 필요로 해서     년에 타 평생교육원에서 공부를 시작하였습니다  당시 보육실습 과목만 수강하면 되었는데 보육실습과목 신청이 안되어서 포기해야 했습니다  최근 또 보육교사 자격증이 필요해서 타 평생교육원에 등록해서 필요한 과목을 들었으나 보육실습이 문제가 되어서 실망이 컸습니다  혹시나 하는 마음으로 해커스 평생교육원에 문의하였고  해커스 평생교육원 상담하시는 선생님께서 보육실습이 가능하다고 해서 해커스 평생교육원에 등록하였고  무사히 보육실습을 마쳤습니다  바로 보육교사 자격증을 신청할 수 있었으나 학위증이 필요해서 몇 과목을 더 신청해서 수강하였습니다  보육교사 자격증을 신청할 때  실습확인서 첨부가 필수인데 이사하는 과정에서 분실하여 곤란하게 되었습니다  혹시나 하는 마음에 해커스 평생교육원에 연락하였고  해커스 평생교육원에서 이 문제를 해결해 주셔서 무사히 보육교사 자격증을 신청하게 되었습니다  끝까지 책임지는 해커스 평생교육원에 깊은 감사를 드립니다  요 몇일 전에 문학사 학위증을 받았습니다  무사히 과정을 마칠 수 있도록 해주신 해커스 평생교육원 모든 분들께 깊은 감사를 드립니다   마지막으로 학위가 필요하거나 자격증이 필요하신 분들에게 해커스 평생교육원은 최고의 선택입니다                                             ,academic credit
  나이 들어서  나이 들어서 무언가를 해야겠다  젊어서부터 바라보던 심리를 배워야겠다   여러가지 생각이 많던 차에 딸을 통해 바우처를 알게 되었고  일단 들어나 보자는 생각을 했음  이를 통하여 나 자신도 치료받고  누군가에 도움될 수 있으면 좋고   의 마음         심리학을 배우기 위한 사이트는 많았다  꼭 해커스를 고집한 건 아니고  어쩌다 사이트 검색하다 보니 어디선가 들어본 것 같은데로 선택해보았다  그리고 수강후기도 선택에 도움이 되었다       환갑을 넘으니 들었어도 잊어버리고  열심히 하는 것으로는 안되는 게 사실이다     열어 놓고 강의를 듣고  되새김질 을 한다  그러나 다 잊을 것이다  하지만 그 마인드는 남을 것으로 생각한다   특히 유은호 교수님이 해주시는 현장에서의 노하우    완벽하지 않아도 된다  꾸준히 노력하면 된다  주위 사람들한테 평소 써봐라  는 심리공부를 하는 나에게 안정을 주었다   후기 쓰기 귀찮은 거다  하지만 스스로 쓰게 만들었다       저는요  심리학자가 되지 못할 수도 있어요   하지만 여기서 배운 것이 마음이 아픈 사람  내 자신이 상처를 받았을 때  남과 대화할 때 도움이 될 거라고 믿어요  학점제를 통하여 사회복지사 자격증을 따서 쉽게 생각했는데  심리학은 어렵네요    하지만 괜찮아요  내 마음에 남는 게 있으니 바우처를 아주 잘 사용한 거죠        나와 그리고 타인에게 위안이 되는 삶을 살까 해요  심리학자가 될 수 있다면 더 좋겠지만 그건 하늘의 뜻에 맡기구요         ,academic credit
해커스가 있기에 한국어 교원 자격과 학위 도전이 가능합니다                                    ,academic credit
   대학을 졸업하고   년 가까이 학원 강사로 근무한 경험을 가지고 있습니다         나이 어린 후배가 한국어 교원 자격증에 대한 얘기를 하길래 여러 경로를 통해 많은 곳을 기웃거리다 결정을 하게 되었습니다  무엇보다 학원 강사로 일하면서 자유롭게 수업을 들을 수도 있고  해커스는 영어공부할 때 많이 듣던 이름이라 믿음이 갔습니다  강의료도 적절해서 선택하고 한국어 교원 자격증에 대해 얘기를 나눴던 후배에게도 함께하자고 권했습니다     익숙한 생활에 젖어 지루한 나날을 보내던 차에 코로나로 삶이 참 무료하고 삶에 지쳐가던 차에 만난 해커스는 쉽게 흐트러질 수 있는 마음을 다잡게 해주었습니다  시작은 당차게 했지만  오랜만에 하는 공부는 쉽지 않았습니다  하지만 해커스는 그럴 때마다 문자로 알려 왔습니다  강의 들으라고  시험 보라고  과제 제출하라고    그래서 무사히 잘 과정을 마치게 되었습니다  해커스를 선택한 제 선택은 옳았다고 생각합니다     강의는 틈틈이 시간 날 때마다 틀어놓고 들었습니다  우선 출석률을 놓치지 말아야겠다는 생각이 가장 컸고 원격 수업의 장점이 아무때나 들을 수 있다는 것이기 때문에 최대한 활용해 강의가 올라오면 우선 강의를 듣는 데 집중했습니다  그리고 과제나 토론 수업은 미리 주제를 파악해서 관련 강의나 내용을 찾아 놓고 틈틈이 준비를 했습니다  첫 학기는 과목도 많고 주제를 먼저 볼 수 있는지 몰라 고생을 많이 했습니다   시험은    온라인으로 치르는 거라 오픈북 테스트라고 생각하고 미리 정리해 둔 내용을 토대로 교안에서 찾아 볼 수 있었습니다    가장 힘들었던 게 실습 과정이었습니다  그래도 전부 온라인이어서 편하게 할 수 있었던 반면에 현장 느낌을 알 수 없어서 아쉬움이 남습니다        무언가를 새롭게 시작하는 것은 언제나 어렵지만 또 설레는 일이기도 합니다  시작이 반이라고들 하지만  시작은 시작일 따름입니다  해커스를 선택한 순간  시작한 과정을 해커스에 맡기고 따라 가기만 하면 됩니다  오랜 역사와 수많은 학생들의 경험을 토대로 해커스가 이끌어주는 과정대로 가다 보면 어느 순간 그 끝이 보였습니다    과정이 끝나니  아쉬움이 큽니다  좀더 열심히 할 걸    더 잘할 수 있었는데    그런 후회가 남지 않도록 최선을 다해 힘내서 공부하길 바랍니다       한국어 교원 자격증을 활용해 보고 싶습니다  나이가 많아 그럴 기회가 있을지 모르겠지만 한국어를 배우고 싶어하는 외국인들과 교류도 하고 한국어를 제대로 가르쳐 주고 싶은 마음이 큽니다  예전에 외국 생활을 할 때  한국어를 배우고 싶어하던 외국인 친구들에게 한국어를 제대로 가르쳐 주지 못한 아쉬움이 크기에 더더욱 그렇습니다  이미 한국에는 좋은 한국어 강사들이 많기 때문에 이왕이면 외국으로 나가서 한국어를 가르치고 싶은 꿈이 있습니다          ,academic credit
   안녕하세요  저는  년제 대학교에서 건축공학을 전공한 사람입니다   건축을 전공하면서 노후에 사회복지사를 공부할 계획이였습니다  대학교 시절에는 교육봉사동아리를 운영하였고  현재는   년간 지역아동센터에서 봉사를 하며 제  의 인생을 준비하였습니다  하지만 뜻하지 않은 일로 건축을 포기하였습니다  그리고 이른 시기에 사회복지를 준비하게 되었습니다  저는 이것이 인생의 또다른 방향이라고 생각합니다  건축가가 의뢰인한테 따뜻한 집을 지어주듯 사회복지사도 클라이언트에게 따뜻한 집 마음 을 지어준다고 생각합니다   앞으로 해커스원격평생교육원을 통해 따뜻한 사회복지사가 되도록 노력하겠습니다      해커스원경평생교육원의 맛보기 강의를 보고 마음에 들어 선택하게되었습니다   그리고 수업일정과 공지사항을 문자로 알려줘서 정보를 빨리 습득할 수 있어 좋습니다             여러분마다 사연이 있어 사회복지사를 준비하고 있을겁니다    시작이 반이다   라는 말이 실감이 납니다  처음에는 도전하는 것이 두렵고 떨렸습니다  하지만 한발한발 내밀다 보니 자신감이 생겼습니다  그리고 좋은 강사님 덕분에 공부도 재밌게 하고 있습니다  여러분 걱정하지마세요  할 수 있습니다  다같이 힘내봅시다       저는 따뜻한 온기를 전해주는 사회복지사가 될 것입니다  먼저  해커스원격평생교육원을 통해 사회복지사  급 자격증을 취득할 예정입니다  그리고  급에 도전하겠습니다  자격증 취득은 사회복지사가 되는 기본입니다  그 과정에서 끊임없는 공부와 연구를 통해 저를 발전시켜나가겠습니다   또 다양한 활동을 통해 사회복지사로서 경험을 쌓을 것입니다  가만히 앉아서 서류만 작성하는 직장인이 아닌 사람들을 위한 능동적인 사회복지사가 되겠습니다       ,academic credit
   서울에서  년제 대학교를 졸업한 후로 전공과 자격증을 살려 줄곧 식품분야에서 종사해 왔으나  우연한 계기로 사회복지사로서의 뜻을 품게 되면서 사회복지사 자격증과 학위취득을 목표로 새롭게 공부를 시작하게 되었습니다      사회복지사 자격증과 학위취득에 있어서 가장 중요한 부분이 바로 학점이수인 만큼  반드시 믿을수 있는 교육원에서 이수하겠다고 다짐했었고  평판과 선호도가 우수한 곳이 바로 해커스원격평생교육원이라 선택하게 되었습니다  규모가 크고 인지도가 있는 만큼  전문인력풀과 체계성을 갖추고 있는 부분이 바로 해커스원격평생교육원의 장점이라고 생각합니다        최대한 집중해서 강의를 수강함으로써  내용을 충분히 이해하려고 하는것이 저만의 공부방법이라 할 수 있습니다  많은 시간을 공부하기 보다는  짧은시간이라도 제대로 집중해서 공부하는 것이 더 효율적이라고 생각합니다        시작이 반이다 라는 말이 있습니다  목표가 있고  뜻이 있다면 일단 시작하세요  할까 말까 망설이며 시간을 낭비하는것 보다는  시간과 기회가 있을때  그리고 마음을 먹었을때  과감하게 도전해 보시길 바랍니다  기회는 스스로 만들어 나가는것입니다        사회복지사 자격증과 학위를 취득한 후에  사회복지사를 필요로 하는 곳이 있다면 특정업무  특정분야를 가리지 않고 어디든 달려가 보탬이 되고 싶습니다  사회복지분야에 종사하며 진정한 사회복지사로 성장하며 전문성과 경력을 갖추는게 저의 계획이자 꿈입니다  그리고 추후에 기회가 된다면 사회복지사 급 자격증 시험에 도전하거나  사회복지공무원준비도 시도해보고 싶습니다           ,academic credit
저는  년 후 쯤해서 귀향을 계획하고 있는   대 입니다   빈집으로 남아있는 고향집이 있어 오가며  텃밭을 가꾸는데  고향 마을에는 홀로 생활하시는 연세 드신분들이 계시는데 집으로 요양보호사분들이 오셔서 도움주시기도 해요   그래서 갖게 된 생각으로 노인분들에게 도움 될 수 있는 공부도하고 경제에 보탬도 될 수 있겠다 싶어 사회복지사 공부를 하게 되었어요  직장을 그만두고 다소 늦은 나이는 아닐까하는 맘으로 인터넷을 열심히 뒤지다 내용들이 믿음이 가고 다양한 프로그램이 있는 해커스원격평생교육원을 선택하게 되었는데 사회복지사 강의를 듣고 공부를 하다보니 해커스원격평생교육원을 선택하길 참 잘했다는 생각이 드네요  시작이 반이라고 벌써  학기 시작되었네요  공부하면서 내가 건강해야 무엇이든 할 수 있겠다 싶어 운동도 열심히하며 건강도 더 챙기게 되었답니다  앞으로 사회복지사 공부가 끝나면 다른 공부도 연계해서 할 수있고 이제는 시골에 가서도 해커스원격평생교육원에서 꾸준히 공부할 수 있다는 생각에 하루하루가 너무 즐겁답니다    화이팅                                       ,academic credit
     저는 일과 사회복지사 수업을 병행해서 하고 있는   대 초반 남자입니다       깔끔한 디자인과 정확한 정보를 제공하기때문에 선택했습니다       강사분들이 수업하신 내용을 한번 더 확인하고 많은 선후배들에게 도움을 받는것 입니다     좋은 인연입니다  해커스와 같이 그 꿈을 펼치시길 바랍니다      훌륭한 사회복지사가 되어서 복지 관장을 해서 지역민과 소외계측  소수자 에게 희망을 주고 싶습니다       ,academic credit
