reviews,category
특출하지도 않고 지극히 평범한 머리의   대 중반  직장인이며 육아를 하는 최악의 조건의 토린이 입니다   강의 한번 들었다고 바로         을 찍을 거 같진 않아요   다만    점대 수준이라고 여겨질 뿐이죠   아직 시험을 봐 보진 않았지만 리스닝이 자신이 없습니다      다만  제가 기초없이 시작했던 지난 날을 후회하며  기초에 대한 지식을 채워넣고 강의를 다 들은 후 상위 레벨의 영어를 다시 듣고 시험을 치를 전략으로 회식있는 날이나 정말 피곤한 날에도 힘겹게 출석을 했네요     기초 강의로는 최상입니다  어렵지 않으면서 토익의 기초를 다 잡아 주니깐요   배운 강의를 가지고 공부한 자료를 한번 개인걸로 만든 뒤   저는 다시 강의를 들을 예정입니다    기초 없이 시작한 지난날의 나의 영어실력과 이번 탄탄한 기초 위에 쌓아올릴 영어실력을 비교하며 웃을 날을 기대합니다    드라마틱한 변화는 아니지만 저 같이 평범한 사람에게 일어날 수 있는 조금의 변화이긴 하겠지만   현실적으로 더 가능성 있게 저한테 있을 수 있는 일이라 생각됩니다   강의하시는 분들 정말 모두 대단하시고 잘 가르쳐 주셔서 넘 감사해요 ,TOEIC
안녕하세요  첫토익 패스     강의를 수강한 한 학생입니다  토익을 시작한 지는 얼마 되지 않았고 그동안 해커스가 아닌 다른 토익학원에 다닌 적이 있습니다  그러나 많은 학생이 수강하는 강의이다 보니 수업에      만족하지 못했고  부족함을 채우고자 여러 사이트를 구경하던 중 해커스를 찾아보게 되었습니다  워낙 유명한 해커스의 명성에 걸맞게 수강생들을 위한 다양한 레벨의 강의가 준비되어있었으며 출석 관리와 환급까지 해주는  원 패스도 마련되어 있어 고민 없이 해커스를 선택했습니다  제가 선택한 강의는   와   가 모두 제공되었고 한 책에 두 유형의 문제들이 수록되어 있어 공부하는데 번거로움이 덜했습니다  해커스에서 제 수준에 맞는 강의를 찾기 전에는 무턱대고 베스트셀러라는 토익책을 구매해 풀기도 했는데 난이도가 맞지 않다 보니 토익에 흥미를 잃기도 했었습니다  그러나 제 수준에 맞는 해커스 강의를 들으면서 강사님들의 친절한 설명과 꿀팁을 통해 토익에 흥미가 생겼고 문제를 어떻게 다뤄야 하는지 자연스럽게 배울 수 있었습니다  특히 재키 선생님 강의 중   에서 스키밍이라는 방법을 배웠는데 덕분에 이전과는 다르게   에서 크게 당황하지 않고 미리 다음 문제를 준비할 수 있어 집중력을 계속 유지할 수 있었습니다  덕분에   파트에서 크게 걸리는 문제 없이 편안한 마음으로 문제를 풀어나갈 수 있었습니다  또한 재키 선생님께서 알려주신 쉐도잉으로 꾸준히 연습했는데  이 역시 큰 도움이 되었습니다  해커스의 체계적인 교육 시스템이 큰 도움이 되었고 더 높은 토익 성적을 위해 다음에도 해커스를 이용할 예정입니다  좋은 강의 보여주시는 강사님들 항상 감사합니다 ,TOEIC
제 목표 점수는    점 이상 맞는 것이었습니다  해커스 환급반 강의를 들으며   와   를 자유롭게 수강할 수 있어 좋았습니다   김동영 선생님의 문법 강의가 세세해서 문법 학습에 특히 도움이 되었습니다  저는 문법 먼저 공부를 하고 독해를 시작했고  듣기는 계속 꾸준히 매일매일 들었습니다  아직 토익 시험을 보지는 않았지만 앞으로 어떤 점수를 받을지 기대가 됩니다     수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수능영어  등급 정도에 토익 노베였는데 이 강의 듣고 점수가 눈에 띄게 달라졌습니다  진짜 토익은 해커스입니다 ,TOEIC
수능 영어  등급 받았었는데 영어공부 넘 오랫동안 안해서 그런지 첫 토익    점 받고 부랴부랴 공부 시작했습니다  인강 수강하기 전에는      는 틀린 문제만 정리하고 넘어갔는데 이 강의에서는 매 문제마다 추가 포인트를 정리해주셔서 문제 푸는데 도움이 많이 되었습니다  덕분에       정답률이 확 올라갔어요      인강 듣기전에 항상 문제 먼저 풀고 강의를 수강하였습니다   강의 수강할 때  문법 요소는 빨간색으로 필기하고 어휘문제는 파란색으로 필기하면서 공부하였습니다  그러면 나중에 복습할 때 더 편하더라구요   곧 토익 시험보는데 좋은 성적 받을 수 있을 것 같아요  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   우선 저는 대학교 졸업 후  취업 준비를 위해 토익 공부를 시작했었습니다  지금까지 도전했던 어학 시험은 토플과 오픽  점수는 참담했습니다  진득하게 영어 공부 수능도 겨우  등급 를 해온 것이 아니라 말하기와 쓰기  듣기에 약했던 것 같았어요  그래서 어떤 어학시험을 도전할까 하다가 한번도 안 쳐본 토익을 준비하게 되었습니다  가장 보편적이고 알려진 어학시험이고  저의 성향 정답이 확실하고 논리로 풀 수 있는 유형 과 잘 맞을 것 같았어요   제 목표 점수는        점 사이었습니다  영어를 잘하는 편이 아니라 만점을 목표로 하기엔 어려워  못하지는 않는구나  싶은 적당한 점수대를 만들고 싶었어요   두달 간 한달은 많이 놀면서 하느라 하루 목표치를 달성하지 못한 적도 많았습니다  의 공부 후  첫 토익 시험에서    점을 달성했습니다  유독 커뮤니티 게시판이 불토익이라고 난리 났던  월   일자 토익이었습니다  다행이게도 생각보다 점수가 잘 나와서 기쁘네요       수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요    저는 무제한 패스 환급반       강의를 들었습니다  넉넉했던 수강 기간이 좋았고 출석    성적 달성 시 환급해준다는 점도 좋았어요        점을 달성한 덕에 환급 신청이 가능하겠네요      는 김동영 선생님    는 한승태 선생님 인강을 들었습니다   우선 기본        기본서는 충분히 이해를 잘하고  어떤 유형인지 파악해야하는 점이 중요한 것 같더라구요    에서는 교재에 최대한 필기 문법 를 꼼꼼히 하고  필기한 것을 이미지로 기억할 수 있도록 자주 읽었습니다   따로 문법 정리본은 시간 때문에 만들지 않았어요    는 한승태 선생님의 문제 푸는 방법이 많은 도움이 되었습니다  시간이 나거나 심심할 때는 유독 약한 팟  음원을 계속해서 들었었어요  쉐도잉을 열심히 따라한 것은 아니지만 들으면서 단어 하나하나를 이해할 수 있도록 머리속에서 풀어서 해석을 했었어요  이것도 단어를 많이 알아야 잘들리는 것이라 평소에 단어 공부를 하는 것을 추천드립니다   한달 한달반 동안 기본서를 다 공부하고 난 후에 저에게 가장 도움이 되었던 것은 해커스 사이트에서 저녁  시   시에 선착순 무료 배포했던        제  과 실전모의고사  회분 교재였습니다  특히       제  이 난이도도 높고  여러 유형의 문제가 나와서   회분을 다 풀어보시면 실력이 쑥쑥 는다는 걸 아실거에요  천제 시리즈 중 가장 난이도도 높다고 하니 꼭 추천드립니다         기타의견      나만의 공부               제   문제집입니다  우선 어마어마 하게 틀렸었어요     기본         사이의 점수였습니다  그래서 목표 점수    점이 힘들것 같다고 생각도 했었어요   그런데 여기서 많이 틀리고 완벽히 복습을 하니까 실전에서는       점을 맞을 수 있었습니다  공부할 때 많이 틀리는 것에 너무 두려워하지 마세요     저의 첫 토익을 해커스의 좋은 인강 구성으로 맘에 드는 점수를 달성할 수 있었습니다   년 유효기간이 끝나갈 때쯤 또 한번 도전해보고 싶어요  그땐    점을 목표로    여러분들도 해커스의 인강을 충분히 활용하셔서 원하는 성적을 받을 수 있었으면 좋겠습니다   긴 글 읽어주셔서 감사합니다  해커스 화이팅     열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요    목표 점수는    점 입니다     내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  토익 스타트 리스닝 한나쌤 수업 들었습니다  정말 알기 쉽게 설명해주셔서 좋았습니다      기타의견      나만의 공부      그날 배운 거 그날 한번 더 복습하며 공부했습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   저는 대학 졸업하기전 토익 시험을 딱  번 치뤄보고    년 만에  토익 공부를 시작한   대 직장인 입니다  대학 졸업하기 전 치룬 점수가    점이어서 처음 목표 점수는    점이었으나 워낙 영어를 놓고 살아서 자신은 없었어요  인강을 듣기전 해커스 사이트에서 매일      풀기를 했는데   는 거의 다 틀리고   는 한두개 맞는 수준이어서    은 고사하고    은 맞을 수 있을까 하는 걱정이 생겨서 우선 문법을 기초부터 잡아야 겠다는 생각으로 환급반     를 들었습니다  저 기억속에 있던 문법을 아주 재미있게 강의 해주시는 장종훈 선생님 덕에 너무 즐겁게 공부했습니다  나이가 나이인지라 국어 명사도 잘 떠오르지 않을 때가 있는데 영어는 오죽하겠습니까    장종훈 선생님의 기발한 암기비법도 영어 공부하는데 많은 도움이 되었습니다  강의 들으면서 얼마나 자주 웃었는지    공부한 시간이 추억으로 다가오네요    선생님 감사합니다  인강 한달 수강후 치른 토익에서는 믿겨지지 않게    점이 나왔고  월  일 시험에서    를 받았네요   처음 강의 시작할 때                수일치 문제도 몰라서 선생님께 질문했었는데    선생님 덕분에 좋은 점수 얻었습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  문법 장종훈 선생님 강의는 초보자이면서 토익 고령자인 저에게 너무 재미있었고 기억도 오래 할 수 있었습니다  그리고 장종훈 선생님 강의와 같이 들은 박가은 선생님의 보카 수업도 너무 도움이 되었어요  부족했던 문법 지식을 어휘 수업속에서 핵심만 잘 집어주셔서 큰 도움이 되었습니다       기타의견      나만의 공부      저는 이해가 되지 않거나 오답률이 높은 문법은 되풀이해서 봤습니다  강의 중 장종훈 선생님께서도 여러번 돌려보라고 추천해주셨었는데 약한 영역은 여러번 돌려보니 도움이 되었던 것 같습니다    열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표는 높게 잡으라고                 내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  저는   가 많이 약한 편이라 기본을 잡고 가자는 생각에 한나 선생님의 첫 토익   를 택하게 되었습니다  영어 공부를 손에서 놓은 지 오래돼서 걱정 많았는데 처음부터 차근차근 하나씩 설명해주시고 저의 눈높이에 맞게 설명해주셔서 처음 시작했을 때와는 달리 이제는 어느 정도 문장이 들리기 시작 하더라고요   처음엔 정말 아무것도 안 들려서 문제만 갈팡질팡하고 다 놓치기만 했는데 이젠 어느 정도 템포를 따라가기 시작했습니다  한나 선생님 덕분이에요        기타의견      나만의 공부      정말 단어만이 살 길인 것 같습니다  하루에 해커스 토익 보카  챕터씩 외우고 전날 외웠던 단어들을 다시 외우는 식으로 하고 있는데 확실히 아는 단어가 많아지니깐   에서도 문장이 잘 파악되기 시작하더라고요  많이는 아니더라도 정말 꾸준히 외우는 게 중요한 것 같습니다  열공의 흔적을 매력 넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요      수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  듣기가 학창시절부터 너무 어려웠고 공부를 어떻게 해야 될지도 감이 안잡혔는데 한나쌤의 쉬운 설명덕에 듣기와 조금은 친해지게 되었습니다       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
