reviews,category
항상 친절히 답변해 주셔서 감사합니다   벌써 일년반째 인연인데 항상 잘 챙겨 주셔서 감사해요   내년에 또 뵈어요      아  감기 조심하세요,academic credit
무사히 잘 끝냈습니다  시험내용이 카페에 정리가 잘되있어서 큰 도움 됬습니다  감사합니다 ,academic credit
언제 끝나나 했는데   벌써 끝났네요    김홍빈 선생님 덕분에 잘 마무리 했어요       ,academic credit
진심감사드립니다   성적을 떠나 너무 홀가분하네요 뿌듯하기도 하구요   아이 둘을 데리고 강의 들으랴 과제하랴 시험치랴   정신이 빠지는줄 알았습니다   친절한 상담과 매번 문자로 알려주시고 신경써주셔서 덕분에  학기를 마쳤습니다 아직 갈길이 더 남았네요    학기도 잘부탁드립니다  날씨가 부쩍 추워졌어요   감기 조심하시구요  언제나 행복하세요  꾸벅  ,academic credit
김홍빈쌤 감사드려요    덕분에 요번학기도 무사히 마감하게되었네요 날씨 추워지네요 건강조심하시구 내년에 또뵈요   ,academic credit
사회복지사 공부를 할려고 했을 때 친구와 같이 알아본 한울평생교육원을 알게 된것이 지금의 저에게는 정말 큰 행운이라고 생각합니다     처음에 공부를 시작했을떄는 직장을 다니면서 오랫만에 컴퓨터 앞에 앉아서 공부를 한다는 것이 쉽지 않았습니다  그러나 한울 플래너분의 꾸준한 학습지도와 관심덕분에 다행히 한 학기의 모든 시험과 과제를 마칠 수 있었습니다   다소 귀찮으실 상담도 충분히 이해할 수 있게 설명해 주신점도 감사드리고요     진심 참말입니다          ,academic credit
궁금한 것 하나하나 바로 답해주시고 강의 시작 전부터 수업에 관한 사소한 것 까지 친절하게 설명해주셔서 막상 강의 시작하고 부터는 하나도 물어 볼 것 없이 끝까지 잘 들었습니다  감사합니다   ,academic credit
 년동안 고생하셨습니다  질문하면 다른곳과 달리 친절하게 전화해서 답변해주시고  개개인 관리를 잘해주셔서 학사준비하는 친구들에게 소개 시켜주고 있습니다  이두형  김홍빈 플래너님 이번년도 마무리 잘하시길 바랍니다 ,academic credit
  월에 수강을 마치고 이제야 후기를 올리게 되었네요   매번   딱히 급한일도 아닌데 김홍빈 쌤께 문자로 전화로 괴롭혔지요      그때마다 귀찮은 내색없으시고 차근차근 안내해주셨고   그 지겨운 투정들까지도 받아주셨던 김홍빈쌤    완전 좋앙              년에도 잘  부탁드릴께요     나 나    관리받는 여자     ,academic credit
기대반 걱정반에 시작한 자격증 공부 전과정 계획표를 작성해주시고 친절하게 상담해주신결과 벌써 한학기가 끝났어요 시작이 반이라는 말이 맞는것같아요 시작할때 온갖 고민이 다 되었지만 김홍빈 플래너님께서 용기를 복돋아주시면서 학기상담을 자세하게 해주셧어요 혹시 내가 잊을까 과제물 제출날  시험날 문자로 미리 연락도 주셧어요 남은 학기도 김홍빈 플래너님과 함께하여 무사히      자격증을 취득하고 싶어요  항상 진심으로  감사드려요   ,academic credit
