reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요               영어초보도 듣기좋은강의      다들화이팅,TOEIC
제가 영어 기초는 있지만 그동안은 중고등학교 수능영어 공부만 하다가 토익 공부는 쌩초보라서 토익 듣기 요령이나 방법  노하우가 아예 없어서 고민이었어요  처음엔    속도가 생각보다 빠르고 발음도 미국  호주  영국 다양해서 너무 당황했었는데 한승태쌤 강의를 들으면서 문제 순서대로 차분히 요령껏 푸는 방법을 배웠고 아무래도 인강이다보니까 듣다보면 한눈을 팔게 될 때도 있는데 마치 실시간으로 앞에 계신 것처럼 제가 집중할 수 있게 빡   수업해주셨어요   모든 문제 다 문제 푸는 타이밍 잡아주시면서 차근차근 풀어주시고 사전에 강의 준비 할 때는 몰랐는데 지금 여러분과 같이 풀어보니까 이거 충분히 헷갈릴만한 문제였네요  하시면서 공감해주시고   무엇보다 쌤 발음이 문제에 나오는 원어민만큼 정확하고 딕션이 좋으셔서 스크립트 읽어주시면서 설명해주실 때도 더 생생하게 집중해서 풀 수 있었어요  제가      가 가장 취약해서 한달 가까이 한승태쌤 강의 듣고 있는데 점점 오답 수가 적어지는게 보이니까 정말 뿌듯하고 한승태쌤 강의 덕분에 자신감까지 얻어갈 수 있어서 더 좋아요  좋은 강의 정말 감사합니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요    수강 후  시험을 보셨다면 달성점수도 자랑해 주세요           내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  리스닝 위주로 공부했는데 만족스럽습니다      기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영  학창시절 배운 영어 이후로 오랜 시간이 지나 토익 시험도 봐야할 때가 오니 영어 공부를 시작했다  오랜만에 시작한 영어는 너무도 어렵고 모르는 단어들 뿐이었다  하지만 엄청 유쾌하고 쉽게 가르쳐주시는 진태쌤 덕분에 영어에 재미를 느꼈다  토익 입문을 진태쌤으로 하게 되어 너무도 좋았다  수강 기간은 끝났지만 꾸준히 독학해 반드시 좋은 점수를 받을것이다,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점  수강 후     점 받았어요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요      제     들으면서  꾸준히 강의 들었는데     점 후반과    점을 오르락 내리락 하다가 드디어 올랐습니다  선생님의 간결하면서도 어디서 집중해야 하는지 무슨 유형의 문제에는 어디에 비중을 둬야 하는지 잘 설명해주셔서 한번에 잘 이해가 되었어요    년 내내 움직이지 않던 점수가 올랐습니다  감사합니다  ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요  목표점수    점입니다   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   직장다니면서 영어와 담을 쌓고 산지   년이 넘어서 처음 토익을 시작할 때 막막했어요  영포자수준은 아니였지만 대학졸업하고 직장생활하다가 영어공부를 한것이라 갈피를 못잡고 있었는데 해커스인강으로 자신감을 얻었어요  그렇지만 갑자기 인강을 들을 수 없는 사정이 생겨서  핑계일수도    점심시간  시간동안 인강만 듣고 수강기간내에 토익시험을 보고 해커스에 제출해야 돼서 준비가 덜 된 상태에서 토익시험을 봤는데 결과는 좋지 않았습니다     위주로 인강을 듣고   는 문법도 다 듣지 못하고 독해도 전혀 못했어요  결과는   나름    점수가 나왔지만   는 전혀 공부를 못했기 때문에 폭망이였지만 토익시험을 보고는 두달정도 열심히 하면 제가 목표했던 점수가 나올 수 있다는 자신감을 생겼고   월 월 토익접수도 했어요  토익 다시 도전합니다      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  처음 토익   강의를 들을 때 너무 힘들었어요  한나선생님의 강의가 많이 도움이 됐어요    에서 단어만 둥둥 떠다니는 느낌이였는데 강의에서 말씀해주신 꿀팁이 토익시험볼 때 많은 도움이 됐어요 토익시험       문제중 제대로 알아 듣고 문제 푼건 없었지만 한나선생님이 강의에서 말씀하신 팁을 많이 적용해서 그런지 나름 생각보다는 폭망수준은 아니였어요      파트에 주제는 초반문장  부탁할때                             문장  해야할일                                이런문장 위주로 외우고   할때 주의깊에 듣고 정답체크해서 나름 선방했어요  모르는 문제는 스킵하고 다음문제에 집중했어요     는 강상진 선생님을 수강했는데 굉장히 자세하게 문법을 설명해줘서 저같이 기초가 부족한 분들이 수강하면 도움이 될 것 같아요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영  공부할때 따로 노트필기 하지 않고 포스트잇에 필기하고 책에 붙여놓고 필요할때 마다 보고 있어요 ,TOEIC
저는 영어 포기자 입니다  근데 토익    점이 꼭 필요한 시점이 와버려서 막막한 시점에 해커스에서 출석 만으로 환급이 되는 수업이 있다는 것을 알고 신청하게 되었습니다  기초도 부족하고 토익은 수능과 다른 단어가 가득해서 보카 수업부터 들었는데 단어만이 아닌 이 단어가 어떻게 기출 되는지도 알려주시고  문법도 틈틈이 알려주셔서  도움이 많이 되었습니다  아직 토익 시험을 보진 않아서 객관적으로 정확하게 판단이 어렵지만 확실히 전보다 문장도 잘 읽히고  문제를 어떤 식으로 접근을 해야 하는지 조금씩 알아가는 단계인 것 같습니다  단어는 끝없는 반복만이 답이니까 보카 강의를 다 듣고   와    강의도 듣고 고득점 점수 목표로 열심히 마저 강의 듣겠습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   토익공부를 단 한번도 해본적이 없고 영어 공부를 안한지도 오래됐는데    점 목표로 공부했고 한달만에    점을 넘겼습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  일단 자료도 좋고 설명도 토익에 적합하게 너무 잘해주셔서 공부량이 부담되지 않으면서 효율적으로 준비할 수 있었습니다       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요         점을 넘는 것이 목표였습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   한승태 선생님의 귀에 쏙쏙 들어오는 강의 덕에 지루할 틈 없이 즐겁게 공부했던 것 같아요   특히 잘 안들렸던 부분을 어떻게 콕콕 집어내시고 그부분을 신경써서 들려주시니까 어려운 발음도 쉽게 귀에 익힐 수 있었습니다           기타의견      나만의 공부      전반적으로 시험을 어떻게 운용해야 하는지 실전처럼 풀어보면서 감을 많이 잡은 것 같아요  중앙방송이나 안내방송이 나올 때마다 무엇을 해야 하는지 선생님께서 말씀하신대로 시간활용법을 익히니까 버리는 시간이 없이 여유를 가질 수 있었습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요      목표점수는    점입니다      몇년만에 다시 보는 시험이라 점수가 잘 안 나올까 걱정되었지만 강의 듣고 나니 자신감이 생겼어요     내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요          김동영 선생님   강의랑 한승태 선생님    강의 강추해요     이해하기도 쉽고 잘 들려서 생각보다 더 수월하게 공부했어요     기타의견      나만의 공부          꾸준히 공부하는게 정말 중요한 것 같아요  보카는 필수입니다,TOEIC
