reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요      점이 목표이고 토익 공부를 오랜만에 시작했기 때문에 기초부터 다시 시작했습니다     내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요    는 한나쌤    는 장종훈쌤 강의를 들었는데 기초부터 다지는 꼼꼼한 수업이 도움이 많이 되었습니다     기타의견      나만의 공부      새롭게 토익을 시작하시는 분들이 계시다면 부담없이 환급까지 해주는 해커스 토익을 추천합니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요      점 목표로 하고있습니다      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  처음엔 욕심이 생겨      강의 먼저 들었습니다  하지만 기초가 잡혀있지 않아서 머릿속에 들어오지 않더라구요 그래서      장종훈선생님 강의부터 다시 시작했습니다    년 영어 배웠음에도 기초도 안잡혀 있던 저에게 토대를 마련하는 발판이 되어주었습니다 하나하나 이해 가게 설명해주셨고   그 수준에 맞는 문제에 풀이가 막힘없이 이루어졌습니다 그 이후 더 높은 수준의 강의를 들었을때  토대를 마련했기에 그 이전과는 확연히 다르게 어려움없이 들을 수 있게되었습니다  정말 도움이 많이 되었습니다       기타의견      나만의 공부      저는 어떤 과목을 하든 노트필기를 하면서 외우는 편입니다  영어도 마찬가지로 노트 필기를 하며 따라읽고 단어쓰임을 적용해서 새로 문장도 만들어보고 했더니 더 머릿속에 잘 남게되었습니다   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점  수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  고등학교때 배웠던 문법 내용들을 체계적으로 정리할 수 있었습니다  특히 선생님께서 토익 시험에 자주 출제되는 내용들을 강조하시면서 반복하여 설명해주셨기 때문에 어떤 내용이 중요한 내용인지 잘 인지할 수 있었고  그런 내용들은 따로 정리하여 암기할 수 있는 공부방법을 만들 수 있었습니다  문법 내용들은 많은 내용들을 알고 있었지만  제가 알고 있는 내용들이 토익에 잘 출제될 것이라는 보장이 없으며 토익 시험의 문법은 원래 알고 있던 내용들과 차이가 있을 수 있기에 토익 시험만의 유형과 팁들을 터득할 필요가 있었습니다  그런 점에서 김동영 선생님의 문법 강의가 매우 많은 도움이 되었습니다  문법은   파트의 시작이기에 이 부분을 매끄럽게 풀어내는 것이 전체 시험의 운영에 있어 중요하다고 생각하는데  그 점에서 많은 도움이 되었습니다      기타의견      나만의 공부      암기가 필요한 부분은 따로 정리하여 그 부분은 집중적으로 암기합니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수    점     점대 나옴       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  김동영  한승태 선생님 잘 가르쳐 주셨어요      기타의견      나만의 공부      인강의 한계를 느낌  일과 병행하기는 정말 어려움   열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점 넘는게 목표였습니다   영어 노베이스라 아무것도 몰랐는데 천천히 따라가다보니 어느정도 근접하게 왔습니다  아직 조금 더 해야하지만    일동안 배운것들을 베이스로 레벨업 해보려합니다     수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요   첫토익  원  기초 입문 기본 통합반  왕기초 첫토익   일단 여러 선생님 강의를 다 들어볼 수 있어서 좋았습니다  덕분에 제게 더 잘 맞는 선생님을 찾을 수 있었어요   장종훈 재키 신영화 선생님 중 저는 신영화선생님이 제일 잘 맞는것 같았어요  발음도 좋으시고 차분하시고 이해가 쏙쏙되게 설명또한 잘해주셨어요        기타의견      나만의 공부       매일 출석체크해야하는게 조금은 버거웠으나 그 덕에 매일 강의 하나라도 꾸준히 들을 수 있게됐어요   참 알차고 즐거웠습니다   이게 끝이아니라 더 열심히 달려나가보겠습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요              점을 목표로햇지만    에서 하차합니다     내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  강의만 잘들어도    후반은 가능한것 같습니다     기타의견      나만의 공부      유튜브에 정말 많은 자료가 있습니다 환급반이랑 병행하시면 목표점수 공짜로 얻을수있어요 열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요       수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  제키쌤이랑 같이 하는    수업이 있는데 도움이 된것 같습니다     기타의견      나만의 공부      계속해서 꾸준히 단어를 외우는것 같습니다 열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영  이번에 인강을 뭘 들을까 고민하다가 그냥 한권으로 되어있는    을 듣게 되었습니다    을 들으면서 단어랑       세개다 잡을 수 있어서 너무 좋았습니다  다른 분들도 이번에 해커스 인강을 들을라고 생각하시면 부담없이 환급까지 해주는 해커스 토익    을 추천드립니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영   오랜만에 다시 영어공부를 시작하는데 차근차근 좋은 강의로 많은 도움이 되었습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   고등학교때 부터 영어에는 자신이 없었어서 목표점수는    점이였습니다      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  이전에 해커스에서 다른 인터넷 강의를 들었었는데  인터넷 강의를 듣고나서 바로 토익을 봤어야 하는데 시간이 여의치 않아서 결국 못보고 내 실력이 어느정도인지 감을 못잡고 있을 무렵  우연히 장종훈 선생님과        선생님의 강의인 한 권으로 끝내는 해커스 토익                를 접하게 되었고  방학인  월부터 개강한 후인   월까지 하루도 빠짐없이 빼먹지 않고 정말 열심히 들었습니다  본래 영어에 자신이 없고 흥미를 느끼지 못한터라 기본적인 문법은 물론  문제를 푸는 과정이나 단어 등등 모든게 기초조차 잡혀있지 않은 상태였는데 하루하루 강의를 들으면서 새롭게 문법이나 리스닝 스킬을 익히고  쉐도잉을 통해 안들리던 단어가 들리면서 영어에 흥미가 조금이나마 붙기 시작했습니다  또 암기에 자신이 없었는데  절대명동두부  와 같은 암기하기 쉽게 머릿속에 착착 붙는 말들도 많이 알려주셔서 암기하는데 부담이 없이 쉽게쉽게 배워 나가게 된 것 같습니다  마지막으로 학창 시절을 생각해보면 아무리 재밌는 수업이여도 말투가 느리시거나 졸음이 오는 목소리를 가진 선생님들이 가르쳐주시면 그것만큼 듣는 입장에서 지루하고 졸릴수 없는데  장종훈 선생님과        선생님 두분 모두 목소리도 좋고 말투도 귀에 잘 들어와서 강의를 듣는동안 지루할 틈이 없게 집중해서 들을 수 있어서 도움이 많이 되었습니다      기타의견      나만의 공부      방학 동안 할때에는 매일매일 강의를 들으며 시간이 많으니 일주일정도 몰아서 배운 내용을 정리하곤 하였는데  개강하고 난 후에는 그럴 시간이 부족하다보니 강의를 들으며 바로바로 노트에 정리하게 되었는데  바로바로 노트에 정리하면서 강의를 들으니 강의를 듣는 시간 자체는 길어지지만 바로바로 정리를 하니 기억에 조금 더 오래 남는 경향이 있었습니다  또 단어 암기 같은 경우에도 눈으로만 읽으며 공부를 하니 발음도 잘 모르겠고 비슷한 단어를 보면 헷갈리기도 하고 단어 암기량이 늘어날 수록 일찍 배웠던 단어는 까먹게 되는 안좋은 효율이 나왔습니다  그래서 학교가는 등교길이나 집에오는 하교길  아니면 틈만 나면 이어폰을 끼고 해커스 토익 기출보카 어플을 이용해서 계속 들으면서 잘 몰라도 무작정 계속 들으면서 다녔습니다  그랬더니 리스닝도 조금 좋아지는 기분이였고  단어도 그냥 눈으로만 암기하는 것보다 들으면서 그 단어를 떠올리고  그 단어의 뜻까지 같이 떠올리면서 암기하니 더 기억에 잘 남게 되어 효율이 좋았었던 것 같습니다  이번 토익에서 목표한 점수는 달성했지만  더 좋은 점수를 위해선 조금 더 노력해야 하지않나 싶습니다  제 최종 목표 점수는    점    점 정도인데  첫 토익의 발걸음을 떼게 도와준 장종훈 선생님과        선생님에게 너무나 감사드립니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영  노트에 예쁘게 정리하기보다 강의를 들으면서 무작정 옮겨 적는 형식으로 공부한터라 부실하지만 이런식으로 정리하며 공부했습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요   목표점수는    점이었습니다  대학교 졸업하려면     넘어야 하는데    보다 조금 더 높은 점수를 받고 싶어서 목표 점수를    으로 정했습니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  처음 토익을 공부하는데 욕심내서 높은 점수를 목표로 했더니  솔직히 힘들더라고요  처음 공부하는 토익이 어려워서 문법 김동영 선생님 강의를 들었는데 너무나도 이해도 잘되고 정말 쉽게 알려주셨습니다  강의를 하면서 선생님 사진도 보여주시고 강아지 사진도 보여주셔서 지루할 틈이 없어서 좋았습니다  또 리스닝 한승태 선생님도 정말 잘 알려주시고 발음도 좋으셔서 강의 듣는 맛이 있었습니다  다음에 다시 공부한다 해도 한승태 선생님과 김동영 선생님 강의를 들을 것 같아요  토익 처음하는 사람들도 끈기있게 할 수 잇을 것 같습니다      기타의견      나만의 공부      오답정리를 정말 열심히하고 영어단어도 하루에 한 챕터씩 무조건 외웠습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
