reviews,category
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요    목표점수는     점 입니다       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요    김진태선생님 딴짓을 못하게 만드는 열정적인 강의        기타의견      나만의 공부        출산 후 복직을 하면서 다시 토익이 저의 발목을 잡았습니다  저희 회사는 승진이 쉽지않고     토익가점이 적지 않다는     육아휴직 공백으로 가점을 받아야 승진을 할 수 있는 상황입니다    워킹맘들 화이팅        갓 돌지난 아이를 데리고 공부를 매일 한다는게 쉽지않을게 뻔해    일 완강을 목표로 신청했습니다  처음 본 토익 점수는 아직 제 목표에도 부족하고 갈길이 멀긴 하지만      일 완강     점 이상 받았다는 거에 토익공부의 장기간 레이스    도전할 수 있을꺼 같아요    월   일 시험 좀 어려웠던거 맞죠        일동안 들었던 강의 복습하면서  달안에 목표달성 예정입니다      꼭 다시 와서 후기 남길께요   해커스 토익 감사합니당      부끄럽지만 미천한 성적표 첨부합니다     ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요     점      내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  한나쌤의 디테일한 발음과 패러프래이징과 듣기꿀팁등으로 공부가 많이되었습니다       기타의견      나만의 공부       저의 공부    은 강의를 계속 돌려보는거에요 한번만 듣는것이 아닌 여러번씩듣고 반복하며 귀에 영어가 쏙쏙들어갈수있고 영어에서 바로 한국어로 해석이 가능하게 만들었습니다   강의 너무 도움많이됬구요 내일이 벌써 시험인데 잘보고 오겠습니다   ,TOEIC
한 달 반 정도 하고    점 나왔습니다  한  주 정도는 쉬엄쉬엄했고 한 달 정도는 나름대로 열심히 문제 풀면서 했습니다  리스닝은 한승태 쌤 들었구요  저는 동영쌤 리딩 들었습니다  토익 쳐보니 모든 문법을 다 속속히 알 필요는 없었습니다 하지만 만약  내가 문법이 약해서 전체 정리가 필요하다  하시는 분에게 추천하고 싶습니다 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요     합쳐서    점이상       내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요  토익을 처음으로 도전하는 것이기도하고 영어를 들으면 머리부터 지끈거렸었습니다  기초가 없어서 독해에서 많이 떨어졌고  듣기는 그래도 괜찮다 생각했었는데 이 수업을 듣고나니 괜찮은 수준도 아니었구나 싶었습니다  한나쌤 수업이 기초부터 잡아주는 느낌이라 도움이 많이 됐던것같습니다  중간부분부터는 어려워지긴했는데 그래도 꾸준히 열심히만 한다면 충분히 따라갈수있을거라고 생각합니다  처음에는 되게 열심히 했었는데 중간에 일이 너무 바빠져서 좀 수업듣기만 급급했던터라 아쉽지만 그래도 한나쌤 수업만큼은 차근차근 이해쉽게 진짜 잘 가르쳐주신다고 말할수있을 정도입니다       기타의견      나만의 공부      공부팁은 딱히 없는데 그냥 진짜 꾸준히 하는게 중요한것같아요  아무래도 바쁘다보면 하기싫어지기 마련인데 그래도 참고 하시면 좋은결과 있을것같습니다  열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
수업내용이나 수업방식에 대해 자유롭게 후기를 작성해주세요      목표점수는 몇점인가요   수강 후  시험을 보셨다면 달성점수도 자랑해 주세요        내가 들은 강의  선생님이 어떤 도움이 되었는지 공유해주세요       기타의견      나만의 공부       열공의 흔적을 매력넘치는 사진으로 인증해주세요       성적표  노트필기  플래너 등 공스타그램 사진 대환영 ,TOEIC
아무것도 모르고 시험을 딱 한 번 봤었던 토입 왕초보자입니다 해커스 김진태  박가은 선생님 수업 들으면서 토익 어휘와 독해 공부를 시작했습니다  토익시험을 처음 볼 땐 그냥 막연하기만 했는데 이제야 좀 어떤 식으로 접근해야 할지 알게 된 느낌이 듭니다  김진태 선생님의 설명이 너무 쉽게 와닿고  중요한 부분들은 따로 체크해 주셔서 외우기 편하게 해주는 것 같아요  어느 표현들이 많이 쓰이는지  어디를 중점적으로 외워야 하는지가 눈에 보여서 너무 좋았습니다  박가은 선생님의 어원 수업은 그냥 막 외우기만 했던 영어 단어들을 좀 더 쉽게 외울 수 있도록 도와준 것 같아요  어원의 뜻을 알고 외울 때와 그냥 무작정 외우기만 하는 단어는 머리에 얼마 동안 남아있는지를 결정해 주는 것 같습니다  아직 원하는 점수를 받을 만큼 토익을 마스터한 것은 아니지만  이번 시험은 꼭     이상 받고 싶습니다  해커스에서 꾸준히 강의 듣고 최종 목표인    점 이상 받아보겠습니다  토익을 점점 알아가는 것 같아 영어에 재미가 붙기 시작했습니다   감사해요 김진태 선생님 수업은 옆에 별도로 제공해주시는 자료와 따로 필기해주시는 팁들을 함께 외우면서 나만의 필기노트를 만들어 공부하면 좋은 것 같아요 ,TOEIC
처음들어봤는데 첫시작이 좋습니다   화이팅 해보겠습니다  주 플랜 화이팅  ,TOEIC
처음 보는 토익시험이었고              로 토탈    점 나왔습니다   원래 행동이 좀 느려서  시간 안에 푸는 토익을 잘 볼 수 있을까 고민이 되었는데   한승태 선생님의 체계적인 강의가 리스닝 점수에 큰 도움이 되었습니다  특히 오리엔테이션 꼭  제발  들어주세요   빨갱이 책과 선생님의 강의를 통해 시험에서 어떤 식으로 문제를 매니징 해나가야 하는지 정확하게 알 수 있었고  각 파트 별로 어떻게 공부해야 하는지 잘 알게 되었습니다  선생님 강의 잘 따라가면서 숙제 열심히 하면 점수는 그냥 나오는 것 같아요 ,TOEIC
토익을 볼 때 리스닝은 항상 고득점이 나오지만  리딩이 그에 비해 점수가 높지 않았습니다 이유를 분석해보니  뒤에 독해파트보다  앞쪽의 문법 단어파트에서 많이 틀리는 것이었습니다  김동영 쌤의 리딩문법 수업을 들으면서 기본인  개 형식부터 시작하여 문법을 전체적으로 한 번 총정리를 하는 기회가 되었어요 인강임에도 불구하고 분의기를 편하게 풀어주시고  예시문도 본인의 경험담과 연관지어 설명해주셔서 지루하지 않게 봤어요 중간에 토익 빈출 포인트도 알려주셔서 덕분에 리딩점수가 많이 올랐어요 감사합니다 ,TOEIC
