reviews,category
    안녕하세요  저는     년도에 졸업을 하고 서울에서 잡지사 에디터로 일하면서 정말 내가 원하는 것은 무엇인지  내 삶의 가치는 무엇인지를 고민하던 중  생각만 하던 사회복지사로 전향하고자 고향으로 내려와 준비하고 있는 여자입니다  사회복지분야는 비전도 있었지만  무엇보다  내가 살고 있는 한국  우리 지역  그리고 가족과 이웃들을 위해 일하고 싶다는 생각이 들었습니다   누구나 행복하게 잘 살 수 있도록 도와주는 사회복지사의 매력에 끌려 학점은행제를 통해  급 자격증 부터 공부해보자 라는 생각으로 새롭게 도전하게 되었습니다              저는 친구의 추천으로 한울원격평생교육원을 선택했습니다  사회복지사를 먼저 준비했던 친구의 공부경험을 들으면서 한울이 가진 장점들을 들을 수 있었습니다  무엇보다 친절하고 꼼꼼한 학습관리는 물론  대외적으로  인정 받은 원격교육기관이었기 때문에  신뢰 가 갔습니다  아무래도 요즘 사회복지사 급 자격증에 대한 열풍이 대단한만큼  검증되지 않은 학점은행제 기관들이 우후죽순 생겨나고  그로 인해 허술하게 학습관리를 한다는 이야기를 들었습니다  그런 점에서 한울은 아무래도 증명된 곳이었기에 믿고  공부에 더 집중할 수 있었던 것 같습니다            실강이 아닌  인터넷으로 수업을 듣고 시험을 치르는 시스템이다 보니 혼자 공부하다보면 나태해지기 쉽습니다  저는 시간을 정해서 이 시간만큼은 내가 오늘 목표한 분량을 끝내겠다는 마음가짐을 가지고 공부했습니다  물론  사람 일이 계획대로 되지 않는지라    번 출석을 못한 경우도 있었습니다  하지만  이수를 하기 위한 기본 조건들을 충족하기 위해서는 노력했습니다  강의를 들을 때는  기본서가 있다면 기본서를 활용하시고  그렇지 않다면 직접필기를 하거나 출력물을 가지고 공부하는 것도 좋은 방법입니다  즉  눈과 귀로 강의 듣지 마시고 오감을 이용해서 공부하면 공부가 즐겁습니다  저는 필기하는 것을 좋아해서  강의를 들으면서 직접 노트에 필기를 해 가면서 공부했습니다  잠도 덜 오고  후에 기억에 더 잘 남았던 것 같습니다       시간을 정해서  목표한 분량를 반드시 끝내겠다는 의지  미루지 않기     노트필기를 하든  컴퓨터에 입력을 하든  책을 이용하든 각자에게 맞는 공부법을 선택하기            한울을 선택할지 말지  고민하고 있다면 저는 자신있게 한울을 추천합니다  짧게는 사회복지사 급을 목표로  길게는  급 혹은 사회복지직 공무원  후에 사회복지사로의 성장을 꿈꾸고 계신다면 일단 한 발을 내딛으세요  경험이라는 자산과 가치는 한 발을 내딛었을 때 비로소 얻을 수 있습니다  잘 할 수 있을까 라는 막연한 두려움과 걱정보다는 난 잘 해낼 수 있어  한 번 해보자  라는 마음으로 즐겁게 공부하고 실습하셨으면 합니다  제가 경험했던 것처럼  출발선상에 서 계신 여러분들도 성취와 자신의 가능성을 꼭 느껴보셨으면 좋겠습니다             내년 상반기에 있을  급 준비는 에 들어갈 계획입니다  독학으로 할지  강의를 들을지 구체적인 공부방법은 미정입니다만 또 새로운 목표를 위해 신발끈을 동여맵니다  모두 건승하시길               ,academic credit
    대 중반 여성  프리랜서로 공연관련일을 하며 틈틈히 지역사회를 위해 봉사를 하고 있는 주부입니다            여러 싸이트 검색 후 가장 신뢰도가 높고 전과목 개설이 특징이자 가장 저렴한 수강료가 장점인 이 곳을 선택하게 된 이유입니다            사회복지사  급을 목표로 공부하니 매 수업시간마다 더 열심히 공부한 것 같습니다  그리고  강의 교수님마다 중요한 내용을 설명하실때 잘 기록해서 시험 전 한 번 더 중점적으로 공부하고 시험봤던것도 많은 도움이 되었어요  지난  학기동안  과목을 하면서 작성해 놓은 계획표를 최대한 지키려했으며  그 날 그 날의 하위계획들은 늦은 시간에 졸면서 공부를 할 지라도 계획이 틀어지지않게 했어요  물론   반복학습을 필수로 했기에 가능한 계획이었지만    나와의 철저한 약속으로 진행한 결과                     의 성적을 걷었습니다    무작정 공부를 하는것보다 저처럼 계획을 세운다던지 각자의 공부방법을 만들어서 효율적으로 공부하는것이 성취감도 있고 지치지않고 끝까지 할 수 있는 방법인것 같아요              계획이 있으면 바로 시작하세요  누구든지 열심히 하고자 한다면 반드시 꿈은 이루어집니다  용기내서 도전하는 자는 나이를 불문하고 멋진 인생을 사는 사람입니다              아직  학기가 남아 있기에 최선을 다해서 공부하고  내년  월 사회복지사  급 시험에 도전할 계획입니다  향후  사회복지사로 활동하며 경력을 쌓아   년 후에 멀티복지관을 운영하는게 꿈입니다               ,academic credit
    저는 늦깍이 직장인 학생으로 전문학사 학위를 준비하고 있습니다            위의 사유로 인해서  이미 다른 교육원에서   학점을 이수 받고 부족한 점수를 다른 교육원에서 진행해야하는 상황이었습니다  학점은행제 홈페이지를 통해서 수강 가능한 과목들을 일일이 검색을하면서 거의    군데 교육원들과 유선상 상담 플랜도 진행했지요    상담의 퀄러티나  현 저의 상황에 맞는 플랜을 받아본 곳 중에서 한울이 제일 적합하였고  제일 신속히 상담을 진행해주었어요  결국 한울을 선택했고 강의 퀄러티와 쪽지시험 등등 공부를 할 수 밖에 없게끔 유도하는 프로그램이 많아 선택에 후회는 없습니다            이제  주차 강의를 수강중이라 수기라고 할 만큼 거창은 비법은 아니구요  요즘 어린 친구들을 보면 방과 후 수업에 물질적 시간적 투자를 많이 하지만 기본 학교 수업에 충실하는 것 만큼 튼튼한 베이스가 있을까요    저 또한 온라인 수업 해주시는 교수님들 믿고 추진해나가려 합니다            한울 선택한 것에 대해서 의문 가지지 마셔요  좋을거예요 분명히              전문학사학위를 좋은 성적으로 받아서   다시 편입을 하는게 꿈이구요  그 꿈에서 끝나는게 아니라 그 꿈이 시작이 될 거예요    모두 응원합니다                 ,academic credit
    쉰을 바라보는 만학도 아줌마에요           다른곳들에서 한과목씩 해보았는데 한울이 관리도 잘해주시고 무엇보다 강의 시스템이 마음에 들었고 채점분배또한 적절히 좋았습니다            일단 강의는 모두 열심히 듣고 주차 학습이 올라오면 미루지 않고 바로바로 완료했어요  과목이 많다보니 한꺼번에 하려면 힘들더라구요  그리고 제일 힘들었던 과제 는 최대한 개인적인의견과  함께 제출했습니다  비법은 없었고 교안을 많이 보았습니다           하다보면 시간이 의외로 여유있지 않게 되는 경우가 많아서  그때그때 하지않으면  힘들어지고 스트레쓰와 부담감으로 다가올때가 있어요   그시기를 넘기고 하다보면 어느덧 실습하고  보람있는 마무리하게 될거에요  다들 꿈을 향해 화이팅했으면 좋겠습니다            사회복지사로 일하려면 워드 엑셀은 능란하게 다루어야한다고 해요    지금부터 열심히 연습해서 현장에서 일하고 싶네요  그리고 제가 원하는 현장에 필요한 장기들을 개발하기 위해 노력하고 싶어요                                 ,academic credit
    안녕하세요  전문학사를 취득하고 싶은 꿈과 희망 그리고 목표로 가득차있는 청년 입니다        한울을 선택한 이유는 다름아닌 관리의 방법이 다른곳과 비교해서 매우 철저하게 운영되어 지고 있다 라는 장점 때문에 선택을 했다  한울을 하면서 평소에 게을렀던 스타일인데 한울은 절대 게을러서는 안되기 때문에 그것도 하나의 강점이라고 생각된다      온라인으로 수업 듣는 방식이여서 매우 편하고 가장 접근하기 쉽게 강의노트로 교수님들의 수업내용을 적으면서 이해하고 복습을 주로 하는 편이다      한울을 접하려고 하는 분들과 지금 이 시간에도 하고 있는 분들께서는 정말 이번 기회가 마지막 이다 라는 생각으로 공부를 했으면 좋겠습니다  저는 작년에 저 스스로한테 지고 지금  번째 도전인데 이번만큼은 절대 지고 싶지 않고 꼭 승리를 거두고 싶습니다  그러니까 여러분들도 무조건 열심히 하시기 바랍니다     올해 경영전문학사 학위를 취득하고     년도 편입시험에 응시를 할 것이다  저의 큰 목표의 종착지는 편입이기 때문이다  남은기간 열심히 해서 꼭 반드시 해내겠다         ,academic credit
  저는 경남김해 진영읍에 사는 두아이의 엄마이고   세의 직장맘입니다                      강의를 잘경청하고 요점정리부분을 집중적으로 공부했습니다              또 하나의 자격증을 획득하면서 인생의 변화를 꿈꿀수 있지 않을까 생각합니다          사회복지사로서 일부 소외된 장애인이나 노인들 아이들에게 조금이나마 도움을 주고싶습니다             ,academic credit
  안녕하세요 직장인이고 올해   살 여자 입니다              한울과 여러 업체를 비굑하고 후기를 읽어본 결과 합리적인 가격에 관리도 잘해준다는 글을 보고 선택함 그리고 무엇보다 타 업체보다 학습상담 하시는 분들이 친절하셨습니다             교제를 열심히 보고 수업시간에 교수님 중요하다는것 위주로 공부합니다           저도 아직 한 학기가 남아있어서 우리 모두 열심히 해서 유종의 미를 거둡시다            앞으로 사회복지직군이 더 확장 된다고 합니다  저는 평생직장을 찾고 있습니다  그래서 한울에서 사회복지자격증을 취득해서 사회복지사로 평생을 일하고 싶습니다                  ,academic credit
  직장에 다니면서 살림도 하고 중고등학교에 다니는 아이들을 둔 학생입니다               다시 수업을 듣는 것에 부담이 없다면 거짓말이겠죠  작년부터 여기 저기 인터넷으로 조사하면서 시작할 수 있을까하는 두려움으로 기웃거리다가 더 이상 망설이면 안되겠다 생각하고 도전하였습니다  물로 쉽지만은 않을꺼란 예상은 했지요  막상 전화로 상담하다보니 자세하게 친절하게 상담해주시는 상담해주시는 분이 계셔서 바로 다음날 결제하고 수업을 듣게 되었습니다  궁금한 사항도 잘 답변해 주시네요     시험에 대한 두려움도 있는데 격려의 말도 주시네요  감사합니다  옥 영 상담사님    그렇게 시작이 반이 되게끔 해 주셨기 때문에 한울을 선택하게 되었습니다          아직 수업중이라 수업진행정도만 작성하겠습니다  우선 매주차 수업이 제대로 이루어 지지 않는다 하더라도 해당 주차의 수업은 밀리지 않고 듣고 있습니다  이해도나 학습성취도와 상관없이요      그래서 시험이 어떨지 걱정이 되기도 하지만 수업마져 밀리면 힘들지 않을까해서 저를 다스리고 있습니다            처음 나이가 많아 해도 될까  생각을 했지만 정말 시작이 반입니다  지금 아니면 다음엔 더 하기 힘들어요  하루라도 젊었을 때  시작하세요  망설이다가 놓치고 나중에 그때라도 할걸하는 마음이 들지도 모르겠어요  지금 화  팅             직장이 있어서 실습이나 경력은 많이 못 쌓을듯하지만 재능기부도 있으니 천천히 하려합니다  미래는 아무도 모르잖아요  준비 꾸준히 하고 있으면 기회는 주어질 겁니다  자격증이 나오면 주말이라도 봉사나 재능기부라도 할까합니다               ,academic credit
  두 아이를 키우고 있는 전업주부    대중반의 여성입니다  늘  마음한켠엔 사회복지에 대한 열망이 있었고  실제로   살때부터 지역 종합사회복지관을 매주 토요일마다 찾아가 봉사활동을 대학진학이후까지 이어왔던 경험도 있습니다  대학입학 전 교수님과의 면접당시에도 장래희망은  공무원 이라고 말했었고  이유를 묻는 교수님께 공무원은 주 일근무를 하고 규칙적인 생활이 가능하니 남는 휴일에는 봉사활동을 하고싶다고 당당히 말했던 기억도 있습니다    어쩌다보니 대학졸업 어학연수 이후 바로 남편을 만나 일찍 결혼하게되었고   두 아이를 키우며 잠시 꿈을 접었었는데   아이들이 어느정도 자란 후 다시 스물스물 열정이 되살아나는것 같아 한울을 선택  사회복지사  급 자격증을 위해 한학기째 막 달리기 시작한 한울 새내기 입니다              막연하게 생각만 하고있었던 사회복지사 자격증을 두고 실천으로 옮길 수 있었던 이유는 무엇보다도 한울원격평생교육원의 합리적인 가격이였던 것 같습니다    외벌이로 두아이를 키우는 주부가 자신의 꿈을 위해 수십만원을 들여 공부하는게 말처럼 쉽지는 않은데  그런측면에서 한울의 합리적이면서도 말도 안되는 수강료가 가장 큰 부분을 차지했던건 사실이구요     그밖에 긍정적인 블로거들의 후기들과 모바일앱 수강이 가능했던 점들을 제가 한울을 선택했던 이유로 들 수 있습니다  아무래도 주부이고 두아이의 엄마 이다보니 살림과 육아를 병행하면서 짜투리시간을 이용해서 공부를 해야했는데  개인적으로 모바일앱은 정말 저같은 주부들에게는 너무나도 고마운 서포터즈가 아니였나 싶네요    설겆이를 하면서  빨래를 널면서  밥을 하면서 등등 모바일앱 수강이 가능하니 들고다니면서 귀는 강의에 집중하고 손은 집안일을 할 수 있으니 정   말 좋더라구요   실제로 제 블로그에 칭찬글을 올리기도 했답니다                저는 딱히 나만의 공부방법이라고 할것까진 없지만    아직 한학기만 수강한 상태라서요     그래도 굳이 말씀드리자면  저는 수업시작하기 전 저만의 노트를 만들고 강의를 들으면서 필기를 해보았어요  대학졸업하고 십수년만의 공부에 필기하며 듣는 강의가 참 재밌고 귀에도 강의내용이 쏙쏙 들어오더라구요    그리고 한울 전용 탁상달력을 만들어 한학기 스케줄을 미리 체크해놓고  혹시나 집안일로  아이들문제로 등등 놓칠 수 있는 강의일정  시험  과제 등을 챙겨보았어요    무엇보다 매주수요일 새로운 강의가 오픈되면 미루지않고 성실하게 일주일 내 강의를 모두 들었던게 저만의 공부방법 중 가장 내새울만한게 아니였나    생각합니다              후배님들이라       이제 겨우 한학기를 수강했지만  그래도 후배님들께 한마디 할 수 있는 기회가 있으니   음음     저도 아직 갈길이 먼 새내기지만  역시나  시작이 반이다   라는 말은 진리인듯 합니다  시작한지 얼마안됐는데  한학기 마무리를 코앞에 두고있고 기말고사만 남았습니다   한울에서 후배님들까지 생길테니       년 상반기 누구보다 보람되고 뿌듯하게 보낸것 같습니다    혹시나 지금 망설이고 계신분이 계신다면   정말 지금당장  생각할것도 없이 옆에있는 휴대폰을 들고            로 전화해서 학습상담 해보시길 권장합니다     저도 할까말까  몇년을 고민했었고 새로운 시작에 두려운마음도 컸는데   막상 시작해보니 별것 없더라구요 쿄쿄     한울은 상담도 매우 친절하고 개인멘토가 학습지도도 잘해주셔서 어려움없이 자격증취득 가능하니 저처럼 할까말까  망설이시는 분 아까운 시간 허송세월로 흘려보내지 마시고 지금당장 공부  시작하시길 강추하고 싶습니다           저는 이제 막 첫발을 내딛은 새내기입니다  한울에서 한학기 공부해보았지만  강의내용도 좋고 교수진도 빵빵해서 앞으로 남은 사회복지사 급  학기를 수료함과 동시에 다른자격증들도 쭈욱   한울에서 공부를 이어갈 생각입니다    두아이의 엄마로  한 남자의 아내로 지내온   년도 무엇보다 귀하고 소중한 시간이였지만  이제부터는 조금 더 나를위해  앞으로 남은 내인생을 조금 더 적극적으로 주체적으로 살기위해  공부하고 계발하고 나라는 사람의 퀄리티를 한울과 함께 높여갈꺼에요     그래서 십년후  혹은 몇년후  내가 한울에서 공부하면서 조금 더 선명하게 그린 내미래의 자리에 당당하게 서있길 소망합니다  한울원격평생교육원  참 고맙네요                                                 제 블로그에 남긴 한울이야기들 중 하나 남겨봅니다  블로그에 사회복지사 자격증 이야기를 하면서 한울이야기도 많이 언급했답니다                       ,academic credit
  한 회사에 오래 근무하다 결혼과 동시에 그만두고 타지로 오게되어 외롭고 특정한 자격증이 없다보니 직업을 선택하기가 한정적이였습니다  그래서 자기개발을 하는 목적도 있지만 한곳에 움크리고 있던 내 자신에 대한 도전을 하기 위해 한울에 문을 두드리게 되었습니다            교육원 사이트가 너무나 많고 교육부 인가 여부에 대한 의심과 수료과정 비용도 천차만별이라 신중 또 신중하게 고르려 노력했습니다  그중에서도 가장 중요하게 여긴건 교육원의 체계적인 수료과정을 중점을 두었어요  아무리 비용이 저렴하다 해서 고른다면 교육과정 중 나의 귀중한 시간은 돈으로 환산할 수 없으니까요   사이트별로 담당자님과 통화를 해보았을때 학점은행제에 대해 전혀 지식이 없는 나에게 전문적인 용어가 아닌 알기쉽게 설명해주고 본인의 학점은행제 경험을 곁들이며 부정적인 이야기를 해도 긍정적인 효과를 발휘할 수 있음으로 이끌어내며 설명하는 옥지영 담당자님께 신뢰감을 가지게 되어 한울원격평생교육원을 선택하게 되었습니다   이러한 신중한 결과로 헛되지 않게 시험과 과제에 대한 팁도 주시고 이메일으로 상세한 진행방법  문자알림 등 섬세한 교육원 체계와 친절한 옥지영담당자님에게 감사함을 느낍니다              학점은행제를 진행해본적이 없어 공부를 어떻게 해야하는지 모르기 때문에 강의를 듣기전에 한울사이트에서 이수한 수강생분들의 후기를 보며 나와 잘 맞을 수 있는 공부비법을 찾아보았고 사회복지사 관련 네이버 카페에 가입하여 궁금한 내용들을 참고하며 감을 잡았습니다  또한 공부하면서 겪는 시험 과제에 대한 부담감에 대해 글도 적어 고민을 서로 털어놓은 좋은 계기도 되었구요    나만의 공부방법은 강의를 듣기   분전에     으로 다운받아 둔 자료를 눈으로 읽고 강의 맨 끝에 있는 학습정리 목차로 미리 넘어가 노트에 적어두고 강의를 들어보니 쉬운 이해와 머릿속에 오래 두어 시험에 도움이 되었습니다  시험보기전에는 그 동안 수강한     문제들을 다시 풀어보았는데 이 부분이 시험에 나오는 경우가 많아 가장 큰 도움이 되었습니다            일과 병행하며 잘 할 수 있을까   시간을 내기 힘들거라는 단점만 생각하면서 새로운 일을 시작하기에  앞서 고민하고 또 고민하는 저에게도 용기가 생기게 되었습니다   그동안 강의  시험  과제  실습을 혼자라면 해올 수 없었던 이 시간들을 옥지영 담당자님과 함께 진행하여 사회복지사 자격증을 수료하는 이 시점까지 오게 된거같습니다  일을 하시거나 전업주부 등등 쉽지않은 상황에서 사회복지사를 선택을 하시는 후배님께서 용기만 가지신다면 혼자 진행하시는것이 아닌 한울교육원과 함께 사회복지사 과정을 잘 헤쳐나갈 수 있음을 확신합니다               내가 거주하는 지역사회에서 노인복지가 많이 발달되어있다  항상 관심을 가지고 있었는데 노인복지를 더욱 더 공부하고 더 가까이 경험하기 위해 노인복지관에서 실질적인 지식을 습득해보며 클라이언트에게 전문적인 도움을 줄 수 있도록 나아가고 싶다               ,academic credit
